gene	exgf3.bam
ENSMUSG00000035311	2975
ENSMUSG00000035314	985
ENSMUSG00000035325	3802
ENSMUSG00000035329	1325
ENSMUSG00000035337	237
ENSMUSG00000035342	1068
ENSMUSG00000035351	86
ENSMUSG00000035352	1
ENSMUSG00000035354	1278
ENSMUSG00000035355	701
ENSMUSG00000035356	127
ENSMUSG00000035357	2387
ENSMUSG00000035364	10
ENSMUSG00000035365	19
ENSMUSG00000035367	121
ENSMUSG00000035370	17
ENSMUSG00000035371	0
ENSMUSG00000035372	820
ENSMUSG00000035373	1
ENSMUSG00000035376	588
ENSMUSG00000035378	202
ENSMUSG00000035382	700
ENSMUSG00000035383	6
ENSMUSG00000035385	0
ENSMUSG00000035387	0
ENSMUSG00000035390	10248
ENSMUSG00000035392	2488
ENSMUSG00000035394	5
ENSMUSG00000035395	0
ENSMUSG00000035397	1553
ENSMUSG00000035399	143
ENSMUSG00000035401	2340
ENSMUSG00000035403	337
ENSMUSG00000035407	181
ENSMUSG00000035413	122
ENSMUSG00000035420	1
ENSMUSG00000035427	0
ENSMUSG00000035429	24
ENSMUSG00000035431	555
ENSMUSG00000035435	37
ENSMUSG00000035437	3464
ENSMUSG00000035439	136
ENSMUSG00000035441	357
ENSMUSG00000035443	1202
ENSMUSG00000035448	1
ENSMUSG00000035451	0
ENSMUSG00000035454	0
ENSMUSG00000035455	22
ENSMUSG00000035456	1168
ENSMUSG00000035458	7
ENSMUSG00000035459	20
ENSMUSG00000035469	841
ENSMUSG00000035472	8
ENSMUSG00000035473	77
ENSMUSG00000035476	732
ENSMUSG00000035478	2280
ENSMUSG00000035486	475
ENSMUSG00000035491	1
ENSMUSG00000035493	113
ENSMUSG00000035495	286
ENSMUSG00000035498	23
ENSMUSG00000035504	472
ENSMUSG00000035505	555
ENSMUSG00000035506	31
ENSMUSG00000035509	93
ENSMUSG00000035513	1000
ENSMUSG00000035517	1050
ENSMUSG00000035521	1896
ENSMUSG00000035522	0
ENSMUSG00000035523	0
ENSMUSG00000035528	0
ENSMUSG00000035529	1492
ENSMUSG00000035530	4173
ENSMUSG00000035539	2
ENSMUSG00000035540	0
ENSMUSG00000035545	6314
ENSMUSG00000035547	2652
ENSMUSG00000035551	12
ENSMUSG00000035557	2
ENSMUSG00000035559	307
ENSMUSG00000035560	5
ENSMUSG00000035561	377
ENSMUSG00000035566	1993
ENSMUSG00000035569	9480
ENSMUSG00000035572	563
ENSMUSG00000035575	1319
ENSMUSG00000035576	441
ENSMUSG00000035578	103
ENSMUSG00000035580	11
ENSMUSG00000035582	0
ENSMUSG00000035585	1225
ENSMUSG00000035592	0
ENSMUSG00000035594	87
ENSMUSG00000035595	66
ENSMUSG00000035596	5953
ENSMUSG00000035597	967
ENSMUSG00000035601	320
ENSMUSG00000035606	74
ENSMUSG00000035614	1825
ENSMUSG00000035615	465
ENSMUSG00000035620	1323
ENSMUSG00000035621	1870
ENSMUSG00000035623	1843
ENSMUSG00000035626	0
ENSMUSG00000035629	2645
ENSMUSG00000035632	1326
ENSMUSG00000035637	723
ENSMUSG00000035638	0
ENSMUSG00000035640	7930
ENSMUSG00000035642	450
ENSMUSG00000035649	960
ENSMUSG00000035651	0
ENSMUSG00000035653	2791
ENSMUSG00000035666	1431
ENSMUSG00000035671	649
ENSMUSG00000035673	533
ENSMUSG00000035674	2249
ENSMUSG00000035678	6
ENSMUSG00000035681	3256
ENSMUSG00000035683	37
ENSMUSG00000035686	712
ENSMUSG00000035692	41
ENSMUSG00000035694	13
ENSMUSG00000035696	1438
ENSMUSG00000035697	244
ENSMUSG00000035699	1
ENSMUSG00000035704	206
ENSMUSG00000035711	153
ENSMUSG00000035713	706
ENSMUSG00000035722	889
ENSMUSG00000035725	330
ENSMUSG00000035726	2426
ENSMUSG00000035735	5119
ENSMUSG00000035745	7
ENSMUSG00000035754	2200
ENSMUSG00000035757	427
ENSMUSG00000035759	127
ENSMUSG00000035762	445
ENSMUSG00000035764	2265
ENSMUSG00000035765	1779
ENSMUSG00000035769	268
ENSMUSG00000035770	7355
ENSMUSG00000035772	1128
ENSMUSG00000035773	144
ENSMUSG00000035775	73
ENSMUSG00000035776	3427
ENSMUSG00000035778	120
ENSMUSG00000035780	0
ENSMUSG00000035781	6129
ENSMUSG00000035783	734
ENSMUSG00000035785	0
ENSMUSG00000035790	2322
ENSMUSG00000035798	2982
ENSMUSG00000035799	23
ENSMUSG00000035804	0
ENSMUSG00000035805	4506
ENSMUSG00000035811	1
ENSMUSG00000035818	46
ENSMUSG00000035824	1422
ENSMUSG00000035828	830
ENSMUSG00000035829	1246
ENSMUSG00000035831	2
ENSMUSG00000035834	190
ENSMUSG00000035835	1186
ENSMUSG00000035836	0
ENSMUSG00000035840	160
ENSMUSG00000035842	28
ENSMUSG00000035845	357
ENSMUSG00000035847	16041
ENSMUSG00000035849	1469
ENSMUSG00000035851	1962
ENSMUSG00000035852	4
ENSMUSG00000035860	39
ENSMUSG00000035861	0
ENSMUSG00000035863	9046
ENSMUSG00000035864	68897
ENSMUSG00000035868	174
ENSMUSG00000035873	57
ENSMUSG00000035875	3
ENSMUSG00000035877	1862
ENSMUSG00000035878	94
ENSMUSG00000035885	11772
ENSMUSG00000035890	1982
ENSMUSG00000035891	2661
ENSMUSG00000035896	8
ENSMUSG00000035898	570
ENSMUSG00000035900	1851
ENSMUSG00000035901	10492
ENSMUSG00000035910	415
ENSMUSG00000035914	407
ENSMUSG00000035916	5
ENSMUSG00000035919	533
ENSMUSG00000035923	0
ENSMUSG00000035929	243
ENSMUSG00000035930	4
ENSMUSG00000035932	1
ENSMUSG00000035933	783
ENSMUSG00000035934	2742
ENSMUSG00000035936	2777
ENSMUSG00000035941	699
ENSMUSG00000035944	286
ENSMUSG00000035946	2
ENSMUSG00000035948	18
ENSMUSG00000035949	2496
ENSMUSG00000035951	2
ENSMUSG00000035953	1775
ENSMUSG00000035954	4151
ENSMUSG00000035958	433
ENSMUSG00000035960	537
ENSMUSG00000035963	10
ENSMUSG00000035964	4905
ENSMUSG00000035967	1448
ENSMUSG00000035969	4674
ENSMUSG00000035984	319
ENSMUSG00000035992	1325
ENSMUSG00000036002	1243
ENSMUSG00000036006	1496
ENSMUSG00000036009	150
ENSMUSG00000036013	0
ENSMUSG00000036019	363
ENSMUSG00000036022	141
ENSMUSG00000036023	631
ENSMUSG00000036026	4897
ENSMUSG00000036027	0
ENSMUSG00000036030	83
ENSMUSG00000036036	249
ENSMUSG00000036040	563
ENSMUSG00000036046	3486
ENSMUSG00000036052	6378
ENSMUSG00000036053	1500
ENSMUSG00000036054	4069
ENSMUSG00000036057	2247
ENSMUSG00000036061	401
ENSMUSG00000036062	15027
ENSMUSG00000036067	970
ENSMUSG00000036073	1322
ENSMUSG00000036078	2160
ENSMUSG00000036083	5
ENSMUSG00000036086	395
ENSMUSG00000036087	652
ENSMUSG00000036091	8
ENSMUSG00000036093	1118
ENSMUSG00000036095	4346
ENSMUSG00000036097	1179
ENSMUSG00000036098	803
ENSMUSG00000036099	2077
ENSMUSG00000036103	429
ENSMUSG00000036104	3331
ENSMUSG00000036106	123
ENSMUSG00000036109	1
ENSMUSG00000036110	0
ENSMUSG00000036111	167
ENSMUSG00000036112	1356
ENSMUSG00000036114	355
ENSMUSG00000036117	5
ENSMUSG00000036120	231
ENSMUSG00000036123	19
ENSMUSG00000036131	13
ENSMUSG00000036136	4
ENSMUSG00000036138	713
ENSMUSG00000036139	0
ENSMUSG00000036144	0
ENSMUSG00000036151	46
ENSMUSG00000036155	4819
ENSMUSG00000036158	3738
ENSMUSG00000036160	689
ENSMUSG00000036167	906
ENSMUSG00000036168	3
ENSMUSG00000036169	4
ENSMUSG00000036172	0
ENSMUSG00000036180	965
ENSMUSG00000036181	266
ENSMUSG00000036185	0
ENSMUSG00000036186	919
ENSMUSG00000036188	1573
ENSMUSG00000036192	1086
ENSMUSG00000036196	199
ENSMUSG00000036197	534
ENSMUSG00000036198	25
ENSMUSG00000036199	5000
ENSMUSG00000036202	764
ENSMUSG00000036206	679
ENSMUSG00000036208	145
ENSMUSG00000036211	0
ENSMUSG00000036214	102
ENSMUSG00000036216	2
ENSMUSG00000036218	425
ENSMUSG00000036223	2
ENSMUSG00000036225	2976
ENSMUSG00000036231	0
ENSMUSG00000036241	2701
ENSMUSG00000036242	901
ENSMUSG00000036244	0
ENSMUSG00000036246	393
ENSMUSG00000036249	570
ENSMUSG00000036251	8
ENSMUSG00000036256	916
ENSMUSG00000036257	3345
ENSMUSG00000036264	1017
ENSMUSG00000036270	2122
ENSMUSG00000036273	1685
ENSMUSG00000036275	2363
ENSMUSG00000036278	159
ENSMUSG00000036281	1323
ENSMUSG00000036282	538
ENSMUSG00000036285	626
ENSMUSG00000036291	418
ENSMUSG00000036292	27
ENSMUSG00000036295	1907
ENSMUSG00000036298	3670
ENSMUSG00000036299	2625
ENSMUSG00000036304	255
ENSMUSG00000036306	3253
ENSMUSG00000036309	7368
ENSMUSG00000036315	403
ENSMUSG00000036323	3082
ENSMUSG00000036327	958
ENSMUSG00000036330	6
ENSMUSG00000036333	12283
ENSMUSG00000036334	125
ENSMUSG00000036339	275
ENSMUSG00000036352	1222
ENSMUSG00000036353	949
ENSMUSG00000036356	912
ENSMUSG00000036357	18
ENSMUSG00000036362	430
ENSMUSG00000036368	168
ENSMUSG00000036371	5848
ENSMUSG00000036372	773
ENSMUSG00000036376	440
ENSMUSG00000036377	2573
ENSMUSG00000036381	80
ENSMUSG00000036390	197
ENSMUSG00000036391	490
ENSMUSG00000036395	12
ENSMUSG00000036398	2851
ENSMUSG00000036401	0
ENSMUSG00000036402	1990
ENSMUSG00000036403	303
ENSMUSG00000036411	170
ENSMUSG00000036412	28
ENSMUSG00000036422	941
ENSMUSG00000036427	16366
ENSMUSG00000036430	494
ENSMUSG00000036432	437
ENSMUSG00000036435	1653
ENSMUSG00000036437	863
ENSMUSG00000036438	37127
ENSMUSG00000036442	838
ENSMUSG00000036446	63
ENSMUSG00000036449	0
ENSMUSG00000036450	1341
ENSMUSG00000036452	4720
ENSMUSG00000036459	172
ENSMUSG00000036461	177
ENSMUSG00000036463	0
ENSMUSG00000036466	823
ENSMUSG00000036469	710
ENSMUSG00000036473	3014
ENSMUSG00000036478	481
ENSMUSG00000036480	84
ENSMUSG00000036492	222
ENSMUSG00000036499	1462
ENSMUSG00000036500	0
ENSMUSG00000036501	1888
ENSMUSG00000036502	253
ENSMUSG00000036503	2180
ENSMUSG00000036504	246
ENSMUSG00000036510	1653
ENSMUSG00000036513	325
ENSMUSG00000036521	0
ENSMUSG00000036523	115
ENSMUSG00000036526	5
ENSMUSG00000036528	197
ENSMUSG00000036529	6736
ENSMUSG00000036533	556
ENSMUSG00000036534	1091
ENSMUSG00000036537	254
ENSMUSG00000036545	208
ENSMUSG00000036550	3217
ENSMUSG00000036551	1
ENSMUSG00000036552	225
ENSMUSG00000036553	48
ENSMUSG00000036555	911
ENSMUSG00000036557	0
ENSMUSG00000036560	408
ENSMUSG00000036561	2722
ENSMUSG00000036564	56581
ENSMUSG00000036565	8725
ENSMUSG00000036568	1782
ENSMUSG00000036570	759
ENSMUSG00000036572	683
ENSMUSG00000036574	0
ENSMUSG00000036578	2706
ENSMUSG00000036580	1015
ENSMUSG00000036585	2269
ENSMUSG00000036586	3
ENSMUSG00000036587	5
ENSMUSG00000036591	6846
ENSMUSG00000036594	37
ENSMUSG00000036596	9
ENSMUSG00000036598	149
ENSMUSG00000036599	667
ENSMUSG00000036602	4
ENSMUSG00000036606	1833
ENSMUSG00000036611	701
ENSMUSG00000036613	1334
ENSMUSG00000036615	731
ENSMUSG00000036617	5704
ENSMUSG00000036620	1564
ENSMUSG00000036622	5470
ENSMUSG00000036632	432
ENSMUSG00000036634	2236
ENSMUSG00000036636	1745
ENSMUSG00000036639	99
ENSMUSG00000036641	516
ENSMUSG00000036644	8615
ENSMUSG00000036646	2511
ENSMUSG00000036647	0
ENSMUSG00000036655	12
ENSMUSG00000036658	0
ENSMUSG00000036661	258
ENSMUSG00000036667	11964
ENSMUSG00000036672	440
ENSMUSG00000036676	288
ENSMUSG00000036678	496
ENSMUSG00000036686	2001
ENSMUSG00000036687	0
ENSMUSG00000036693	817
ENSMUSG00000036698	2755
ENSMUSG00000036699	1102
ENSMUSG00000036707	5788
ENSMUSG00000036712	4095
ENSMUSG00000036718	81
ENSMUSG00000036721	149
ENSMUSG00000036731	1
ENSMUSG00000036733	1392
ENSMUSG00000036737	1405
ENSMUSG00000036743	6
ENSMUSG00000036744	0
ENSMUSG00000036745	8421
ENSMUSG00000036748	3479
ENSMUSG00000036749	0
ENSMUSG00000036751	7701
ENSMUSG00000036752	8554
ENSMUSG00000036760	361
ENSMUSG00000036764	272
ENSMUSG00000036766	3455
ENSMUSG00000036768	25
ENSMUSG00000036769	538
ENSMUSG00000036770	4
ENSMUSG00000036775	1042
ENSMUSG00000036777	182
ENSMUSG00000036779	1153
ENSMUSG00000036781	125
ENSMUSG00000036782	564
ENSMUSG00000036790	1023
ENSMUSG00000036792	2243
ENSMUSG00000036800	663
ENSMUSG00000036805	0
ENSMUSG00000036810	631
ENSMUSG00000036813	0
ENSMUSG00000036814	660
ENSMUSG00000036815	5580
ENSMUSG00000036816	34
ENSMUSG00000036817	4375
ENSMUSG00000036819	1364
ENSMUSG00000036820	307
ENSMUSG00000036822	821
ENSMUSG00000036825	3390
ENSMUSG00000036826	0
ENSMUSG00000036832	8
ENSMUSG00000036833	355
ENSMUSG00000036834	774
ENSMUSG00000036835	180
ENSMUSG00000036840	528
ENSMUSG00000036845	660
ENSMUSG00000036850	1735
ENSMUSG00000036853	0
ENSMUSG00000036854	187
ENSMUSG00000036855	0
ENSMUSG00000036856	816
ENSMUSG00000036858	11
ENSMUSG00000036860	415
ENSMUSG00000036862	494
ENSMUSG00000036863	92
ENSMUSG00000036864	107
ENSMUSG00000036867	57
ENSMUSG00000036872	10
ENSMUSG00000036873	513
ENSMUSG00000036875	20
ENSMUSG00000036879	1101
ENSMUSG00000036880	580
ENSMUSG00000036882	8495
ENSMUSG00000036885	808
ENSMUSG00000036887	1357
ENSMUSG00000036890	1910
ENSMUSG00000036892	0
ENSMUSG00000036893	2067
ENSMUSG00000036894	1138
ENSMUSG00000036896	685
ENSMUSG00000036898	633
ENSMUSG00000036899	0
ENSMUSG00000036902	1427
ENSMUSG00000036904	98
ENSMUSG00000036905	867
ENSMUSG00000036907	51
ENSMUSG00000036908	397
ENSMUSG00000036912	3
ENSMUSG00000036913	117
ENSMUSG00000036915	267
ENSMUSG00000036916	426
ENSMUSG00000036918	329
ENSMUSG00000036921	0
ENSMUSG00000036923	136
ENSMUSG00000036924	0
ENSMUSG00000036925	0
ENSMUSG00000036928	19
ENSMUSG00000036931	68
ENSMUSG00000036932	802
ENSMUSG00000036934	214
ENSMUSG00000036938	0
ENSMUSG00000036940	2208
ENSMUSG00000036941	1082
ENSMUSG00000036943	792
ENSMUSG00000036944	22
ENSMUSG00000036948	1930
ENSMUSG00000036949	1895
ENSMUSG00000036951	0
ENSMUSG00000036955	5666
ENSMUSG00000036957	757
ENSMUSG00000036958	0
ENSMUSG00000036959	1091
ENSMUSG00000036960	0
ENSMUSG00000036961	0
ENSMUSG00000036962	6
ENSMUSG00000036964	114
ENSMUSG00000036966	5854
ENSMUSG00000036968	365
ENSMUSG00000036972	109
ENSMUSG00000036975	368
ENSMUSG00000036977	302
ENSMUSG00000036980	731
ENSMUSG00000036983	133
ENSMUSG00000036985	1770
ENSMUSG00000036986	449
ENSMUSG00000036989	4923
ENSMUSG00000036990	1559
ENSMUSG00000036992	202
ENSMUSG00000036995	143
ENSMUSG00000037001	303
ENSMUSG00000037003	666
ENSMUSG00000037005	6
ENSMUSG00000037007	263
ENSMUSG00000037010	811
ENSMUSG00000037012	18887
ENSMUSG00000037013	726
ENSMUSG00000037014	320
ENSMUSG00000037016	111
ENSMUSG00000037017	520
ENSMUSG00000037020	85
ENSMUSG00000037022	687
ENSMUSG00000037025	1
ENSMUSG00000037028	0
ENSMUSG00000037029	1205
ENSMUSG00000037031	295
ENSMUSG00000037032	15298
ENSMUSG00000037033	1
ENSMUSG00000037034	0
ENSMUSG00000037035	208
ENSMUSG00000037049	3907
ENSMUSG00000037053	0
ENSMUSG00000037058	3252
ENSMUSG00000037060	657
ENSMUSG00000037062	2705
ENSMUSG00000037070	607
ENSMUSG00000037071	7453
ENSMUSG00000037072	3242
ENSMUSG00000037075	843
ENSMUSG00000037085	314
ENSMUSG00000037086	0
ENSMUSG00000037089	690
ENSMUSG00000037095	36
ENSMUSG00000037098	4748
ENSMUSG00000037101	0
ENSMUSG00000037103	696
ENSMUSG00000037104	3193
ENSMUSG00000037106	10
ENSMUSG00000037108	206
ENSMUSG00000037110	855
ENSMUSG00000037111	8255
ENSMUSG00000037112	600
ENSMUSG00000037119	1848
ENSMUSG00000037124	1
ENSMUSG00000037126	15164
ENSMUSG00000037129	2
ENSMUSG00000037130	0
ENSMUSG00000037134	513
ENSMUSG00000037138	2150
ENSMUSG00000037139	211
ENSMUSG00000037140	0
ENSMUSG00000037143	180
ENSMUSG00000037145	0
ENSMUSG00000037148	1140
ENSMUSG00000037149	5147
ENSMUSG00000037151	961
ENSMUSG00000037152	572
ENSMUSG00000037157	0
ENSMUSG00000037159	1
ENSMUSG00000037161	0
ENSMUSG00000037166	109
ENSMUSG00000037167	9
ENSMUSG00000037169	210
ENSMUSG00000037171	11
ENSMUSG00000037172	2867
ENSMUSG00000037174	784
ENSMUSG00000037185	99
ENSMUSG00000037188	46
ENSMUSG00000037190	313
ENSMUSG00000037196	385
ENSMUSG00000037197	1471
ENSMUSG00000037202	0
ENSMUSG00000037204	759
ENSMUSG00000037206	668
ENSMUSG00000037210	1793
ENSMUSG00000037211	205
ENSMUSG00000037214	247
ENSMUSG00000037216	178
ENSMUSG00000037217	34878
ENSMUSG00000037221	323
ENSMUSG00000037224	2065
ENSMUSG00000037225	212
ENSMUSG00000037234	1842
ENSMUSG00000037235	2461
ENSMUSG00000037236	9248
ENSMUSG00000037239	2262
ENSMUSG00000037242	1874
ENSMUSG00000037243	737
ENSMUSG00000037246	0
ENSMUSG00000037251	1294
ENSMUSG00000037253	977
ENSMUSG00000037254	162
ENSMUSG00000037257	2331
ENSMUSG00000037259	8758
ENSMUSG00000037260	1462
ENSMUSG00000037262	318
ENSMUSG00000037263	3
ENSMUSG00000037266	6642
ENSMUSG00000037270	6390
ENSMUSG00000037275	796
ENSMUSG00000037278	435
ENSMUSG00000037279	273
ENSMUSG00000037280	223
ENSMUSG00000037286	818
ENSMUSG00000037287	1514
ENSMUSG00000037295	104
ENSMUSG00000037296	393
ENSMUSG00000037300	1113
ENSMUSG00000037306	1515
ENSMUSG00000037307	1
ENSMUSG00000037313	178
ENSMUSG00000037315	320
ENSMUSG00000037316	1626
ENSMUSG00000037318	25
ENSMUSG00000037321	73
ENSMUSG00000037325	847
ENSMUSG00000037326	1322
ENSMUSG00000037331	5079
ENSMUSG00000037334	0
ENSMUSG00000037335	0
ENSMUSG00000037336	27
ENSMUSG00000037337	59
ENSMUSG00000037339	660
ENSMUSG00000037341	448
ENSMUSG00000037343	1270
ENSMUSG00000037344	725
ENSMUSG00000037346	0
ENSMUSG00000037347	63
ENSMUSG00000037348	2045
ENSMUSG00000037349	206
ENSMUSG00000037351	12176
ENSMUSG00000037353	1745
ENSMUSG00000037355	353
ENSMUSG00000037358	39
ENSMUSG00000037361	1073
ENSMUSG00000037362	3913
ENSMUSG00000037363	376
ENSMUSG00000037364	3237
ENSMUSG00000037366	356
ENSMUSG00000037369	866
ENSMUSG00000037370	115
ENSMUSG00000037373	5808
ENSMUSG00000037375	25
ENSMUSG00000037376	794
ENSMUSG00000037379	0
ENSMUSG00000037386	3913
ENSMUSG00000037390	0
ENSMUSG00000037393	1
ENSMUSG00000037395	500
ENSMUSG00000037400	3485
ENSMUSG00000037405	151
ENSMUSG00000037406	14
ENSMUSG00000037408	468
ENSMUSG00000037410	499
ENSMUSG00000037411	21
ENSMUSG00000037415	1278
ENSMUSG00000037416	1536
ENSMUSG00000037418	32
ENSMUSG00000037419	2246
ENSMUSG00000037424	0
ENSMUSG00000037426	1904
ENSMUSG00000037428	8580
ENSMUSG00000037432	349
ENSMUSG00000037434	1036
ENSMUSG00000037437	20
ENSMUSG00000037440	30
ENSMUSG00000037443	468
ENSMUSG00000037446	2
ENSMUSG00000037447	328
ENSMUSG00000037451	0
ENSMUSG00000037455	465
ENSMUSG00000037458	4359
ENSMUSG00000037461	951
ENSMUSG00000037463	422
ENSMUSG00000037465	1142
ENSMUSG00000037466	46
ENSMUSG00000037469	28
ENSMUSG00000037470	2760
ENSMUSG00000037474	313
ENSMUSG00000037475	1154
ENSMUSG00000037477	0
ENSMUSG00000037482	5
ENSMUSG00000037486	811
ENSMUSG00000037487	4978
ENSMUSG00000037490	156
ENSMUSG00000037492	1945
ENSMUSG00000037493	680
ENSMUSG00000037499	1306
ENSMUSG00000037503	11398
ENSMUSG00000037509	8102
ENSMUSG00000037514	1401
ENSMUSG00000037519	1025
ENSMUSG00000037523	247
ENSMUSG00000037525	111
ENSMUSG00000037526	585
ENSMUSG00000037529	0
ENSMUSG00000037531	421
ENSMUSG00000037533	995
ENSMUSG00000037536	2556
ENSMUSG00000037537	0
ENSMUSG00000037541	8722
ENSMUSG00000037542	2
ENSMUSG00000037544	7
ENSMUSG00000037548	16
ENSMUSG00000037552	249
ENSMUSG00000037553	1203
ENSMUSG00000037563	407
ENSMUSG00000037568	106
ENSMUSG00000037570	753
ENSMUSG00000037572	141
ENSMUSG00000037573	839
ENSMUSG00000037577	9
ENSMUSG00000037578	9
ENSMUSG00000037579	6587
ENSMUSG00000037580	44
ENSMUSG00000037583	0
ENSMUSG00000037593	557
ENSMUSG00000037594	462
ENSMUSG00000037600	2
ENSMUSG00000037601	2640
ENSMUSG00000037603	0
ENSMUSG00000037605	3810
ENSMUSG00000037606	1137
ENSMUSG00000037608	3713
ENSMUSG00000037610	93
ENSMUSG00000037613	32
ENSMUSG00000037617	262
ENSMUSG00000037621	39
ENSMUSG00000037622	2101
ENSMUSG00000037624	1660
ENSMUSG00000037625	1052
ENSMUSG00000037627	7
ENSMUSG00000037628	42
ENSMUSG00000037636	8
ENSMUSG00000037638	29
ENSMUSG00000037640	936
ENSMUSG00000037643	2264
ENSMUSG00000037646	2245
ENSMUSG00000037649	532
ENSMUSG00000037652	1694
ENSMUSG00000037653	168
ENSMUSG00000037656	1923
ENSMUSG00000037660	7
ENSMUSG00000037661	22
ENSMUSG00000037664	249
ENSMUSG00000037669	1208
ENSMUSG00000037674	1112
ENSMUSG00000037679	5623
ENSMUSG00000037681	77
ENSMUSG00000037683	10
ENSMUSG00000037685	7252
ENSMUSG00000037686	124
ENSMUSG00000037689	0
ENSMUSG00000037692	2165
ENSMUSG00000037697	2168
ENSMUSG00000037703	8966
ENSMUSG00000037705	23
ENSMUSG00000037706	7690
ENSMUSG00000037708	142
ENSMUSG00000037709	624
ENSMUSG00000037710	1800
ENSMUSG00000037712	2803
ENSMUSG00000037716	23
ENSMUSG00000037720	2216
ENSMUSG00000037722	149
ENSMUSG00000037725	13
ENSMUSG00000037727	13
ENSMUSG00000037730	402
ENSMUSG00000037731	100
ENSMUSG00000037736	3476
ENSMUSG00000037737	14
ENSMUSG00000037738	2
ENSMUSG00000037740	1416
ENSMUSG00000037742	35014
ENSMUSG00000037747	5317
ENSMUSG00000037750	1286
ENSMUSG00000037752	173
ENSMUSG00000037754	6231
ENSMUSG00000037759	7
ENSMUSG00000037761	119
ENSMUSG00000037762	89
ENSMUSG00000037771	2235
ENSMUSG00000037772	48
ENSMUSG00000037773	903
ENSMUSG00000037780	0
ENSMUSG00000037784	571
ENSMUSG00000037787	1119
ENSMUSG00000037788	4764
ENSMUSG00000037790	0
ENSMUSG00000037791	1857
ENSMUSG00000037795	182
ENSMUSG00000037797	0
ENSMUSG00000037798	2
ENSMUSG00000037801	10
ENSMUSG00000037805	245
ENSMUSG00000037808	306
ENSMUSG00000037813	290
ENSMUSG00000037815	2205
ENSMUSG00000037816	250
ENSMUSG00000037818	414
ENSMUSG00000037820	601
ENSMUSG00000037822	3017
ENSMUSG00000037824	1350
ENSMUSG00000037826	2156
ENSMUSG00000037833	16
ENSMUSG00000037843	2351
ENSMUSG00000037845	56
ENSMUSG00000037846	133
ENSMUSG00000037847	90
ENSMUSG00000037849	1
ENSMUSG00000037851	1991
ENSMUSG00000037852	64350
ENSMUSG00000037855	25800
ENSMUSG00000037857	768
ENSMUSG00000037860	47
ENSMUSG00000037868	316
ENSMUSG00000037872	1188
ENSMUSG00000037876	2742
ENSMUSG00000037885	964
ENSMUSG00000037887	5378
ENSMUSG00000037890	942
ENSMUSG00000037892	311
ENSMUSG00000037894	139
ENSMUSG00000037896	746
ENSMUSG00000037902	20525
ENSMUSG00000037904	345
ENSMUSG00000037905	3486
ENSMUSG00000037907	3326
ENSMUSG00000037913	4
ENSMUSG00000037916	4436
ENSMUSG00000037921	29
ENSMUSG00000037922	70
ENSMUSG00000037924	0
ENSMUSG00000037926	1572
ENSMUSG00000037933	2939
ENSMUSG00000037935	815
ENSMUSG00000037936	804
ENSMUSG00000037938	249
ENSMUSG00000037940	154
ENSMUSG00000037942	0
ENSMUSG00000037944	4
ENSMUSG00000037946	301
ENSMUSG00000037949	927
ENSMUSG00000037953	2
ENSMUSG00000037957	551
ENSMUSG00000037958	768
ENSMUSG00000037960	145
ENSMUSG00000037962	14
ENSMUSG00000037965	1054
ENSMUSG00000037966	302
ENSMUSG00000037971	942
ENSMUSG00000037972	9265
ENSMUSG00000037973	105
ENSMUSG00000037974	1
ENSMUSG00000037977	190
ENSMUSG00000037979	2947
ENSMUSG00000037984	4194
ENSMUSG00000037989	6002
ENSMUSG00000037990	1128
ENSMUSG00000037991	7
ENSMUSG00000037992	411
ENSMUSG00000037993	1609
ENSMUSG00000037994	120
ENSMUSG00000037995	131
ENSMUSG00000037996	17374
ENSMUSG00000037997	640
ENSMUSG00000037999	3618
ENSMUSG00000038000	1220
ENSMUSG00000038002	1101
ENSMUSG00000038005	1162
ENSMUSG00000038007	346
ENSMUSG00000038009	0
ENSMUSG00000038010	85
ENSMUSG00000038011	86
ENSMUSG00000038013	2881
ENSMUSG00000038014	4728
ENSMUSG00000038015	0
ENSMUSG00000038020	6537
ENSMUSG00000038022	193
ENSMUSG00000038023	2590
ENSMUSG00000038024	391
ENSMUSG00000038025	1598
ENSMUSG00000038026	7852
ENSMUSG00000038028	1328
ENSMUSG00000038034	5874
ENSMUSG00000038037	17
ENSMUSG00000038039	2690
ENSMUSG00000038042	633
ENSMUSG00000038044	5
ENSMUSG00000038045	4
ENSMUSG00000038046	452
ENSMUSG00000038047	221
ENSMUSG00000038048	55
ENSMUSG00000038055	919
ENSMUSG00000038056	3024
ENSMUSG00000038057	18
ENSMUSG00000038058	154
ENSMUSG00000038059	162
ENSMUSG00000038060	124
ENSMUSG00000038064	0
ENSMUSG00000038065	5199
ENSMUSG00000038067	0
ENSMUSG00000038068	1222
ENSMUSG00000038069	448
ENSMUSG00000038070	548
ENSMUSG00000038071	0
ENSMUSG00000038072	1763
ENSMUSG00000038074	164
ENSMUSG00000038077	4106
ENSMUSG00000038079	461
ENSMUSG00000038080	249
ENSMUSG00000038084	5984
ENSMUSG00000038085	144
ENSMUSG00000038086	3
ENSMUSG00000038092	0
ENSMUSG00000038094	516
ENSMUSG00000038095	4726
ENSMUSG00000038102	2085
ENSMUSG00000038112	192
ENSMUSG00000038115	22
ENSMUSG00000038116	2201
ENSMUSG00000038119	376
ENSMUSG00000038121	1207
ENSMUSG00000038122	461
ENSMUSG00000038126	658
