gene	con2.bam
ENSMUSG00000071519	8
ENSMUSG00000071521	0
ENSMUSG00000071522	3
ENSMUSG00000071528	955
ENSMUSG00000071531	1
ENSMUSG00000071533	1131
ENSMUSG00000071537	8
ENSMUSG00000071540	5
ENSMUSG00000071547	117
ENSMUSG00000071550	34
ENSMUSG00000071551	2
ENSMUSG00000071552	0
ENSMUSG00000071553	33
ENSMUSG00000071561	0
ENSMUSG00000071562	0
ENSMUSG00000071573	56
ENSMUSG00000071586	0
ENSMUSG00000071591	0
ENSMUSG00000071604	234
ENSMUSG00000071613	0
ENSMUSG00000071629	0
ENSMUSG00000071632	337
ENSMUSG00000071633	13
ENSMUSG00000071636	35
ENSMUSG00000071637	31
ENSMUSG00000071644	2333
ENSMUSG00000071645	692
ENSMUSG00000071646	1372
ENSMUSG00000071647	368
ENSMUSG00000071648	121
ENSMUSG00000071649	4791
ENSMUSG00000071650	3009
ENSMUSG00000071652	630
ENSMUSG00000071653	9
ENSMUSG00000071654	675
ENSMUSG00000071655	2717
ENSMUSG00000071656	42
ENSMUSG00000071657	2370
ENSMUSG00000071658	7246
ENSMUSG00000071659	6062
ENSMUSG00000071660	851
ENSMUSG00000071661	110
ENSMUSG00000071662	2020
ENSMUSG00000071665	4
ENSMUSG00000071669	159
ENSMUSG00000071679	61
ENSMUSG00000071686	0
ENSMUSG00000071691	30
ENSMUSG00000071708	2010
ENSMUSG00000071711	754
ENSMUSG00000071713	40
ENSMUSG00000071714	18
ENSMUSG00000071715	36
ENSMUSG00000071716	0
ENSMUSG00000071719	784
ENSMUSG00000071722	15
ENSMUSG00000071723	1123
ENSMUSG00000071724	31
ENSMUSG00000071726	0
ENSMUSG00000071738	0
ENSMUSG00000071745	5
ENSMUSG00000071748	35
ENSMUSG00000071749	0
ENSMUSG00000071757	505
ENSMUSG00000071764	0
ENSMUSG00000071766	0
ENSMUSG00000071767	0
ENSMUSG00000071769	0
ENSMUSG00000071770	0
ENSMUSG00000071771	0
ENSMUSG00000071772	0
ENSMUSG00000071773	0
ENSMUSG00000071788	0
ENSMUSG00000071815	0
ENSMUSG00000071816	0
ENSMUSG00000071847	950
ENSMUSG00000071855	194
ENSMUSG00000071856	269
ENSMUSG00000071858	0
ENSMUSG00000071860	62
ENSMUSG00000071862	1719
ENSMUSG00000071866	989
ENSMUSG00000071890	0
ENSMUSG00000071893	3
ENSMUSG00000071909	0
ENSMUSG00000071937	0
ENSMUSG00000071984	205
ENSMUSG00000072049	0
ENSMUSG00000072066	43
ENSMUSG00000072082	165
ENSMUSG00000072100	0
ENSMUSG00000072115	15
ENSMUSG00000072145	0
ENSMUSG00000072188	0
ENSMUSG00000072214	20416
ENSMUSG00000072235	19814
ENSMUSG00000072244	7
ENSMUSG00000072249	0
ENSMUSG00000072258	313
ENSMUSG00000072259	0
ENSMUSG00000072294	121
ENSMUSG00000072295	0
ENSMUSG00000072419	0
ENSMUSG00000072423	7
ENSMUSG00000072437	706
ENSMUSG00000072473	3
ENSMUSG00000072476	144
ENSMUSG00000072479	0
ENSMUSG00000072487	57
ENSMUSG00000072494	93
ENSMUSG00000072501	938
ENSMUSG00000072511	0
ENSMUSG00000072553	0
ENSMUSG00000072568	181
ENSMUSG00000072571	9
ENSMUSG00000072572	56
ENSMUSG00000072575	0
ENSMUSG00000072582	547
ENSMUSG00000072584	0
ENSMUSG00000072595	0
ENSMUSG00000072596	2
ENSMUSG00000072598	0
ENSMUSG00000072601	0
ENSMUSG00000072605	0
ENSMUSG00000072612	8
ENSMUSG00000072613	0
ENSMUSG00000072618	5
ENSMUSG00000072620	57
ENSMUSG00000072623	594
ENSMUSG00000072624	0
ENSMUSG00000072625	0
ENSMUSG00000072640	1034
ENSMUSG00000072647	48
ENSMUSG00000072662	20
ENSMUSG00000072663	12
ENSMUSG00000072664	0
ENSMUSG00000072672	0
ENSMUSG00000072673	0
ENSMUSG00000072674	0
ENSMUSG00000072675	0
ENSMUSG00000072676	0
ENSMUSG00000072680	3
ENSMUSG00000072693	0
ENSMUSG00000072694	1534
ENSMUSG00000072704	3520
ENSMUSG00000072707	0
ENSMUSG00000072708	0
ENSMUSG00000072709	0
ENSMUSG00000072714	0
ENSMUSG00000072718	0
ENSMUSG00000072720	107
ENSMUSG00000072722	0
ENSMUSG00000072726	0
ENSMUSG00000072738	0
ENSMUSG00000072739	2
ENSMUSG00000072754	0
ENSMUSG00000072762	53
ENSMUSG00000072763	59
ENSMUSG00000072770	98
ENSMUSG00000072772	723
ENSMUSG00000072774	13
ENSMUSG00000072778	0
ENSMUSG00000072780	0
ENSMUSG00000072791	0
ENSMUSG00000072812	28
ENSMUSG00000072813	0
ENSMUSG00000072814	0
ENSMUSG00000072821	0
ENSMUSG00000072822	0
ENSMUSG00000072825	8300
ENSMUSG00000072845	1
ENSMUSG00000072849	1
ENSMUSG00000072872	536
ENSMUSG00000072875	1038
ENSMUSG00000072878	1
ENSMUSG00000072888	0
ENSMUSG00000072889	207
ENSMUSG00000072905	0
ENSMUSG00000072915	613
ENSMUSG00000072919	27
ENSMUSG00000072923	0
ENSMUSG00000072930	0
ENSMUSG00000072931	0
ENSMUSG00000072934	5
ENSMUSG00000072941	295
ENSMUSG00000072944	5
ENSMUSG00000072945	1
ENSMUSG00000072946	1173
ENSMUSG00000072949	214
ENSMUSG00000072952	0
ENSMUSG00000072955	9
ENSMUSG00000072963	1
ENSMUSG00000072964	1661
ENSMUSG00000072966	2263
ENSMUSG00000072968	2
ENSMUSG00000072969	659
ENSMUSG00000072972	6
ENSMUSG00000072974	6
ENSMUSG00000072980	16
ENSMUSG00000072983	0
ENSMUSG00000072995	0
ENSMUSG00000073001	0
ENSMUSG00000073002	87
ENSMUSG00000073006	0
ENSMUSG00000073007	0
ENSMUSG00000073008	0
ENSMUSG00000073010	2
ENSMUSG00000073012	0
ENSMUSG00000073016	115
ENSMUSG00000073027	0
ENSMUSG00000073043	0
ENSMUSG00000073052	0
ENSMUSG00000073062	154
ENSMUSG00000073063	19
ENSMUSG00000073069	0
ENSMUSG00000073077	30
ENSMUSG00000073079	34
ENSMUSG00000073085	0
ENSMUSG00000073094	0
ENSMUSG00000073096	223
ENSMUSG00000073102	986
ENSMUSG00000073110	0
ENSMUSG00000073111	0
ENSMUSG00000073116	1
ENSMUSG00000073117	0
ENSMUSG00000073119	1
ENSMUSG00000073125	80
ENSMUSG00000073130	4
ENSMUSG00000073131	676
ENSMUSG00000073139	1135
ENSMUSG00000073141	0
ENSMUSG00000073158	0
ENSMUSG00000073173	0
ENSMUSG00000073176	94
ENSMUSG00000073177	0
ENSMUSG00000073184	0
ENSMUSG00000073197	0
ENSMUSG00000073207	67
ENSMUSG00000073208	4
ENSMUSG00000073209	9
ENSMUSG00000073234	3
ENSMUSG00000073243	0
ENSMUSG00000073245	0
ENSMUSG00000073247	0
ENSMUSG00000073255	0
ENSMUSG00000073257	0
ENSMUSG00000073267	0
ENSMUSG00000073290	0
ENSMUSG00000073291	0
ENSMUSG00000073293	329
ENSMUSG00000073294	0
ENSMUSG00000073295	608
ENSMUSG00000073371	35
ENSMUSG00000073375	0
ENSMUSG00000073380	0
ENSMUSG00000073386	0
ENSMUSG00000073396	0
ENSMUSG00000073399	0
ENSMUSG00000073400	1
ENSMUSG00000073402	13
ENSMUSG00000073407	23
ENSMUSG00000073408	0
ENSMUSG00000073409	20
ENSMUSG00000073411	1948
ENSMUSG00000073412	110
ENSMUSG00000073413	8
ENSMUSG00000073414	0
ENSMUSG00000073418	302
ENSMUSG00000073421	52
ENSMUSG00000073422	785
ENSMUSG00000073423	792
ENSMUSG00000073424	595
ENSMUSG00000073427	166
ENSMUSG00000073433	2443
ENSMUSG00000073434	499
ENSMUSG00000073435	0
ENSMUSG00000073436	131
ENSMUSG00000073448	22
ENSMUSG00000073457	0
ENSMUSG00000073458	0
ENSMUSG00000073460	22
ENSMUSG00000073468	124
ENSMUSG00000073471	70
ENSMUSG00000073481	1683
ENSMUSG00000073486	6
ENSMUSG00000073489	2
ENSMUSG00000073490	0
ENSMUSG00000073491	0
ENSMUSG00000073492	0
ENSMUSG00000073494	0
ENSMUSG00000073497	0
ENSMUSG00000073514	265
ENSMUSG00000073530	153
ENSMUSG00000073532	64
ENSMUSG00000073542	200
ENSMUSG00000073551	2
ENSMUSG00000073555	5
ENSMUSG00000073557	3355
ENSMUSG00000073563	1212
ENSMUSG00000073565	218
ENSMUSG00000073568	0
ENSMUSG00000073572	0
ENSMUSG00000073573	0
ENSMUSG00000073574	1
ENSMUSG00000073591	244
ENSMUSG00000073598	5
ENSMUSG00000073599	53
ENSMUSG00000073600	199
ENSMUSG00000073601	0
ENSMUSG00000073602	0
ENSMUSG00000073608	0
ENSMUSG00000073609	113
ENSMUSG00000073610	1
ENSMUSG00000073616	1621
ENSMUSG00000073631	0
ENSMUSG00000073633	56
ENSMUSG00000073639	2306
ENSMUSG00000073640	47
ENSMUSG00000073643	1151
ENSMUSG00000073650	68
ENSMUSG00000073658	0
ENSMUSG00000073664	295
ENSMUSG00000073676	747
ENSMUSG00000073678	875
ENSMUSG00000073680	637
ENSMUSG00000073682	0
ENSMUSG00000073684	509
ENSMUSG00000073700	362
ENSMUSG00000073702	295
ENSMUSG00000073705	118
ENSMUSG00000073721	0
ENSMUSG00000073722	0
ENSMUSG00000073723	0
ENSMUSG00000073724	0
ENSMUSG00000073725	4062
ENSMUSG00000073730	0
ENSMUSG00000073733	16
ENSMUSG00000073735	0
ENSMUSG00000073747	0
ENSMUSG00000073752	18
ENSMUSG00000073755	3395
ENSMUSG00000073758	25
ENSMUSG00000073761	3
ENSMUSG00000073764	0
ENSMUSG00000073768	0
ENSMUSG00000073769	0
ENSMUSG00000073771	129
ENSMUSG00000073774	3
ENSMUSG00000073775	266
ENSMUSG00000073785	0
ENSMUSG00000073786	0
ENSMUSG00000073789	0
ENSMUSG00000073791	60
ENSMUSG00000073792	164
ENSMUSG00000073794	0
ENSMUSG00000073795	24
ENSMUSG00000073802	21
ENSMUSG00000073804	0
ENSMUSG00000073805	261
ENSMUSG00000073811	0
ENSMUSG00000073830	0
ENSMUSG00000073834	0
ENSMUSG00000073838	408
ENSMUSG00000073842	0
ENSMUSG00000073856	122
ENSMUSG00000073876	24
ENSMUSG00000073877	98
ENSMUSG00000073878	3
ENSMUSG00000073888	3315
ENSMUSG00000073889	1057
ENSMUSG00000073893	0
ENSMUSG00000073894	0
ENSMUSG00000073896	0
ENSMUSG00000073897	0
ENSMUSG00000073898	0
ENSMUSG00000073899	0
ENSMUSG00000073900	0
ENSMUSG00000073901	0
ENSMUSG00000073906	0
ENSMUSG00000073907	0
ENSMUSG00000073909	0
ENSMUSG00000073910	89
ENSMUSG00000073913	0
ENSMUSG00000073914	0
ENSMUSG00000073915	0
ENSMUSG00000073916	0
ENSMUSG00000073917	0
ENSMUSG00000073920	0
ENSMUSG00000073922	0
ENSMUSG00000073923	0
ENSMUSG00000073924	0
ENSMUSG00000073925	0
ENSMUSG00000073926	0
ENSMUSG00000073927	0
ENSMUSG00000073928	0
ENSMUSG00000073931	0
ENSMUSG00000073932	0
ENSMUSG00000073937	0
ENSMUSG00000073938	0
ENSMUSG00000073940	350
ENSMUSG00000073943	0
ENSMUSG00000073944	0
ENSMUSG00000073945	0
ENSMUSG00000073946	0
ENSMUSG00000073947	0
ENSMUSG00000073948	0
ENSMUSG00000073949	0
ENSMUSG00000073950	0
ENSMUSG00000073951	0
ENSMUSG00000073952	0
ENSMUSG00000073953	0
ENSMUSG00000073954	0
ENSMUSG00000073955	0
ENSMUSG00000073956	0
ENSMUSG00000073959	0
ENSMUSG00000073960	0
ENSMUSG00000073961	0
ENSMUSG00000073962	0
ENSMUSG00000073963	0
ENSMUSG00000073964	0
ENSMUSG00000073965	0
ENSMUSG00000073966	0
ENSMUSG00000073967	0
ENSMUSG00000073968	138
ENSMUSG00000073969	0
ENSMUSG00000073970	0
ENSMUSG00000073971	0
ENSMUSG00000073972	0
ENSMUSG00000073973	0
ENSMUSG00000073974	0
ENSMUSG00000073975	2
ENSMUSG00000073977	0
ENSMUSG00000073978	0
ENSMUSG00000073979	0
ENSMUSG00000073982	539
ENSMUSG00000073987	230
ENSMUSG00000073988	119
ENSMUSG00000073991	0
ENSMUSG00000073995	14
ENSMUSG00000073997	0
ENSMUSG00000073998	0
ENSMUSG00000074001	159
ENSMUSG00000074003	0
ENSMUSG00000074004	6
ENSMUSG00000074006	2
ENSMUSG00000074011	0
ENSMUSG00000074028	0
ENSMUSG00000074029	0
ENSMUSG00000074030	1032
ENSMUSG00000074037	3
ENSMUSG00000074059	0
ENSMUSG00000074060	2
ENSMUSG00000074061	0
ENSMUSG00000074062	0
ENSMUSG00000074063	9
ENSMUSG00000074064	754
ENSMUSG00000074071	23
ENSMUSG00000074088	603
ENSMUSG00000074093	930
ENSMUSG00000074102	1749
ENSMUSG00000074109	0
ENSMUSG00000074111	0
ENSMUSG00000074115	0
ENSMUSG00000074121	12
ENSMUSG00000074123	0
ENSMUSG00000074127	1
ENSMUSG00000074129	632
ENSMUSG00000074139	0
ENSMUSG00000074141	2
ENSMUSG00000074151	11
ENSMUSG00000074155	0
ENSMUSG00000074156	0
ENSMUSG00000074158	85
ENSMUSG00000074165	684
ENSMUSG00000074166	185
ENSMUSG00000074170	51
ENSMUSG00000074178	40
ENSMUSG00000074179	0
ENSMUSG00000074182	260
ENSMUSG00000074183	0
ENSMUSG00000074194	196
ENSMUSG00000074195	0
ENSMUSG00000074199	0
ENSMUSG00000074203	5
ENSMUSG00000074206	2
ENSMUSG00000074207	17
ENSMUSG00000074210	0
ENSMUSG00000074211	145
ENSMUSG00000074212	1969
ENSMUSG00000074213	15
ENSMUSG00000074215	142
ENSMUSG00000074217	5
ENSMUSG00000074218	35
ENSMUSG00000074219	19
ENSMUSG00000074220	246
ENSMUSG00000074221	92
ENSMUSG00000074227	337
ENSMUSG00000074228	7
ENSMUSG00000074232	4
ENSMUSG00000074238	2156
ENSMUSG00000074240	0
ENSMUSG00000074247	1834
ENSMUSG00000074248	0
ENSMUSG00000074254	0
ENSMUSG00000074259	286
ENSMUSG00000074261	2
ENSMUSG00000074264	393
ENSMUSG00000074268	0
ENSMUSG00000074269	7
ENSMUSG00000074272	85
ENSMUSG00000074277	3
ENSMUSG00000074282	241
ENSMUSG00000074283	186
ENSMUSG00000074289	0
ENSMUSG00000074291	0
ENSMUSG00000074300	0
ENSMUSG00000074302	0
ENSMUSG00000074305	1486
ENSMUSG00000074311	0
ENSMUSG00000074322	0
ENSMUSG00000074336	0
ENSMUSG00000074340	119
ENSMUSG00000074342	64
ENSMUSG00000074344	1
ENSMUSG00000074345	198
ENSMUSG00000074358	190
ENSMUSG00000074359	0
ENSMUSG00000074361	17
ENSMUSG00000074364	304
ENSMUSG00000074365	0
ENSMUSG00000074366	0
ENSMUSG00000074369	0
ENSMUSG00000074375	0
ENSMUSG00000074377	0
ENSMUSG00000074378	0
ENSMUSG00000074384	151
ENSMUSG00000074397	0
ENSMUSG00000074401	0
ENSMUSG00000074402	0
ENSMUSG00000074403	0
ENSMUSG00000074405	633
ENSMUSG00000074406	318
ENSMUSG00000074417	0
ENSMUSG00000074419	0
ENSMUSG00000074424	0
ENSMUSG00000074433	0
ENSMUSG00000074434	0
ENSMUSG00000074435	0
ENSMUSG00000074437	0
ENSMUSG00000074439	0
ENSMUSG00000074440	0
ENSMUSG00000074441	0
ENSMUSG00000074442	0
ENSMUSG00000074443	0
ENSMUSG00000074444	0
ENSMUSG00000074445	0
ENSMUSG00000074446	0
ENSMUSG00000074447	0
ENSMUSG00000074448	0
ENSMUSG00000074449	0
ENSMUSG00000074452	5
ENSMUSG00000074454	0
ENSMUSG00000074457	1815
ENSMUSG00000074472	3
ENSMUSG00000074473	0
ENSMUSG00000074476	29
ENSMUSG00000074480	145
ENSMUSG00000074483	4
ENSMUSG00000074486	10
ENSMUSG00000074489	0
ENSMUSG00000074491	2
ENSMUSG00000074497	0
ENSMUSG00000074500	54
ENSMUSG00000074502	0
ENSMUSG00000074505	2206
ENSMUSG00000074513	59
ENSMUSG00000074519	155
ENSMUSG00000074521	1
ENSMUSG00000074527	12
ENSMUSG00000074529	7
ENSMUSG00000074564	0
ENSMUSG00000074569	2
ENSMUSG00000074570	26
ENSMUSG00000074575	1669
ENSMUSG00000074576	219
ENSMUSG00000074577	26
ENSMUSG00000074579	92
ENSMUSG00000074582	1924
ENSMUSG00000074591	20
ENSMUSG00000074593	0
ENSMUSG00000074594	0
ENSMUSG00000074595	0
ENSMUSG00000074596	0
ENSMUSG00000074604	1
ENSMUSG00000074607	438
ENSMUSG00000074619	1
ENSMUSG00000074622	392
ENSMUSG00000074623	1
ENSMUSG00000074625	2
ENSMUSG00000074627	14
ENSMUSG00000074628	0
ENSMUSG00000074629	10
ENSMUSG00000074634	82
ENSMUSG00000074635	28
ENSMUSG00000074637	837
ENSMUSG00000074639	0
ENSMUSG00000074643	1
ENSMUSG00000074646	19
ENSMUSG00000074647	6
ENSMUSG00000074649	1046
ENSMUSG00000074650	0
ENSMUSG00000074651	10
ENSMUSG00000074652	327
ENSMUSG00000074653	0
ENSMUSG00000074655	0
ENSMUSG00000074656	755
ENSMUSG00000074657	87732
ENSMUSG00000074665	3
ENSMUSG00000074671	772
ENSMUSG00000074673	42
ENSMUSG00000074676	35
ENSMUSG00000074677	3
ENSMUSG00000074678	0
ENSMUSG00000074679	0
ENSMUSG00000074680	0
ENSMUSG00000074681	0
ENSMUSG00000074682	306
ENSMUSG00000074695	2
ENSMUSG00000074698	1639
ENSMUSG00000074704	24
ENSMUSG00000074715	183
ENSMUSG00000074731	2
ENSMUSG00000074733	631
ENSMUSG00000074734	0
ENSMUSG00000074735	1
ENSMUSG00000074736	1052
ENSMUSG00000074737	8
ENSMUSG00000074738	920
ENSMUSG00000074739	0
ENSMUSG00000074743	647
ENSMUSG00000074746	1708
ENSMUSG00000074748	4813
ENSMUSG00000074749	343
ENSMUSG00000074754	212
ENSMUSG00000074764	4
ENSMUSG00000074766	227
ENSMUSG00000074768	0
ENSMUSG00000074771	20
ENSMUSG00000074780	81
ENSMUSG00000074781	2529
ENSMUSG00000074785	1891
ENSMUSG00000074793	304
ENSMUSG00000074794	842
ENSMUSG00000074796	37
ENSMUSG00000074797	1022
ENSMUSG00000074802	43
ENSMUSG00000074807	46
ENSMUSG00000074811	157
ENSMUSG00000074812	0
ENSMUSG00000074817	8
ENSMUSG00000074818	119
ENSMUSG00000074824	5
ENSMUSG00000074825	55
ENSMUSG00000074826	29
ENSMUSG00000074829	245
ENSMUSG00000074830	0
ENSMUSG00000074832	0
ENSMUSG00000074837	0
ENSMUSG00000074847	3
ENSMUSG00000074849	0
ENSMUSG00000074852	1
ENSMUSG00000074862	139
ENSMUSG00000074863	155
ENSMUSG00000074865	104
ENSMUSG00000074867	18
ENSMUSG00000074870	0
ENSMUSG00000074871	0
ENSMUSG00000074872	266
ENSMUSG00000074873	114
ENSMUSG00000074874	21
ENSMUSG00000074881	0
ENSMUSG00000074882	0
ENSMUSG00000074884	701
ENSMUSG00000074885	0
ENSMUSG00000074886	2161
ENSMUSG00000074890	166
ENSMUSG00000074892	615
ENSMUSG00000074895	0
ENSMUSG00000074896	166
ENSMUSG00000074899	76
ENSMUSG00000074909	967
ENSMUSG00000074913	0
ENSMUSG00000074916	28
ENSMUSG00000074918	1004
ENSMUSG00000074922	275
ENSMUSG00000074923	2555
ENSMUSG00000074925	28
ENSMUSG00000074928	0
ENSMUSG00000074934	25
ENSMUSG00000074939	10
ENSMUSG00000074945	0
ENSMUSG00000074946	0
ENSMUSG00000074947	0
ENSMUSG00000074952	0
ENSMUSG00000074955	0
ENSMUSG00000074965	0
ENSMUSG00000074966	0
ENSMUSG00000074968	2792
ENSMUSG00000074971	81
ENSMUSG00000074991	4
ENSMUSG00000074994	359
ENSMUSG00000074995	0
ENSMUSG00000074996	0
ENSMUSG00000074997	4
ENSMUSG00000075000	245
ENSMUSG00000075002	0
ENSMUSG00000075006	0
ENSMUSG00000075012	2053
ENSMUSG00000075014	0
ENSMUSG00000075015	0
ENSMUSG00000075023	3
ENSMUSG00000075024	0
ENSMUSG00000075028	521
ENSMUSG00000075031	1
ENSMUSG00000075033	502
ENSMUSG00000075040	263
ENSMUSG00000075044	0
ENSMUSG00000075045	0
ENSMUSG00000075046	0
ENSMUSG00000075054	609
ENSMUSG00000075061	0
ENSMUSG00000075062	0
ENSMUSG00000075063	0
ENSMUSG00000075064	0
ENSMUSG00000075065	0
ENSMUSG00000075066	1
ENSMUSG00000075068	0
ENSMUSG00000075069	0
ENSMUSG00000075072	0
ENSMUSG00000075073	0
ENSMUSG00000075074	0
ENSMUSG00000075075	0
ENSMUSG00000075078	0
ENSMUSG00000075079	0
ENSMUSG00000075081	0
ENSMUSG00000075084	0
ENSMUSG00000075085	0
ENSMUSG00000075086	0
ENSMUSG00000075088	0
ENSMUSG00000075090	0
ENSMUSG00000075091	0
ENSMUSG00000075092	0
ENSMUSG00000075093	0
ENSMUSG00000075094	0
ENSMUSG00000075095	0
ENSMUSG00000075097	0
ENSMUSG00000075099	0
ENSMUSG00000075100	0
ENSMUSG00000075101	0
ENSMUSG00000075102	0
ENSMUSG00000075104	0
ENSMUSG00000075105	0
ENSMUSG00000075107	0
ENSMUSG00000075110	0
ENSMUSG00000075111	0
ENSMUSG00000075112	0
ENSMUSG00000075113	0
ENSMUSG00000075114	0
ENSMUSG00000075115	0
ENSMUSG00000075117	0
ENSMUSG00000075119	0
ENSMUSG00000075120	0
ENSMUSG00000075121	0
ENSMUSG00000075122	4
ENSMUSG00000075125	1
ENSMUSG00000075127	0
ENSMUSG00000075132	0
ENSMUSG00000075133	0
ENSMUSG00000075136	0
ENSMUSG00000075137	0
ENSMUSG00000075139	0
ENSMUSG00000075140	0
ENSMUSG00000075141	0
ENSMUSG00000075142	0
ENSMUSG00000075143	0
ENSMUSG00000075144	0
ENSMUSG00000075145	0
ENSMUSG00000075146	0
ENSMUSG00000075148	0
ENSMUSG00000075149	0
ENSMUSG00000075150	0
ENSMUSG00000075151	0
ENSMUSG00000075153	0
ENSMUSG00000075155	0
ENSMUSG00000075156	0
ENSMUSG00000075158	0
ENSMUSG00000075159	0
ENSMUSG00000075160	0
ENSMUSG00000075161	0
ENSMUSG00000075163	0
ENSMUSG00000075164	0
ENSMUSG00000075165	0
ENSMUSG00000075166	0
ENSMUSG00000075167	0
ENSMUSG00000075168	0
ENSMUSG00000075169	0
ENSMUSG00000075170	0
ENSMUSG00000075171	0
ENSMUSG00000075172	0
ENSMUSG00000075174	0
ENSMUSG00000075175	0
ENSMUSG00000075176	0
ENSMUSG00000075179	0
ENSMUSG00000075181	0
ENSMUSG00000075185	0
ENSMUSG00000075186	0
ENSMUSG00000075187	0
ENSMUSG00000075188	0
ENSMUSG00000075189	0
ENSMUSG00000075190	0
ENSMUSG00000075192	0
ENSMUSG00000075193	0
ENSMUSG00000075194	0
ENSMUSG00000075195	0
ENSMUSG00000075196	0
ENSMUSG00000075197	0
ENSMUSG00000075198	0
ENSMUSG00000075199	0
ENSMUSG00000075200	0
ENSMUSG00000075201	0
ENSMUSG00000075202	0
ENSMUSG00000075203	0
ENSMUSG00000075204	0
ENSMUSG00000075205	0
ENSMUSG00000075206	0
ENSMUSG00000075208	0
ENSMUSG00000075209	0
ENSMUSG00000075210	0
ENSMUSG00000075211	0
ENSMUSG00000075212	0
ENSMUSG00000075214	0
ENSMUSG00000075215	0
ENSMUSG00000075217	2
ENSMUSG00000075218	0
ENSMUSG00000075219	0
ENSMUSG00000075220	0
ENSMUSG00000075221	0
ENSMUSG00000075222	0
ENSMUSG00000075223	0
ENSMUSG00000075224	460
ENSMUSG00000075225	12
ENSMUSG00000075227	739
ENSMUSG00000075229	164
ENSMUSG00000075232	1649
ENSMUSG00000075249	0
ENSMUSG00000075254	900
ENSMUSG00000075256	16
ENSMUSG00000075266	71
ENSMUSG00000075267	3
ENSMUSG00000075269	0
ENSMUSG00000075270	57
ENSMUSG00000075271	104
ENSMUSG00000075272	6
ENSMUSG00000075273	430
ENSMUSG00000075284	225
ENSMUSG00000075286	0
ENSMUSG00000075289	171
ENSMUSG00000075296	110
ENSMUSG00000075297	54
ENSMUSG00000075302	8
ENSMUSG00000075304	11
ENSMUSG00000075307	7
ENSMUSG00000075316	131
ENSMUSG00000075318	8522
ENSMUSG00000075324	47
ENSMUSG00000075327	308
ENSMUSG00000075330	9
ENSMUSG00000075334	1428
ENSMUSG00000075370	0
ENSMUSG00000075376	1296
ENSMUSG00000075377	0
ENSMUSG00000075378	0
ENSMUSG00000075379	0
ENSMUSG00000075380	0
ENSMUSG00000075382	0
ENSMUSG00000075383	0
ENSMUSG00000075384	0
ENSMUSG00000075387	0
ENSMUSG00000075394	0
ENSMUSG00000075395	0
ENSMUSG00000075402	0
ENSMUSG00000075405	3
ENSMUSG00000075410	79
ENSMUSG00000075415	1955
ENSMUSG00000075419	461
ENSMUSG00000075420	1
ENSMUSG00000075425	7
ENSMUSG00000075427	0
ENSMUSG00000075465	0
ENSMUSG00000075467	1373
ENSMUSG00000075470	554
ENSMUSG00000075478	2507
ENSMUSG00000075480	7
ENSMUSG00000075485	0
ENSMUSG00000075486	470
ENSMUSG00000075502	27
ENSMUSG00000075510	4
ENSMUSG00000075512	0
ENSMUSG00000075517	0
ENSMUSG00000075520	0
ENSMUSG00000075524	0
ENSMUSG00000075528	42
ENSMUSG00000075543	0
ENSMUSG00000075551	0
ENSMUSG00000075552	0
ENSMUSG00000075553	0
ENSMUSG00000075566	0
ENSMUSG00000075567	0
ENSMUSG00000075569	99
ENSMUSG00000075570	4
ENSMUSG00000075571	0
ENSMUSG00000075572	0
ENSMUSG00000075573	0
ENSMUSG00000075574	0
ENSMUSG00000075588	0
ENSMUSG00000075590	2794
ENSMUSG00000075592	275
ENSMUSG00000075593	0
ENSMUSG00000075595	946
ENSMUSG00000075596	0
ENSMUSG00000075598	0
ENSMUSG00000075599	0
ENSMUSG00000075600	99
ENSMUSG00000075602	647
ENSMUSG00000075604	0
ENSMUSG00000075605	2
ENSMUSG00000075610	0
ENSMUSG00000075700	3575
ENSMUSG00000075701	1294
ENSMUSG00000075702	2082
ENSMUSG00000075703	1703
ENSMUSG00000075704	407
ENSMUSG00000075705	450
ENSMUSG00000075706	1073
ENSMUSG00000075707	82
ENSMUSG00000076430	0
ENSMUSG00000076431	745
ENSMUSG00000076432	1983
ENSMUSG00000076433	4
ENSMUSG00000076434	39
ENSMUSG00000076435	223
ENSMUSG00000076436	0
ENSMUSG00000076437	262
ENSMUSG00000076438	8
ENSMUSG00000076439	857
ENSMUSG00000076441	131
ENSMUSG00000077450	2406
ENSMUSG00000078080	0
ENSMUSG00000078091	1
ENSMUSG00000078116	0
ENSMUSG00000078117	242
ENSMUSG00000078118	0
ENSMUSG00000078126	1490
ENSMUSG00000078127	0
ENSMUSG00000078128	0
ENSMUSG00000078129	33
ENSMUSG00000078130	0
ENSMUSG00000078131	0
ENSMUSG00000078132	0
ENSMUSG00000078134	180
ENSMUSG00000078137	912
ENSMUSG00000078139	1191
ENSMUSG00000078144	6
ENSMUSG00000078153	441
ENSMUSG00000078154	421
ENSMUSG00000078157	39
ENSMUSG00000078160	0
ENSMUSG00000078161	667
ENSMUSG00000078173	0
ENSMUSG00000078179	0
ENSMUSG00000078184	100
ENSMUSG00000078185	326
ENSMUSG00000078193	3568
ENSMUSG00000078197	0
ENSMUSG00000078198	0
ENSMUSG00000078201	105
ENSMUSG00000078202	618
ENSMUSG00000078206	0
ENSMUSG00000078208	0
ENSMUSG00000078213	0
ENSMUSG00000078218	0
ENSMUSG00000078234	387
ENSMUSG00000078235	802
