gene	gf3.bam
ENSMUSG00000040434	9
ENSMUSG00000040435	301
ENSMUSG00000040441	62
ENSMUSG00000040446	1326
ENSMUSG00000040447	992
ENSMUSG00000040451	730
ENSMUSG00000040452	193
ENSMUSG00000040455	801
ENSMUSG00000040456	0
ENSMUSG00000040459	1992
ENSMUSG00000040462	4260
ENSMUSG00000040463	1266
ENSMUSG00000040464	134
ENSMUSG00000040466	232
ENSMUSG00000040471	0
ENSMUSG00000040472	688
ENSMUSG00000040473	210
ENSMUSG00000040478	0
ENSMUSG00000040479	17850
ENSMUSG00000040481	2095
ENSMUSG00000040482	323
ENSMUSG00000040483	76
ENSMUSG00000040485	1
ENSMUSG00000040488	919
ENSMUSG00000040489	5
ENSMUSG00000040490	564
ENSMUSG00000040495	583
ENSMUSG00000040498	1
ENSMUSG00000040502	350
ENSMUSG00000040505	0
ENSMUSG00000040506	1722
ENSMUSG00000040511	109
ENSMUSG00000040514	0
ENSMUSG00000040520	744
ENSMUSG00000040521	268
ENSMUSG00000040522	2
ENSMUSG00000040524	1078
ENSMUSG00000040525	1
ENSMUSG00000040528	7
ENSMUSG00000040532	435
ENSMUSG00000040533	4
ENSMUSG00000040536	3059
ENSMUSG00000040537	5258
ENSMUSG00000040541	0
ENSMUSG00000040543	2955
ENSMUSG00000040548	2432
ENSMUSG00000040549	4126
ENSMUSG00000040550	1233
ENSMUSG00000040552	21
ENSMUSG00000040554	0
ENSMUSG00000040557	327
ENSMUSG00000040560	4792
ENSMUSG00000040562	69
ENSMUSG00000040563	4219
ENSMUSG00000040564	8
ENSMUSG00000040565	627
ENSMUSG00000040569	54
ENSMUSG00000040570	705
ENSMUSG00000040576	0
ENSMUSG00000040583	0
ENSMUSG00000040584	757
ENSMUSG00000040586	223
ENSMUSG00000040591	2289
ENSMUSG00000040592	0
ENSMUSG00000040594	92
ENSMUSG00000040596	1287
ENSMUSG00000040599	570
ENSMUSG00000040600	1294
ENSMUSG00000040601	0
ENSMUSG00000040605	141
ENSMUSG00000040606	1547
ENSMUSG00000040610	0
ENSMUSG00000040612	2887
ENSMUSG00000040613	39
ENSMUSG00000040614	0
ENSMUSG00000040616	167
ENSMUSG00000040618	412
ENSMUSG00000040620	789
ENSMUSG00000040621	166
ENSMUSG00000040624	405
ENSMUSG00000040627	0
ENSMUSG00000040629	12
ENSMUSG00000040631	227
ENSMUSG00000040632	6
ENSMUSG00000040640	3701
ENSMUSG00000040648	433
ENSMUSG00000040649	413
ENSMUSG00000040650	0
ENSMUSG00000040651	531
ENSMUSG00000040652	2770
ENSMUSG00000040653	296
ENSMUSG00000040658	32
ENSMUSG00000040659	6649
ENSMUSG00000040660	0
ENSMUSG00000040661	476
ENSMUSG00000040663	11
ENSMUSG00000040666	21
ENSMUSG00000040667	1053
ENSMUSG00000040669	1062
ENSMUSG00000040675	348
ENSMUSG00000040680	6
ENSMUSG00000040681	621
ENSMUSG00000040687	5803
ENSMUSG00000040688	569
ENSMUSG00000040690	185
ENSMUSG00000040693	98
ENSMUSG00000040694	2
ENSMUSG00000040697	1701
ENSMUSG00000040699	1318
ENSMUSG00000040701	90
ENSMUSG00000040703	55
ENSMUSG00000040706	20
ENSMUSG00000040710	150
ENSMUSG00000040711	377
ENSMUSG00000040712	7242
ENSMUSG00000040713	761
ENSMUSG00000040714	29
ENSMUSG00000040715	0
ENSMUSG00000040717	137
ENSMUSG00000040720	937
ENSMUSG00000040721	949
ENSMUSG00000040722	10768
ENSMUSG00000040723	97
ENSMUSG00000040724	6566
ENSMUSG00000040725	2280
ENSMUSG00000040726	0
ENSMUSG00000040728	0
ENSMUSG00000040729	318
ENSMUSG00000040731	7813
ENSMUSG00000040732	147
ENSMUSG00000040734	59
ENSMUSG00000040738	515
ENSMUSG00000040740	114
ENSMUSG00000040746	1534
ENSMUSG00000040747	104
ENSMUSG00000040749	80
ENSMUSG00000040751	31
ENSMUSG00000040752	145
ENSMUSG00000040759	726
ENSMUSG00000040760	2281
ENSMUSG00000040761	1225
ENSMUSG00000040767	219
ENSMUSG00000040770	2
ENSMUSG00000040771	297
ENSMUSG00000040774	705
ENSMUSG00000040775	0
ENSMUSG00000040782	401
ENSMUSG00000040785	24796
ENSMUSG00000040794	1292
ENSMUSG00000040795	223
ENSMUSG00000040797	4315
ENSMUSG00000040808	0
ENSMUSG00000040809	0
ENSMUSG00000040811	2950
ENSMUSG00000040812	13
ENSMUSG00000040813	1516
ENSMUSG00000040818	637
ENSMUSG00000040820	278
ENSMUSG00000040822	361
ENSMUSG00000040824	549
ENSMUSG00000040828	6
ENSMUSG00000040829	3
ENSMUSG00000040836	173
ENSMUSG00000040838	21
ENSMUSG00000040841	31
ENSMUSG00000040842	609
ENSMUSG00000040843	947
ENSMUSG00000040848	767
ENSMUSG00000040850	1206
ENSMUSG00000040852	177
ENSMUSG00000040855	4100
ENSMUSG00000040856	36
ENSMUSG00000040857	1227
ENSMUSG00000040859	1544
ENSMUSG00000040860	964
ENSMUSG00000040865	578
ENSMUSG00000040866	2
ENSMUSG00000040867	2984
ENSMUSG00000040875	881
ENSMUSG00000040877	194
ENSMUSG00000040883	336
ENSMUSG00000040888	293
ENSMUSG00000040891	0
ENSMUSG00000040896	1344
ENSMUSG00000040899	44
ENSMUSG00000040901	0
ENSMUSG00000040904	2
ENSMUSG00000040907	48589
ENSMUSG00000040913	298
ENSMUSG00000040918	227
ENSMUSG00000040919	4
ENSMUSG00000040928	676
ENSMUSG00000040929	651
ENSMUSG00000040935	20
ENSMUSG00000040936	49
ENSMUSG00000040938	246
ENSMUSG00000040940	817
ENSMUSG00000040943	470
ENSMUSG00000040945	2134
ENSMUSG00000040950	15
ENSMUSG00000040952	535
ENSMUSG00000040957	438
ENSMUSG00000040963	0
ENSMUSG00000040964	1206
ENSMUSG00000040966	10
ENSMUSG00000040969	1
ENSMUSG00000040972	1682
ENSMUSG00000040978	7
ENSMUSG00000040985	2
ENSMUSG00000040987	12
ENSMUSG00000040990	936
ENSMUSG00000040997	1519
ENSMUSG00000040998	809
ENSMUSG00000041000	573
ENSMUSG00000041009	0
ENSMUSG00000041012	33
ENSMUSG00000041014	841
ENSMUSG00000041020	3834
ENSMUSG00000041025	400
ENSMUSG00000041028	8131
ENSMUSG00000041035	1015
ENSMUSG00000041037	3080
ENSMUSG00000041040	1169
ENSMUSG00000041044	1
ENSMUSG00000041046	336
ENSMUSG00000041052	0
ENSMUSG00000041057	538
ENSMUSG00000041058	765
ENSMUSG00000041062	5
ENSMUSG00000041064	1
ENSMUSG00000041068	0
ENSMUSG00000041073	1213
ENSMUSG00000041075	96
ENSMUSG00000041078	1452
ENSMUSG00000041079	270
ENSMUSG00000041084	797
ENSMUSG00000041096	2740
ENSMUSG00000041112	3007
ENSMUSG00000041115	5237
ENSMUSG00000041117	73
ENSMUSG00000041119	314
ENSMUSG00000041120	2246
ENSMUSG00000041124	1235
ENSMUSG00000041126	479
ENSMUSG00000041130	601
ENSMUSG00000041132	596
ENSMUSG00000041133	2579
ENSMUSG00000041134	233
ENSMUSG00000041135	86
ENSMUSG00000041138	0
ENSMUSG00000041141	4341
ENSMUSG00000041143	81
ENSMUSG00000041144	61
ENSMUSG00000041147	170
ENSMUSG00000041153	302
ENSMUSG00000041161	324
ENSMUSG00000041164	6953
ENSMUSG00000041165	6
ENSMUSG00000041168	1569
ENSMUSG00000041180	302
ENSMUSG00000041187	108
ENSMUSG00000041189	42
ENSMUSG00000041193	104
ENSMUSG00000041199	1572
ENSMUSG00000041202	7
ENSMUSG00000041203	1125
ENSMUSG00000041205	1579
ENSMUSG00000041215	522
ENSMUSG00000041216	331
ENSMUSG00000041219	64
ENSMUSG00000041220	1245
ENSMUSG00000041225	517
ENSMUSG00000041229	683
ENSMUSG00000041231	374
ENSMUSG00000041235	271
ENSMUSG00000041236	4303
ENSMUSG00000041237	0
ENSMUSG00000041238	142
ENSMUSG00000041241	771
ENSMUSG00000041245	632
ENSMUSG00000041247	24
ENSMUSG00000041248	0
ENSMUSG00000041255	0
ENSMUSG00000041258	821
ENSMUSG00000041261	269
ENSMUSG00000041263	2706
ENSMUSG00000041264	905
ENSMUSG00000041268	4730
ENSMUSG00000041272	779
ENSMUSG00000041278	989
ENSMUSG00000041287	3
ENSMUSG00000041293	1
ENSMUSG00000041297	1209
ENSMUSG00000041298	2061
ENSMUSG00000041301	15
ENSMUSG00000041303	627
ENSMUSG00000041308	589
ENSMUSG00000041309	184
ENSMUSG00000041313	1010
ENSMUSG00000041319	118
ENSMUSG00000041323	7
ENSMUSG00000041324	237
ENSMUSG00000041328	738
ENSMUSG00000041329	9896
ENSMUSG00000041333	0
ENSMUSG00000041341	908
ENSMUSG00000041343	332
ENSMUSG00000041346	192
ENSMUSG00000041347	1
ENSMUSG00000041351	5286
ENSMUSG00000041353	330
ENSMUSG00000041354	560
ENSMUSG00000041355	1602
ENSMUSG00000041358	17
ENSMUSG00000041359	0
ENSMUSG00000041360	886
ENSMUSG00000041361	9
ENSMUSG00000041362	732
ENSMUSG00000041372	16
ENSMUSG00000041375	910
ENSMUSG00000041377	22
ENSMUSG00000041378	774
ENSMUSG00000041380	389
ENSMUSG00000041390	43
ENSMUSG00000041396	68
ENSMUSG00000041399	0
ENSMUSG00000041406	11
ENSMUSG00000041408	887
ENSMUSG00000041415	970
ENSMUSG00000041417	3489
ENSMUSG00000041420	577
ENSMUSG00000041423	95
ENSMUSG00000041426	328
ENSMUSG00000041429	36
ENSMUSG00000041431	68
ENSMUSG00000041438	668
ENSMUSG00000041439	2516
ENSMUSG00000041440	40
ENSMUSG00000041444	8572
ENSMUSG00000041445	94
ENSMUSG00000041453	778
ENSMUSG00000041459	2258
ENSMUSG00000041460	103
ENSMUSG00000041468	273
ENSMUSG00000041471	91
ENSMUSG00000041476	1
ENSMUSG00000041477	257
ENSMUSG00000041479	27
ENSMUSG00000041481	6
ENSMUSG00000041482	16
ENSMUSG00000041483	819
ENSMUSG00000041488	616
ENSMUSG00000041491	217
ENSMUSG00000041498	8
ENSMUSG00000041505	0
ENSMUSG00000041506	345
ENSMUSG00000041515	77
ENSMUSG00000041523	0
ENSMUSG00000041528	968
ENSMUSG00000041530	1650
ENSMUSG00000041534	4
ENSMUSG00000041536	0
ENSMUSG00000041538	20
ENSMUSG00000041540	887
ENSMUSG00000041544	641
ENSMUSG00000041548	283
ENSMUSG00000041550	0
ENSMUSG00000041552	132
ENSMUSG00000041556	1290
ENSMUSG00000041559	642
ENSMUSG00000041560	1252
ENSMUSG00000041565	13
ENSMUSG00000041566	3
ENSMUSG00000041567	0
ENSMUSG00000041570	4222
ENSMUSG00000041571	12172
ENSMUSG00000041577	260
ENSMUSG00000041578	0
ENSMUSG00000041583	0
ENSMUSG00000041592	599
ENSMUSG00000041594	256
ENSMUSG00000041598	753
ENSMUSG00000041605	25
ENSMUSG00000041607	53512
ENSMUSG00000041608	144
ENSMUSG00000041609	1441
ENSMUSG00000041616	9
ENSMUSG00000041617	519
ENSMUSG00000041620	0
ENSMUSG00000041623	177
ENSMUSG00000041624	63
ENSMUSG00000041625	296
ENSMUSG00000041629	551
ENSMUSG00000041632	666
ENSMUSG00000041633	74
ENSMUSG00000041638	1177
ENSMUSG00000041642	2408
ENSMUSG00000041644	0
ENSMUSG00000041645	4984
ENSMUSG00000041649	71
ENSMUSG00000041650	555
ENSMUSG00000041653	207
ENSMUSG00000041654	333
ENSMUSG00000041658	1323
ENSMUSG00000041660	11
ENSMUSG00000041669	23
ENSMUSG00000041670	7432
ENSMUSG00000041671	151
ENSMUSG00000041673	2
ENSMUSG00000041679	29
ENSMUSG00000041681	0
ENSMUSG00000041684	399
ENSMUSG00000041685	477
ENSMUSG00000041688	412
ENSMUSG00000041695	301
ENSMUSG00000041696	66
ENSMUSG00000041697	6342
ENSMUSG00000041698	0
ENSMUSG00000041700	0
ENSMUSG00000041702	463
ENSMUSG00000041703	49
ENSMUSG00000041707	15
ENSMUSG00000041708	6601
ENSMUSG00000041710	157
ENSMUSG00000041712	798
ENSMUSG00000041716	252
ENSMUSG00000041718	158
ENSMUSG00000041720	9000
ENSMUSG00000041722	0
ENSMUSG00000041729	4191
ENSMUSG00000041730	0
ENSMUSG00000041731	86
ENSMUSG00000041733	920
ENSMUSG00000041734	106
ENSMUSG00000041735	5
ENSMUSG00000041736	58
ENSMUSG00000041737	0
ENSMUSG00000041740	5117
ENSMUSG00000041741	62
ENSMUSG00000041747	494
ENSMUSG00000041754	1
ENSMUSG00000041757	1873
ENSMUSG00000041762	964
ENSMUSG00000041763	1286
ENSMUSG00000041765	691
ENSMUSG00000041769	1575
ENSMUSG00000041771	375
ENSMUSG00000041773	20239
ENSMUSG00000041774	272
ENSMUSG00000041775	557
ENSMUSG00000041777	121
ENSMUSG00000041779	45
ENSMUSG00000041781	1333
ENSMUSG00000041782	41
ENSMUSG00000041791	0
ENSMUSG00000041794	1893
ENSMUSG00000041797	159
ENSMUSG00000041798	20
ENSMUSG00000041801	608
ENSMUSG00000041805	1
ENSMUSG00000041809	16
ENSMUSG00000041815	1324
ENSMUSG00000041817	1307
ENSMUSG00000041827	5
ENSMUSG00000041828	138
ENSMUSG00000041831	0
ENSMUSG00000041836	571
ENSMUSG00000041837	465
ENSMUSG00000041840	212
ENSMUSG00000041841	405
ENSMUSG00000041842	179
ENSMUSG00000041845	17
ENSMUSG00000041846	927
ENSMUSG00000041849	36
ENSMUSG00000041852	2139
ENSMUSG00000041857	0
ENSMUSG00000041859	62
ENSMUSG00000041870	844
ENSMUSG00000041872	0
ENSMUSG00000041879	4049
ENSMUSG00000041881	1281
ENSMUSG00000041886	15
ENSMUSG00000041889	3405
ENSMUSG00000041890	716
ENSMUSG00000041891	765
ENSMUSG00000041895	515
ENSMUSG00000041907	330
ENSMUSG00000041911	920
ENSMUSG00000041912	675
ENSMUSG00000041915	555
ENSMUSG00000041920	283
ENSMUSG00000041921	165
ENSMUSG00000041923	2647
ENSMUSG00000041926	770
ENSMUSG00000041930	152
ENSMUSG00000041935	1071
ENSMUSG00000041936	3488
ENSMUSG00000041939	380
ENSMUSG00000041945	132
ENSMUSG00000041949	113
ENSMUSG00000041954	67
ENSMUSG00000041957	87
ENSMUSG00000041958	1195
ENSMUSG00000041959	666
ENSMUSG00000041961	227
ENSMUSG00000041966	223
ENSMUSG00000041974	36
ENSMUSG00000041975	289
ENSMUSG00000041977	1587
ENSMUSG00000041984	0
ENSMUSG00000041986	6114
ENSMUSG00000041991	0
ENSMUSG00000041992	3290
ENSMUSG00000041995	142
ENSMUSG00000041997	2771
ENSMUSG00000042002	1
ENSMUSG00000042010	90
ENSMUSG00000042015	732
ENSMUSG00000042029	86
ENSMUSG00000042031	0
ENSMUSG00000042032	2183
ENSMUSG00000042035	404
ENSMUSG00000042041	0
ENSMUSG00000042042	238
ENSMUSG00000042043	258
ENSMUSG00000042045	5
ENSMUSG00000042046	1015
ENSMUSG00000042050	340
ENSMUSG00000042055	1063
ENSMUSG00000042063	492
ENSMUSG00000042064	28
ENSMUSG00000042066	3428
ENSMUSG00000042073	190
ENSMUSG00000042078	4392
ENSMUSG00000042079	542
ENSMUSG00000042082	2707
ENSMUSG00000042092	0
ENSMUSG00000042096	4
ENSMUSG00000042097	895
ENSMUSG00000042099	306
ENSMUSG00000042102	32
ENSMUSG00000042104	378
ENSMUSG00000042105	2369
ENSMUSG00000042106	48
ENSMUSG00000042109	2299
ENSMUSG00000042111	437
ENSMUSG00000042115	423
ENSMUSG00000042116	741
ENSMUSG00000042118	1
ENSMUSG00000042121	475
ENSMUSG00000042124	0
ENSMUSG00000042129	161
ENSMUSG00000042133	1350
ENSMUSG00000042138	156
ENSMUSG00000042148	491
ENSMUSG00000042155	1580
ENSMUSG00000042156	1267
ENSMUSG00000042157	0
ENSMUSG00000042165	991
ENSMUSG00000042167	154
ENSMUSG00000042178	266
ENSMUSG00000042179	0
ENSMUSG00000042182	3536
ENSMUSG00000042184	0
ENSMUSG00000042185	495
ENSMUSG00000042189	4
ENSMUSG00000042190	40
ENSMUSG00000042195	102
ENSMUSG00000042197	1055
ENSMUSG00000042198	369
ENSMUSG00000042200	16
ENSMUSG00000042202	1011
ENSMUSG00000042203	1252
ENSMUSG00000042207	1217
ENSMUSG00000042208	1212
ENSMUSG00000042210	326
ENSMUSG00000042211	810
ENSMUSG00000042212	0
ENSMUSG00000042213	71
ENSMUSG00000042215	190
ENSMUSG00000042216	1971
ENSMUSG00000042219	0
ENSMUSG00000042225	48
ENSMUSG00000042228	142
ENSMUSG00000042229	781
ENSMUSG00000042240	0
ENSMUSG00000042243	0
ENSMUSG00000042244	0
ENSMUSG00000042246	340
ENSMUSG00000042248	0
ENSMUSG00000042249	2124
ENSMUSG00000042250	0
ENSMUSG00000042251	71
ENSMUSG00000042254	0
ENSMUSG00000042256	63
ENSMUSG00000042258	1
ENSMUSG00000042262	0
ENSMUSG00000042265	1
ENSMUSG00000042268	0
ENSMUSG00000042269	37
ENSMUSG00000042271	701
ENSMUSG00000042272	1406
ENSMUSG00000042275	396
ENSMUSG00000042279	0
ENSMUSG00000042282	10
ENSMUSG00000042284	147
ENSMUSG00000042286	225
ENSMUSG00000042289	27
ENSMUSG00000042292	1271
ENSMUSG00000042293	40
ENSMUSG00000042298	2316
ENSMUSG00000042302	1361
ENSMUSG00000042303	1512
ENSMUSG00000042305	1512
ENSMUSG00000042306	1
ENSMUSG00000042308	411
ENSMUSG00000042312	345
ENSMUSG00000042320	57
ENSMUSG00000042323	964
ENSMUSG00000042328	297
ENSMUSG00000042331	1972
ENSMUSG00000042333	4
ENSMUSG00000042340	30
ENSMUSG00000042345	4
ENSMUSG00000042348	804
ENSMUSG00000042349	18
ENSMUSG00000042350	2664
ENSMUSG00000042351	11
ENSMUSG00000042353	0
ENSMUSG00000042354	548
ENSMUSG00000042357	3
ENSMUSG00000042359	1269
ENSMUSG00000042363	1526
ENSMUSG00000042364	467
ENSMUSG00000042367	0
ENSMUSG00000042369	510
ENSMUSG00000042371	2
ENSMUSG00000042372	1
ENSMUSG00000042377	1
ENSMUSG00000042379	3
ENSMUSG00000042380	820
ENSMUSG00000042385	26
ENSMUSG00000042386	0
ENSMUSG00000042388	7196
ENSMUSG00000042389	352
ENSMUSG00000042390	1830
ENSMUSG00000042396	545
ENSMUSG00000042401	1261
ENSMUSG00000042404	1017
ENSMUSG00000042406	3177
ENSMUSG00000042408	409
ENSMUSG00000042410	854
ENSMUSG00000042414	0
ENSMUSG00000042417	37
ENSMUSG00000042419	198
ENSMUSG00000042423	884
ENSMUSG00000042425	1212
ENSMUSG00000042426	619
ENSMUSG00000042428	4786
ENSMUSG00000042429	5319
ENSMUSG00000042433	0
ENSMUSG00000042436	75
ENSMUSG00000042439	1261
ENSMUSG00000042444	1381
ENSMUSG00000042446	1085
ENSMUSG00000042447	364
ENSMUSG00000042448	0
ENSMUSG00000042451	12
ENSMUSG00000042453	1675
ENSMUSG00000042459	0
ENSMUSG00000042460	467
ENSMUSG00000042462	211
ENSMUSG00000042472	443
ENSMUSG00000042473	94
ENSMUSG00000042474	0
ENSMUSG00000042476	104
ENSMUSG00000042477	1
ENSMUSG00000042485	25
ENSMUSG00000042487	602
ENSMUSG00000042489	9
ENSMUSG00000042492	1718
ENSMUSG00000042496	540
ENSMUSG00000042498	10
ENSMUSG00000042499	0
ENSMUSG00000042500	201
ENSMUSG00000042501	18
ENSMUSG00000042502	1824
ENSMUSG00000042505	280
ENSMUSG00000042506	4851
ENSMUSG00000042507	387
ENSMUSG00000042508	1433
ENSMUSG00000042510	55
ENSMUSG00000042514	18
ENSMUSG00000042515	27
ENSMUSG00000042520	3200
ENSMUSG00000042523	2757
ENSMUSG00000042524	679
ENSMUSG00000042525	0
ENSMUSG00000042529	309
ENSMUSG00000042532	4548
ENSMUSG00000042535	1124
ENSMUSG00000042540	49
ENSMUSG00000042541	1241
ENSMUSG00000042548	1003
ENSMUSG00000042554	0
ENSMUSG00000042557	913
ENSMUSG00000042558	474
ENSMUSG00000042564	97
ENSMUSG00000042567	15
ENSMUSG00000042569	376
ENSMUSG00000042570	524
ENSMUSG00000042572	2244
ENSMUSG00000042581	77
ENSMUSG00000042589	1967
ENSMUSG00000042590	1489
ENSMUSG00000042594	408
ENSMUSG00000042595	154
ENSMUSG00000042596	9
ENSMUSG00000042599	1049
ENSMUSG00000042604	404
ENSMUSG00000042605	2424
ENSMUSG00000042606	528
ENSMUSG00000042607	8
ENSMUSG00000042608	949
ENSMUSG00000042613	1236
ENSMUSG00000042616	934
ENSMUSG00000042622	29
ENSMUSG00000042625	994
ENSMUSG00000042626	147
ENSMUSG00000042628	938
ENSMUSG00000042631	52
ENSMUSG00000042632	650
ENSMUSG00000042638	17
ENSMUSG00000042641	28
ENSMUSG00000042642	542
ENSMUSG00000042644	133
ENSMUSG00000042647	43
ENSMUSG00000042650	1188
ENSMUSG00000042655	6
ENSMUSG00000042659	124
ENSMUSG00000042660	255
ENSMUSG00000042662	414
ENSMUSG00000042670	120
ENSMUSG00000042671	1985
ENSMUSG00000042672	256
ENSMUSG00000042675	3676
ENSMUSG00000042677	18
ENSMUSG00000042678	2
ENSMUSG00000042680	461
ENSMUSG00000042682	721
ENSMUSG00000042684	109
ENSMUSG00000042686	432
ENSMUSG00000042688	1598
ENSMUSG00000042694	422
ENSMUSG00000042699	2453
ENSMUSG00000042700	9065
ENSMUSG00000042705	472
ENSMUSG00000042707	8
ENSMUSG00000042708	24
ENSMUSG00000042709	439
ENSMUSG00000042712	1381
ENSMUSG00000042717	0
ENSMUSG00000042719	857
ENSMUSG00000042724	610
ENSMUSG00000042726	1197
ENSMUSG00000042729	42
ENSMUSG00000042734	1126
ENSMUSG00000042737	154
ENSMUSG00000042742	374
ENSMUSG00000042743	4823
ENSMUSG00000042744	5487
ENSMUSG00000042745	298
ENSMUSG00000042747	599
ENSMUSG00000042750	5394
ENSMUSG00000042751	3799
ENSMUSG00000042757	397
ENSMUSG00000042759	28
ENSMUSG00000042761	156
ENSMUSG00000042763	1426
ENSMUSG00000042766	1674
ENSMUSG00000042770	470
ENSMUSG00000042772	2277
ENSMUSG00000042774	0
ENSMUSG00000042784	15
ENSMUSG00000042787	551
ENSMUSG00000042788	5
ENSMUSG00000042790	1065
ENSMUSG00000042793	60
ENSMUSG00000042796	0
ENSMUSG00000042797	322
ENSMUSG00000042800	0
ENSMUSG00000042801	0
ENSMUSG00000042804	549
ENSMUSG00000042807	1670
ENSMUSG00000042808	6
ENSMUSG00000042810	802
ENSMUSG00000042812	24
ENSMUSG00000042814	256
ENSMUSG00000042816	21
ENSMUSG00000042817	119
ENSMUSG00000042821	9
ENSMUSG00000042826	482
ENSMUSG00000042828	24
ENSMUSG00000042831	688
ENSMUSG00000042834	1633
ENSMUSG00000042842	12
ENSMUSG00000042845	0
ENSMUSG00000042846	1176
ENSMUSG00000042848	0
ENSMUSG00000042849	0
ENSMUSG00000042851	289
ENSMUSG00000042854	79
ENSMUSG00000042861	3
ENSMUSG00000042863	0
ENSMUSG00000042869	0
ENSMUSG00000042870	22
ENSMUSG00000042873	2845
ENSMUSG00000042874	0
ENSMUSG00000042888	0
ENSMUSG00000042894	0
ENSMUSG00000042895	13
ENSMUSG00000042901	817
ENSMUSG00000042903	408
ENSMUSG00000042909	0
ENSMUSG00000042918	65
ENSMUSG00000042942	275
ENSMUSG00000042961	102
ENSMUSG00000042978	1945
ENSMUSG00000042985	0
ENSMUSG00000042988	20
ENSMUSG00000042992	785
ENSMUSG00000042993	0
ENSMUSG00000042997	255
ENSMUSG00000043003	1
ENSMUSG00000043004	4624
ENSMUSG00000043008	28
ENSMUSG00000043013	1
ENSMUSG00000043015	72
ENSMUSG00000043017	3
ENSMUSG00000043019	862
ENSMUSG00000043020	3
ENSMUSG00000043029	33
ENSMUSG00000043036	3
ENSMUSG00000043050	0
ENSMUSG00000043051	21
ENSMUSG00000043059	547
ENSMUSG00000043060	0
ENSMUSG00000043061	751
ENSMUSG00000043065	232
ENSMUSG00000043066	0
ENSMUSG00000043067	2598
ENSMUSG00000043068	21
ENSMUSG00000043073	0
ENSMUSG00000043079	5487
ENSMUSG00000043085	18
ENSMUSG00000043087	0
ENSMUSG00000043088	9
ENSMUSG00000043090	281
ENSMUSG00000043091	796
ENSMUSG00000043099	42
ENSMUSG00000043102	1
ENSMUSG00000043110	16
ENSMUSG00000043119	0
ENSMUSG00000043122	12
ENSMUSG00000043131	552
ENSMUSG00000043140	388
ENSMUSG00000043144	6
ENSMUSG00000043153	165
ENSMUSG00000043154	886
ENSMUSG00000043155	26
ENSMUSG00000043157	6
ENSMUSG00000043162	640
ENSMUSG00000043164	0
ENSMUSG00000043165	56
ENSMUSG00000043183	305
ENSMUSG00000043190	362
ENSMUSG00000043207	712
ENSMUSG00000043219	0
ENSMUSG00000043226	0
ENSMUSG00000043230	4
ENSMUSG00000043241	1770
ENSMUSG00000043243	38
ENSMUSG00000043251	131
ENSMUSG00000043252	1172
ENSMUSG00000043257	115
ENSMUSG00000043259	1078
ENSMUSG00000043262	190
ENSMUSG00000043263	0
ENSMUSG00000043267	0
ENSMUSG00000043274	0
ENSMUSG00000043279	216
ENSMUSG00000043282	0
ENSMUSG00000043284	680
ENSMUSG00000043286	37
ENSMUSG00000043289	22
ENSMUSG00000043290	3
ENSMUSG00000043298	2
ENSMUSG00000043300	1007
ENSMUSG00000043301	388
ENSMUSG00000043308	0
ENSMUSG00000043310	0
ENSMUSG00000043311	305
ENSMUSG00000043312	0
ENSMUSG00000043313	137
ENSMUSG00000043314	0
ENSMUSG00000043319	0
ENSMUSG00000043323	874
ENSMUSG00000043331	0
ENSMUSG00000043333	8
ENSMUSG00000043336	122
ENSMUSG00000043342	0
ENSMUSG00000043346	53
ENSMUSG00000043354	0
ENSMUSG00000043357	0
ENSMUSG00000043366	21
ENSMUSG00000043372	195
ENSMUSG00000043383	0
ENSMUSG00000043384	10944
ENSMUSG00000043385	0
ENSMUSG00000043388	4149
ENSMUSG00000043391	1421
ENSMUSG00000043398	358
ENSMUSG00000043410	12
ENSMUSG00000043411	1940
ENSMUSG00000043415	500
ENSMUSG00000043418	0
ENSMUSG00000043419	3172
ENSMUSG00000043421	114
ENSMUSG00000043424	575
ENSMUSG00000043429	0
ENSMUSG00000043430	1
ENSMUSG00000043432	253
ENSMUSG00000043439	1416
ENSMUSG00000043441	17
ENSMUSG00000043445	722
ENSMUSG00000043448	141
ENSMUSG00000043453	0
ENSMUSG00000043456	158
ENSMUSG00000043458	139
ENSMUSG00000043460	1600
ENSMUSG00000043461	39
ENSMUSG00000043463	512
ENSMUSG00000043467	135
ENSMUSG00000043468	0
ENSMUSG00000043472	0
ENSMUSG00000043485	0
ENSMUSG00000043487	171
ENSMUSG00000043496	1091
ENSMUSG00000043501	4
ENSMUSG00000043505	11
ENSMUSG00000043510	69
ENSMUSG00000043518	241
ENSMUSG00000043529	0
ENSMUSG00000043531	952
ENSMUSG00000043535	1437
ENSMUSG00000043537	0
ENSMUSG00000043541	18
ENSMUSG00000043542	959
ENSMUSG00000043549	0
ENSMUSG00000043556	11
ENSMUSG00000043557	277
ENSMUSG00000043569	0
ENSMUSG00000043572	153
ENSMUSG00000043583	0
ENSMUSG00000043587	329
ENSMUSG00000043592	1
ENSMUSG00000043602	246
ENSMUSG00000043605	0
ENSMUSG00000043613	0
ENSMUSG00000043614	361
ENSMUSG00000043621	20
ENSMUSG00000043629	226
ENSMUSG00000043631	87
ENSMUSG00000043633	1601
ENSMUSG00000043635	296
ENSMUSG00000043639	108
ENSMUSG00000043648	12
ENSMUSG00000043659	166
ENSMUSG00000043664	0
ENSMUSG00000043668	233
ENSMUSG00000043670	3426
ENSMUSG00000043671	982
ENSMUSG00000043673	168
