gene	con4.bam
ENSMUSG00000039742	0
ENSMUSG00000039745	324
ENSMUSG00000039747	1985
ENSMUSG00000039748	24
ENSMUSG00000039753	2422
ENSMUSG00000039754	155
ENSMUSG00000039756	890
ENSMUSG00000039759	222
ENSMUSG00000039760	0
ENSMUSG00000039763	443
ENSMUSG00000039765	1009
ENSMUSG00000039768	2191
ENSMUSG00000039770	2454
ENSMUSG00000039771	802
ENSMUSG00000039774	28
ENSMUSG00000039775	0
ENSMUSG00000039781	931
ENSMUSG00000039782	1780
ENSMUSG00000039783	8
ENSMUSG00000039785	0
ENSMUSG00000039787	154
ENSMUSG00000039789	502
ENSMUSG00000039795	313
ENSMUSG00000039801	1417
ENSMUSG00000039804	1542
ENSMUSG00000039809	18491
ENSMUSG00000039810	501
ENSMUSG00000039813	117
ENSMUSG00000039814	4
ENSMUSG00000039824	460
ENSMUSG00000039826	727
ENSMUSG00000039828	392
ENSMUSG00000039830	456
ENSMUSG00000039831	1013
ENSMUSG00000039834	708
ENSMUSG00000039835	1039
ENSMUSG00000039838	1647
ENSMUSG00000039840	2007
ENSMUSG00000039841	397
ENSMUSG00000039842	458
ENSMUSG00000039844	4862
ENSMUSG00000039849	1404
ENSMUSG00000039850	1227
ENSMUSG00000039851	46
ENSMUSG00000039852	3533
ENSMUSG00000039853	7
ENSMUSG00000039860	1166
ENSMUSG00000039865	1
ENSMUSG00000039873	22
ENSMUSG00000039878	18
ENSMUSG00000039879	1067
ENSMUSG00000039883	41
ENSMUSG00000039886	388
ENSMUSG00000039887	249
ENSMUSG00000039891	29
ENSMUSG00000039899	41
ENSMUSG00000039901	812
ENSMUSG00000039903	38
ENSMUSG00000039904	811
ENSMUSG00000039908	108
ENSMUSG00000039910	442
ENSMUSG00000039911	343
ENSMUSG00000039913	3029
ENSMUSG00000039914	1053
ENSMUSG00000039917	2519
ENSMUSG00000039929	431
ENSMUSG00000039934	204
ENSMUSG00000039936	854
ENSMUSG00000039942	37
ENSMUSG00000039943	3169
ENSMUSG00000039952	3972
ENSMUSG00000039953	50374
ENSMUSG00000039954	99
ENSMUSG00000039956	18
ENSMUSG00000039958	76
ENSMUSG00000039959	1925
ENSMUSG00000039960	1528
ENSMUSG00000039962	0
ENSMUSG00000039963	56
ENSMUSG00000039967	1360
ENSMUSG00000039968	707
ENSMUSG00000039976	1271
ENSMUSG00000039977	4
ENSMUSG00000039981	4
ENSMUSG00000039982	2373
ENSMUSG00000039983	1561
ENSMUSG00000039985	9
ENSMUSG00000039987	485
ENSMUSG00000039988	2243
ENSMUSG00000039989	1058
ENSMUSG00000039990	684
ENSMUSG00000039994	155
ENSMUSG00000039997	27
ENSMUSG00000040003	4583
ENSMUSG00000040006	337
ENSMUSG00000040007	1303
ENSMUSG00000040009	2961
ENSMUSG00000040010	1697
ENSMUSG00000040013	1
ENSMUSG00000040016	148
ENSMUSG00000040017	0
ENSMUSG00000040018	844
ENSMUSG00000040021	1068
ENSMUSG00000040022	2058
ENSMUSG00000040025	932
ENSMUSG00000040026	0
ENSMUSG00000040028	1852
ENSMUSG00000040029	1401
ENSMUSG00000040033	980
ENSMUSG00000040034	118
ENSMUSG00000040035	12402
ENSMUSG00000040037	6320
ENSMUSG00000040040	626
ENSMUSG00000040043	289
ENSMUSG00000040044	1120
ENSMUSG00000040046	25
ENSMUSG00000040048	2733
ENSMUSG00000040054	2533
ENSMUSG00000040055	1499
ENSMUSG00000040061	99
ENSMUSG00000040065	4
ENSMUSG00000040084	11
ENSMUSG00000040086	9
ENSMUSG00000040093	67
ENSMUSG00000040097	4427
ENSMUSG00000040102	745
ENSMUSG00000040105	1856
ENSMUSG00000040111	6874
ENSMUSG00000040112	671
ENSMUSG00000040113	18
ENSMUSG00000040118	7512
ENSMUSG00000040121	15
ENSMUSG00000040123	917
ENSMUSG00000040124	259
ENSMUSG00000040125	11613
ENSMUSG00000040127	5
ENSMUSG00000040128	669
ENSMUSG00000040132	0
ENSMUSG00000040133	397
ENSMUSG00000040134	0
ENSMUSG00000040136	861
ENSMUSG00000040138	229
ENSMUSG00000040139	59
ENSMUSG00000040140	17
ENSMUSG00000040146	67
ENSMUSG00000040147	853
ENSMUSG00000040148	0
ENSMUSG00000040151	2140
ENSMUSG00000040152	129
ENSMUSG00000040154	1
ENSMUSG00000040158	35
ENSMUSG00000040163	2
ENSMUSG00000040164	383
ENSMUSG00000040165	2
ENSMUSG00000040167	64
ENSMUSG00000040170	49
ENSMUSG00000040174	219
ENSMUSG00000040177	663
ENSMUSG00000040181	247
ENSMUSG00000040183	1154
ENSMUSG00000040187	93
ENSMUSG00000040188	583
ENSMUSG00000040189	57
ENSMUSG00000040195	117
ENSMUSG00000040197	0
ENSMUSG00000040204	7
ENSMUSG00000040205	9
ENSMUSG00000040209	2611
ENSMUSG00000040212	71
ENSMUSG00000040213	133
ENSMUSG00000040219	83
ENSMUSG00000040220	746
ENSMUSG00000040225	6746
ENSMUSG00000040229	307
ENSMUSG00000040231	3
ENSMUSG00000040234	1188
ENSMUSG00000040236	1011
ENSMUSG00000040242	2584
ENSMUSG00000040247	25
ENSMUSG00000040249	19176
ENSMUSG00000040250	658
ENSMUSG00000040253	195
ENSMUSG00000040254	254
ENSMUSG00000040258	70
ENSMUSG00000040260	2261
ENSMUSG00000040263	611
ENSMUSG00000040264	0
ENSMUSG00000040265	5563
ENSMUSG00000040268	2510
ENSMUSG00000040269	232
ENSMUSG00000040270	344
ENSMUSG00000040272	89
ENSMUSG00000040274	82
ENSMUSG00000040276	16777
ENSMUSG00000040280	48
ENSMUSG00000040282	241
ENSMUSG00000040283	3
ENSMUSG00000040284	0
ENSMUSG00000040287	38
ENSMUSG00000040289	1641
ENSMUSG00000040296	206
ENSMUSG00000040297	1054
ENSMUSG00000040298	7
ENSMUSG00000040302	174
ENSMUSG00000040310	80
ENSMUSG00000040312	95
ENSMUSG00000040314	1
ENSMUSG00000040321	867
ENSMUSG00000040322	87
ENSMUSG00000040325	1138
ENSMUSG00000040327	2563
ENSMUSG00000040328	0
ENSMUSG00000040329	6
ENSMUSG00000040331	744
ENSMUSG00000040339	1242
ENSMUSG00000040340	6
ENSMUSG00000040345	21
ENSMUSG00000040350	26
ENSMUSG00000040351	1581
ENSMUSG00000040354	1571
ENSMUSG00000040356	2296
ENSMUSG00000040359	915
ENSMUSG00000040363	1340
ENSMUSG00000040364	13
ENSMUSG00000040365	1567
ENSMUSG00000040367	10
ENSMUSG00000040370	384
ENSMUSG00000040372	100
ENSMUSG00000040373	252
ENSMUSG00000040374	454
ENSMUSG00000040380	18
ENSMUSG00000040383	1762
ENSMUSG00000040385	5567
ENSMUSG00000040387	439
ENSMUSG00000040389	4173
ENSMUSG00000040390	4484
ENSMUSG00000040396	1195
ENSMUSG00000040405	0
ENSMUSG00000040407	3905
ENSMUSG00000040410	522
ENSMUSG00000040412	1434
ENSMUSG00000040413	0
ENSMUSG00000040414	746
ENSMUSG00000040415	4975
ENSMUSG00000040420	836
ENSMUSG00000040423	1158
ENSMUSG00000040424	2180
ENSMUSG00000040428	73
ENSMUSG00000040429	79
ENSMUSG00000040430	2192
ENSMUSG00000040432	6
ENSMUSG00000040433	1607
ENSMUSG00000040434	7
ENSMUSG00000040435	365
ENSMUSG00000040441	93
ENSMUSG00000040446	2030
ENSMUSG00000040447	1448
ENSMUSG00000040451	1029
ENSMUSG00000040452	344
ENSMUSG00000040455	1109
ENSMUSG00000040456	0
ENSMUSG00000040459	3118
ENSMUSG00000040462	5552
ENSMUSG00000040463	1895
ENSMUSG00000040464	118
ENSMUSG00000040466	191
ENSMUSG00000040471	1
ENSMUSG00000040472	1144
ENSMUSG00000040473	385
ENSMUSG00000040478	0
ENSMUSG00000040479	23110
ENSMUSG00000040481	4060
ENSMUSG00000040482	440
ENSMUSG00000040483	100
ENSMUSG00000040485	0
ENSMUSG00000040488	1455
ENSMUSG00000040489	4
ENSMUSG00000040490	901
ENSMUSG00000040495	770
ENSMUSG00000040498	0
ENSMUSG00000040502	509
ENSMUSG00000040505	5
ENSMUSG00000040506	2529
ENSMUSG00000040511	137
ENSMUSG00000040514	0
ENSMUSG00000040520	1108
ENSMUSG00000040521	299
ENSMUSG00000040522	7
ENSMUSG00000040524	1744
ENSMUSG00000040525	0
ENSMUSG00000040528	4
ENSMUSG00000040532	559
ENSMUSG00000040533	4
ENSMUSG00000040536	5675
ENSMUSG00000040537	8171
ENSMUSG00000040541	0
ENSMUSG00000040543	4599
ENSMUSG00000040548	3805
ENSMUSG00000040549	6736
ENSMUSG00000040550	1786
ENSMUSG00000040552	29
ENSMUSG00000040554	0
ENSMUSG00000040557	434
ENSMUSG00000040560	7687
ENSMUSG00000040562	72
ENSMUSG00000040563	5093
ENSMUSG00000040564	14
ENSMUSG00000040565	1124
ENSMUSG00000040569	103
ENSMUSG00000040570	1079
ENSMUSG00000040576	0
ENSMUSG00000040583	0
ENSMUSG00000040584	1180
ENSMUSG00000040586	381
ENSMUSG00000040591	2828
ENSMUSG00000040592	6
ENSMUSG00000040594	120
ENSMUSG00000040596	1925
ENSMUSG00000040599	786
ENSMUSG00000040600	2042
ENSMUSG00000040601	0
ENSMUSG00000040605	130
ENSMUSG00000040606	1789
ENSMUSG00000040610	0
ENSMUSG00000040612	5407
ENSMUSG00000040613	54
ENSMUSG00000040614	0
ENSMUSG00000040616	193
ENSMUSG00000040618	631
ENSMUSG00000040620	1251
ENSMUSG00000040621	228
ENSMUSG00000040624	506
ENSMUSG00000040627	0
ENSMUSG00000040629	21
ENSMUSG00000040631	327
ENSMUSG00000040632	12
ENSMUSG00000040640	5929
ENSMUSG00000040648	721
ENSMUSG00000040649	751
ENSMUSG00000040650	0
ENSMUSG00000040651	1050
ENSMUSG00000040652	3440
ENSMUSG00000040653	391
ENSMUSG00000040658	82
ENSMUSG00000040659	8585
ENSMUSG00000040660	0
ENSMUSG00000040661	972
ENSMUSG00000040663	13
ENSMUSG00000040666	13
ENSMUSG00000040667	1379
ENSMUSG00000040669	1543
ENSMUSG00000040675	333
ENSMUSG00000040680	9
ENSMUSG00000040681	700
ENSMUSG00000040687	8877
ENSMUSG00000040688	741
ENSMUSG00000040690	392
ENSMUSG00000040693	111
ENSMUSG00000040694	6
ENSMUSG00000040697	2713
ENSMUSG00000040699	1959
ENSMUSG00000040701	160
ENSMUSG00000040703	83
ENSMUSG00000040706	23
ENSMUSG00000040710	295
ENSMUSG00000040711	551
ENSMUSG00000040712	9577
ENSMUSG00000040713	926
ENSMUSG00000040714	40
ENSMUSG00000040715	0
ENSMUSG00000040717	318
ENSMUSG00000040720	1436
ENSMUSG00000040721	1578
ENSMUSG00000040722	14068
ENSMUSG00000040723	152
ENSMUSG00000040724	10530
ENSMUSG00000040725	3310
ENSMUSG00000040726	0
ENSMUSG00000040728	2
ENSMUSG00000040729	498
ENSMUSG00000040731	9576
ENSMUSG00000040732	167
ENSMUSG00000040734	85
ENSMUSG00000040738	841
ENSMUSG00000040740	161
ENSMUSG00000040746	2024
ENSMUSG00000040747	148
ENSMUSG00000040749	103
ENSMUSG00000040751	45
ENSMUSG00000040752	192
ENSMUSG00000040759	772
ENSMUSG00000040760	3126
ENSMUSG00000040761	2686
ENSMUSG00000040767	301
ENSMUSG00000040770	7
ENSMUSG00000040771	367
ENSMUSG00000040774	899
ENSMUSG00000040775	1
ENSMUSG00000040782	461
ENSMUSG00000040785	39977
ENSMUSG00000040794	951
ENSMUSG00000040795	288
ENSMUSG00000040797	6431
ENSMUSG00000040808	0
ENSMUSG00000040809	1
ENSMUSG00000040811	4038
ENSMUSG00000040812	19
ENSMUSG00000040813	2000
ENSMUSG00000040818	871
ENSMUSG00000040820	406
ENSMUSG00000040822	355
ENSMUSG00000040824	652
ENSMUSG00000040828	31
ENSMUSG00000040829	14
ENSMUSG00000040836	301
ENSMUSG00000040838	99
ENSMUSG00000040841	57
ENSMUSG00000040842	774
ENSMUSG00000040843	1133
ENSMUSG00000040848	1329
ENSMUSG00000040850	1735
ENSMUSG00000040852	261
ENSMUSG00000040855	6449
ENSMUSG00000040856	46
ENSMUSG00000040857	1515
ENSMUSG00000040859	1989
ENSMUSG00000040860	1198
ENSMUSG00000040865	912
ENSMUSG00000040866	5
ENSMUSG00000040867	3334
ENSMUSG00000040875	1235
ENSMUSG00000040877	281
ENSMUSG00000040883	369
ENSMUSG00000040888	540
ENSMUSG00000040891	0
ENSMUSG00000040896	2924
ENSMUSG00000040899	71
ENSMUSG00000040901	1
ENSMUSG00000040904	6
ENSMUSG00000040907	60326
ENSMUSG00000040913	363
ENSMUSG00000040918	374
ENSMUSG00000040919	6
ENSMUSG00000040928	1017
ENSMUSG00000040929	1257
ENSMUSG00000040935	18
ENSMUSG00000040936	93
ENSMUSG00000040938	401
ENSMUSG00000040940	1294
ENSMUSG00000040943	903
ENSMUSG00000040945	2702
ENSMUSG00000040950	22
ENSMUSG00000040952	517
ENSMUSG00000040957	631
ENSMUSG00000040963	1
ENSMUSG00000040964	1501
ENSMUSG00000040966	19
ENSMUSG00000040969	0
ENSMUSG00000040972	1626
ENSMUSG00000040978	24
ENSMUSG00000040985	1
ENSMUSG00000040987	11
ENSMUSG00000040990	1302
ENSMUSG00000040997	1802
ENSMUSG00000040998	1110
ENSMUSG00000041000	756
ENSMUSG00000041009	0
ENSMUSG00000041012	30
ENSMUSG00000041014	1306
ENSMUSG00000041020	5136
ENSMUSG00000041025	582
ENSMUSG00000041028	10960
ENSMUSG00000041035	1136
ENSMUSG00000041037	4448
ENSMUSG00000041040	1824
ENSMUSG00000041044	0
ENSMUSG00000041046	499
ENSMUSG00000041052	0
ENSMUSG00000041057	802
ENSMUSG00000041058	1072
ENSMUSG00000041062	11
ENSMUSG00000041064	3
ENSMUSG00000041068	0
ENSMUSG00000041073	1352
ENSMUSG00000041075	178
ENSMUSG00000041078	2184
ENSMUSG00000041079	282
ENSMUSG00000041084	838
ENSMUSG00000041096	3589
ENSMUSG00000041112	4268
ENSMUSG00000041115	7845
ENSMUSG00000041117	102
ENSMUSG00000041119	445
ENSMUSG00000041120	3500
ENSMUSG00000041124	1490
ENSMUSG00000041126	533
ENSMUSG00000041130	924
ENSMUSG00000041132	899
ENSMUSG00000041133	3516
ENSMUSG00000041134	313
ENSMUSG00000041135	118
ENSMUSG00000041138	0
ENSMUSG00000041141	6813
ENSMUSG00000041143	92
ENSMUSG00000041144	122
ENSMUSG00000041147	238
ENSMUSG00000041153	491
ENSMUSG00000041161	459
ENSMUSG00000041164	8422
ENSMUSG00000041165	3
ENSMUSG00000041168	2401
ENSMUSG00000041180	448
ENSMUSG00000041187	109
ENSMUSG00000041189	55
ENSMUSG00000041193	138
ENSMUSG00000041199	1858
ENSMUSG00000041202	5
ENSMUSG00000041203	1007
ENSMUSG00000041205	1823
ENSMUSG00000041215	980
ENSMUSG00000041216	687
ENSMUSG00000041219	86
ENSMUSG00000041220	1770
ENSMUSG00000041225	977
ENSMUSG00000041229	1052
ENSMUSG00000041231	383
ENSMUSG00000041235	427
ENSMUSG00000041236	5844
ENSMUSG00000041237	0
ENSMUSG00000041238	207
ENSMUSG00000041241	1070
ENSMUSG00000041245	1201
ENSMUSG00000041247	20
ENSMUSG00000041248	0
ENSMUSG00000041255	2
ENSMUSG00000041258	1756
ENSMUSG00000041261	247
ENSMUSG00000041263	3655
ENSMUSG00000041264	1146
ENSMUSG00000041268	9272
ENSMUSG00000041272	1275
ENSMUSG00000041278	971
ENSMUSG00000041287	4
ENSMUSG00000041293	1
ENSMUSG00000041297	1819
ENSMUSG00000041298	2625
ENSMUSG00000041301	23
ENSMUSG00000041303	977
ENSMUSG00000041308	895
ENSMUSG00000041309	64
ENSMUSG00000041313	1867
ENSMUSG00000041319	131
ENSMUSG00000041323	12
ENSMUSG00000041324	427
ENSMUSG00000041328	1301
ENSMUSG00000041329	13051
ENSMUSG00000041333	0
ENSMUSG00000041341	1709
ENSMUSG00000041343	513
ENSMUSG00000041346	238
ENSMUSG00000041347	1
ENSMUSG00000041351	7328
ENSMUSG00000041353	394
ENSMUSG00000041354	713
ENSMUSG00000041355	1872
ENSMUSG00000041358	9
ENSMUSG00000041359	0
ENSMUSG00000041360	1114
ENSMUSG00000041361	26
ENSMUSG00000041362	860
ENSMUSG00000041372	18
ENSMUSG00000041375	1233
ENSMUSG00000041377	18
ENSMUSG00000041378	1005
ENSMUSG00000041380	846
ENSMUSG00000041390	78
ENSMUSG00000041396	90
ENSMUSG00000041399	0
ENSMUSG00000041406	27
ENSMUSG00000041408	1435
ENSMUSG00000041415	1780
ENSMUSG00000041417	5554
ENSMUSG00000041420	856
ENSMUSG00000041423	94
ENSMUSG00000041426	465
ENSMUSG00000041429	50
ENSMUSG00000041431	61
ENSMUSG00000041438	902
ENSMUSG00000041439	3810
ENSMUSG00000041440	85
ENSMUSG00000041444	15729
ENSMUSG00000041445	199
ENSMUSG00000041453	486
ENSMUSG00000041459	3433
ENSMUSG00000041460	81
ENSMUSG00000041468	450
ENSMUSG00000041471	147
ENSMUSG00000041476	2
ENSMUSG00000041477	376
ENSMUSG00000041479	39
ENSMUSG00000041481	7
ENSMUSG00000041482	18
ENSMUSG00000041483	1326
ENSMUSG00000041488	967
ENSMUSG00000041491	334
ENSMUSG00000041498	11
ENSMUSG00000041505	0
ENSMUSG00000041506	398
ENSMUSG00000041515	123
ENSMUSG00000041523	0
ENSMUSG00000041528	1620
ENSMUSG00000041530	2636
ENSMUSG00000041534	0
ENSMUSG00000041536	0
ENSMUSG00000041538	17
ENSMUSG00000041540	1281
ENSMUSG00000041544	1114
ENSMUSG00000041548	177
ENSMUSG00000041550	0
ENSMUSG00000041552	307
ENSMUSG00000041556	1382
ENSMUSG00000041559	915
ENSMUSG00000041560	1468
ENSMUSG00000041565	19
ENSMUSG00000041566	11
ENSMUSG00000041567	12
ENSMUSG00000041570	6694
ENSMUSG00000041571	12393
ENSMUSG00000041577	454
ENSMUSG00000041578	0
ENSMUSG00000041583	0
ENSMUSG00000041592	1336
ENSMUSG00000041594	355
ENSMUSG00000041598	946
ENSMUSG00000041605	54
ENSMUSG00000041607	29368
ENSMUSG00000041608	173
ENSMUSG00000041609	2027
ENSMUSG00000041616	16
ENSMUSG00000041617	749
ENSMUSG00000041620	0
ENSMUSG00000041623	261
ENSMUSG00000041624	159
ENSMUSG00000041625	301
ENSMUSG00000041629	628
ENSMUSG00000041632	809
ENSMUSG00000041633	117
ENSMUSG00000041638	2314
ENSMUSG00000041642	4293
ENSMUSG00000041644	6
ENSMUSG00000041645	5875
ENSMUSG00000041649	119
ENSMUSG00000041650	776
ENSMUSG00000041653	225
ENSMUSG00000041654	458
ENSMUSG00000041658	1836
ENSMUSG00000041660	8
ENSMUSG00000041669	24
ENSMUSG00000041670	9752
ENSMUSG00000041671	217
ENSMUSG00000041673	10
ENSMUSG00000041679	40
ENSMUSG00000041681	0
ENSMUSG00000041684	579
ENSMUSG00000041685	755
ENSMUSG00000041688	769
ENSMUSG00000041695	500
ENSMUSG00000041696	103
ENSMUSG00000041697	5277
ENSMUSG00000041698	0
ENSMUSG00000041700	3
ENSMUSG00000041702	863
ENSMUSG00000041703	98
ENSMUSG00000041707	27
ENSMUSG00000041708	9734
ENSMUSG00000041710	371
ENSMUSG00000041712	1069
ENSMUSG00000041716	261
ENSMUSG00000041718	154
ENSMUSG00000041720	14067
ENSMUSG00000041722	0
ENSMUSG00000041729	5229
ENSMUSG00000041730	1
ENSMUSG00000041731	148
ENSMUSG00000041733	1165
ENSMUSG00000041734	229
ENSMUSG00000041735	5
ENSMUSG00000041736	67
ENSMUSG00000041737	0
ENSMUSG00000041740	6938
ENSMUSG00000041741	101
ENSMUSG00000041747	757
ENSMUSG00000041754	2
ENSMUSG00000041757	3288
ENSMUSG00000041762	1471
ENSMUSG00000041763	1876
ENSMUSG00000041765	909
ENSMUSG00000041769	1695
ENSMUSG00000041771	860
ENSMUSG00000041773	31300
ENSMUSG00000041774	348
ENSMUSG00000041775	798
ENSMUSG00000041777	220
ENSMUSG00000041779	56
ENSMUSG00000041781	1938
ENSMUSG00000041782	47
ENSMUSG00000041791	0
ENSMUSG00000041794	3017
ENSMUSG00000041797	349
ENSMUSG00000041798	25
ENSMUSG00000041801	569
ENSMUSG00000041805	1
ENSMUSG00000041809	43
ENSMUSG00000041815	1862
ENSMUSG00000041817	1918
ENSMUSG00000041827	7
ENSMUSG00000041828	185
ENSMUSG00000041831	3
ENSMUSG00000041836	1095
ENSMUSG00000041837	563
ENSMUSG00000041840	219
ENSMUSG00000041841	465
ENSMUSG00000041842	185
ENSMUSG00000041845	10
ENSMUSG00000041846	1321
ENSMUSG00000041849	73
ENSMUSG00000041852	3921
ENSMUSG00000041857	0
ENSMUSG00000041859	88
ENSMUSG00000041870	1040
ENSMUSG00000041872	0
ENSMUSG00000041879	6320
ENSMUSG00000041881	1291
ENSMUSG00000041886	6
ENSMUSG00000041889	3649
ENSMUSG00000041890	987
ENSMUSG00000041891	1154
ENSMUSG00000041895	626
ENSMUSG00000041907	403
ENSMUSG00000041911	1223
ENSMUSG00000041912	1088
ENSMUSG00000041915	854
ENSMUSG00000041920	280
ENSMUSG00000041921	273
ENSMUSG00000041923	4076
ENSMUSG00000041926	1038
ENSMUSG00000041930	184
ENSMUSG00000041935	1725
ENSMUSG00000041936	6926
ENSMUSG00000041939	553
ENSMUSG00000041945	182
ENSMUSG00000041949	141
ENSMUSG00000041954	42
ENSMUSG00000041957	140
ENSMUSG00000041958	1619
ENSMUSG00000041959	741
ENSMUSG00000041961	384
ENSMUSG00000041966	324
ENSMUSG00000041974	77
ENSMUSG00000041975	360
ENSMUSG00000041977	2738
ENSMUSG00000041984	0
ENSMUSG00000041986	7860
ENSMUSG00000041991	1
ENSMUSG00000041992	5559
ENSMUSG00000041995	215
ENSMUSG00000041997	3877
ENSMUSG00000042002	0
ENSMUSG00000042010	148
ENSMUSG00000042015	924
ENSMUSG00000042029	123
ENSMUSG00000042031	0
ENSMUSG00000042032	2835
ENSMUSG00000042035	854
ENSMUSG00000042041	0
ENSMUSG00000042042	322
ENSMUSG00000042043	334
ENSMUSG00000042045	8
ENSMUSG00000042046	1839
ENSMUSG00000042050	578
ENSMUSG00000042055	1546
ENSMUSG00000042063	645
ENSMUSG00000042064	42
ENSMUSG00000042066	5524
ENSMUSG00000042073	239
ENSMUSG00000042078	6676
ENSMUSG00000042079	678
ENSMUSG00000042082	3548
ENSMUSG00000042092	0
ENSMUSG00000042096	1
ENSMUSG00000042097	1467
ENSMUSG00000042099	413
ENSMUSG00000042102	28
ENSMUSG00000042104	689
ENSMUSG00000042105	2653
ENSMUSG00000042106	36
ENSMUSG00000042109	2857
ENSMUSG00000042111	484
ENSMUSG00000042115	729
ENSMUSG00000042116	888
ENSMUSG00000042118	4
ENSMUSG00000042121	844
ENSMUSG00000042124	0
ENSMUSG00000042129	195
ENSMUSG00000042133	1792
ENSMUSG00000042138	248
ENSMUSG00000042148	624
ENSMUSG00000042155	2418
ENSMUSG00000042156	2106
ENSMUSG00000042157	0
ENSMUSG00000042165	1217
ENSMUSG00000042167	236
ENSMUSG00000042178	370
ENSMUSG00000042179	2
ENSMUSG00000042182	4407
ENSMUSG00000042184	0
ENSMUSG00000042185	985
ENSMUSG00000042189	0
ENSMUSG00000042190	67
ENSMUSG00000042195	119
ENSMUSG00000042197	1602
ENSMUSG00000042198	357
ENSMUSG00000042200	4
ENSMUSG00000042202	1381
ENSMUSG00000042203	1827
ENSMUSG00000042207	2080
ENSMUSG00000042208	1597
ENSMUSG00000042210	420
ENSMUSG00000042211	1283
ENSMUSG00000042212	0
ENSMUSG00000042213	104
ENSMUSG00000042215	262
ENSMUSG00000042216	1784
ENSMUSG00000042219	0
ENSMUSG00000042225	72
ENSMUSG00000042228	234
ENSMUSG00000042229	973
ENSMUSG00000042240	0
ENSMUSG00000042243	0
ENSMUSG00000042244	0
ENSMUSG00000042246	526
ENSMUSG00000042248	0
ENSMUSG00000042249	4011
ENSMUSG00000042250	1
ENSMUSG00000042251	120
ENSMUSG00000042254	3
ENSMUSG00000042256	100
ENSMUSG00000042258	3
ENSMUSG00000042262	0
ENSMUSG00000042265	0
ENSMUSG00000042268	3
ENSMUSG00000042269	34
ENSMUSG00000042271	772
ENSMUSG00000042272	2220
ENSMUSG00000042275	423
ENSMUSG00000042279	0
ENSMUSG00000042282	32
ENSMUSG00000042284	292
ENSMUSG00000042286	516
ENSMUSG00000042289	37
ENSMUSG00000042292	1956
ENSMUSG00000042293	59
ENSMUSG00000042298	2923
ENSMUSG00000042302	2254
ENSMUSG00000042303	2013
ENSMUSG00000042305	1857
ENSMUSG00000042306	3
ENSMUSG00000042308	748
ENSMUSG00000042312	297
ENSMUSG00000042320	73
ENSMUSG00000042323	1623
ENSMUSG00000042328	539
ENSMUSG00000042331	2610
ENSMUSG00000042333	15
ENSMUSG00000042340	53
ENSMUSG00000042345	0
ENSMUSG00000042348	1085
ENSMUSG00000042349	44
ENSMUSG00000042350	4275
ENSMUSG00000042351	10
ENSMUSG00000042353	7
ENSMUSG00000042354	637
ENSMUSG00000042357	0
ENSMUSG00000042359	2079
ENSMUSG00000042363	2174
ENSMUSG00000042364	628
ENSMUSG00000042367	0
ENSMUSG00000042369	744
ENSMUSG00000042371	2
ENSMUSG00000042372	0
ENSMUSG00000042377	7
ENSMUSG00000042379	8
ENSMUSG00000042380	1072
ENSMUSG00000042385	45
ENSMUSG00000042386	0
ENSMUSG00000042388	8561
ENSMUSG00000042389	479
ENSMUSG00000042390	2813
ENSMUSG00000042396	531
ENSMUSG00000042401	1670
ENSMUSG00000042404	1639
ENSMUSG00000042406	3536
ENSMUSG00000042408	968
ENSMUSG00000042410	1228
ENSMUSG00000042414	0
ENSMUSG00000042417	32
ENSMUSG00000042419	183
ENSMUSG00000042423	1294
ENSMUSG00000042425	2274
ENSMUSG00000042426	891
ENSMUSG00000042428	7149
ENSMUSG00000042429	6452
ENSMUSG00000042433	1
ENSMUSG00000042436	117
ENSMUSG00000042439	1931
ENSMUSG00000042444	2267
ENSMUSG00000042446	1725
ENSMUSG00000042447	640
ENSMUSG00000042448	3
ENSMUSG00000042451	6
ENSMUSG00000042453	3745
ENSMUSG00000042459	0
ENSMUSG00000042460	700
ENSMUSG00000042462	258
ENSMUSG00000042472	550
ENSMUSG00000042473	167
ENSMUSG00000042474	1
ENSMUSG00000042476	142
ENSMUSG00000042477	1
ENSMUSG00000042485	45
ENSMUSG00000042487	973
ENSMUSG00000042489	9
ENSMUSG00000042492	2204
ENSMUSG00000042496	800
ENSMUSG00000042498	24
ENSMUSG00000042499	0
ENSMUSG00000042500	313
ENSMUSG00000042501	10
ENSMUSG00000042502	2868
ENSMUSG00000042505	365
ENSMUSG00000042506	7095
ENSMUSG00000042507	807
ENSMUSG00000042508	2098
ENSMUSG00000042510	60
ENSMUSG00000042514	38
ENSMUSG00000042515	65
ENSMUSG00000042520	4875
ENSMUSG00000042523	3942
ENSMUSG00000042524	1059
ENSMUSG00000042525	0
ENSMUSG00000042529	419
ENSMUSG00000042532	5163
ENSMUSG00000042535	1784
ENSMUSG00000042540	29
ENSMUSG00000042541	1288
ENSMUSG00000042548	1822
ENSMUSG00000042554	0
ENSMUSG00000042557	1361
ENSMUSG00000042558	674
ENSMUSG00000042564	155
ENSMUSG00000042567	45
ENSMUSG00000042569	538
ENSMUSG00000042570	835
ENSMUSG00000042572	2823
ENSMUSG00000042581	157
ENSMUSG00000042589	3083
ENSMUSG00000042590	2005
ENSMUSG00000042594	629
ENSMUSG00000042595	304
ENSMUSG00000042596	6
ENSMUSG00000042599	1573
ENSMUSG00000042604	664
ENSMUSG00000042605	3382
ENSMUSG00000042606	672
ENSMUSG00000042607	26
ENSMUSG00000042608	1268
