gene	con1.bam
ENSMUSG00000039795	323
ENSMUSG00000039801	862
ENSMUSG00000039804	1490
ENSMUSG00000039809	16351
ENSMUSG00000039810	451
ENSMUSG00000039813	105
ENSMUSG00000039814	4
ENSMUSG00000039824	469
ENSMUSG00000039826	704
ENSMUSG00000039828	440
ENSMUSG00000039830	666
ENSMUSG00000039831	961
ENSMUSG00000039834	515
ENSMUSG00000039835	888
ENSMUSG00000039838	1517
ENSMUSG00000039840	1444
ENSMUSG00000039841	346
ENSMUSG00000039842	387
ENSMUSG00000039844	3948
ENSMUSG00000039849	1300
ENSMUSG00000039850	1013
ENSMUSG00000039851	52
ENSMUSG00000039852	2808
ENSMUSG00000039853	8
ENSMUSG00000039860	1266
ENSMUSG00000039865	3
ENSMUSG00000039873	25
ENSMUSG00000039878	16
ENSMUSG00000039879	860
ENSMUSG00000039883	47
ENSMUSG00000039886	440
ENSMUSG00000039887	258
ENSMUSG00000039891	51
ENSMUSG00000039899	81
ENSMUSG00000039901	614
ENSMUSG00000039903	28
ENSMUSG00000039904	902
ENSMUSG00000039908	95
ENSMUSG00000039910	586
ENSMUSG00000039911	356
ENSMUSG00000039913	2252
ENSMUSG00000039914	1067
ENSMUSG00000039917	2542
ENSMUSG00000039929	307
ENSMUSG00000039934	179
ENSMUSG00000039936	664
ENSMUSG00000039942	40
ENSMUSG00000039943	3094
ENSMUSG00000039952	3540
ENSMUSG00000039953	46280
ENSMUSG00000039954	73
ENSMUSG00000039956	19
ENSMUSG00000039958	49
ENSMUSG00000039959	1477
ENSMUSG00000039960	1203
ENSMUSG00000039962	0
ENSMUSG00000039963	50
ENSMUSG00000039967	888
ENSMUSG00000039968	617
ENSMUSG00000039976	996
ENSMUSG00000039977	3
ENSMUSG00000039981	5
ENSMUSG00000039982	1835
ENSMUSG00000039983	1572
ENSMUSG00000039985	6
ENSMUSG00000039987	421
ENSMUSG00000039988	2067
ENSMUSG00000039989	1029
ENSMUSG00000039990	609
ENSMUSG00000039994	192
ENSMUSG00000039997	31
ENSMUSG00000040003	3710
ENSMUSG00000040006	406
ENSMUSG00000040007	1162
ENSMUSG00000040009	2841
ENSMUSG00000040010	1582
ENSMUSG00000040013	0
ENSMUSG00000040016	154
ENSMUSG00000040017	0
ENSMUSG00000040018	822
ENSMUSG00000040021	879
ENSMUSG00000040022	1438
ENSMUSG00000040025	903
ENSMUSG00000040026	0
ENSMUSG00000040028	1631
ENSMUSG00000040029	1204
ENSMUSG00000040033	865
ENSMUSG00000040034	111
ENSMUSG00000040035	9789
ENSMUSG00000040037	5619
ENSMUSG00000040040	480
ENSMUSG00000040043	301
ENSMUSG00000040044	762
ENSMUSG00000040046	13
ENSMUSG00000040048	3571
ENSMUSG00000040054	1838
ENSMUSG00000040055	1616
ENSMUSG00000040061	74
ENSMUSG00000040065	0
ENSMUSG00000040084	3
ENSMUSG00000040086	10
ENSMUSG00000040093	72
ENSMUSG00000040097	4111
ENSMUSG00000040102	690
ENSMUSG00000040105	1568
ENSMUSG00000040111	5658
ENSMUSG00000040112	580
ENSMUSG00000040113	22
ENSMUSG00000040118	5875
ENSMUSG00000040121	15
ENSMUSG00000040123	724
ENSMUSG00000040124	257
ENSMUSG00000040125	8206
ENSMUSG00000040127	1
ENSMUSG00000040128	741
ENSMUSG00000040132	0
ENSMUSG00000040133	368
ENSMUSG00000040134	0
ENSMUSG00000040136	701
ENSMUSG00000040138	276
ENSMUSG00000040139	81
ENSMUSG00000040140	24
ENSMUSG00000040146	97
ENSMUSG00000040147	862
ENSMUSG00000040148	0
ENSMUSG00000040151	1901
ENSMUSG00000040152	148
ENSMUSG00000040154	0
ENSMUSG00000040158	54
ENSMUSG00000040163	0
ENSMUSG00000040164	432
ENSMUSG00000040165	0
ENSMUSG00000040167	66
ENSMUSG00000040170	24
ENSMUSG00000040174	202
ENSMUSG00000040177	534
ENSMUSG00000040181	268
ENSMUSG00000040183	1102
ENSMUSG00000040187	84
ENSMUSG00000040188	508
ENSMUSG00000040189	32
ENSMUSG00000040195	124
ENSMUSG00000040197	0
ENSMUSG00000040204	15
ENSMUSG00000040205	11
ENSMUSG00000040209	1833
ENSMUSG00000040212	95
ENSMUSG00000040213	115
ENSMUSG00000040219	79
ENSMUSG00000040220	651
ENSMUSG00000040225	4243
ENSMUSG00000040229	276
ENSMUSG00000040231	3
ENSMUSG00000040234	1119
ENSMUSG00000040236	1164
ENSMUSG00000040242	2428
ENSMUSG00000040247	8
ENSMUSG00000040249	11766
ENSMUSG00000040250	613
ENSMUSG00000040253	169
ENSMUSG00000040254	240
ENSMUSG00000040258	54
ENSMUSG00000040260	2103
ENSMUSG00000040263	656
ENSMUSG00000040264	0
ENSMUSG00000040265	4237
ENSMUSG00000040268	2354
ENSMUSG00000040269	277
ENSMUSG00000040270	306
ENSMUSG00000040272	61
ENSMUSG00000040274	77
ENSMUSG00000040276	16128
ENSMUSG00000040280	63
ENSMUSG00000040282	194
ENSMUSG00000040283	2
ENSMUSG00000040284	0
ENSMUSG00000040287	40
ENSMUSG00000040289	1776
ENSMUSG00000040296	163
ENSMUSG00000040297	897
ENSMUSG00000040298	7
ENSMUSG00000040302	188
ENSMUSG00000040310	89
ENSMUSG00000040312	108
ENSMUSG00000040314	0
ENSMUSG00000040321	805
ENSMUSG00000040322	66
ENSMUSG00000040325	998
ENSMUSG00000040327	1848
ENSMUSG00000040328	0
ENSMUSG00000040329	2
ENSMUSG00000040331	837
ENSMUSG00000040339	1136
ENSMUSG00000040340	0
ENSMUSG00000040345	21
ENSMUSG00000040350	20
ENSMUSG00000040351	1334
ENSMUSG00000040354	1406
ENSMUSG00000040356	1941
ENSMUSG00000040359	815
ENSMUSG00000040363	1095
ENSMUSG00000040364	18
ENSMUSG00000040365	1491
ENSMUSG00000040367	15
ENSMUSG00000040370	402
ENSMUSG00000040372	58
ENSMUSG00000040373	299
ENSMUSG00000040374	528
ENSMUSG00000040380	10
ENSMUSG00000040383	1369
ENSMUSG00000040385	6518
ENSMUSG00000040387	386
ENSMUSG00000040389	3728
ENSMUSG00000040390	4154
ENSMUSG00000040396	1095
ENSMUSG00000040405	0
ENSMUSG00000040407	2552
ENSMUSG00000040410	478
ENSMUSG00000040412	1181
ENSMUSG00000040413	3
ENSMUSG00000040414	693
ENSMUSG00000040415	4120
ENSMUSG00000040420	778
ENSMUSG00000040423	851
ENSMUSG00000040424	1662
ENSMUSG00000040428	66
ENSMUSG00000040429	45
ENSMUSG00000040430	1999
ENSMUSG00000040432	2
ENSMUSG00000040433	1430
ENSMUSG00000040434	5
ENSMUSG00000040435	465
ENSMUSG00000040441	90
ENSMUSG00000040446	1610
ENSMUSG00000040447	1225
ENSMUSG00000040451	905
ENSMUSG00000040452	258
ENSMUSG00000040455	1062
ENSMUSG00000040456	0
ENSMUSG00000040459	2160
ENSMUSG00000040462	5129
ENSMUSG00000040463	1458
ENSMUSG00000040464	157
ENSMUSG00000040466	313
ENSMUSG00000040471	5
ENSMUSG00000040472	946
ENSMUSG00000040473	327
ENSMUSG00000040478	0
ENSMUSG00000040479	22137
ENSMUSG00000040481	2884
ENSMUSG00000040482	410
ENSMUSG00000040483	87
ENSMUSG00000040485	0
ENSMUSG00000040488	1460
ENSMUSG00000040489	5
ENSMUSG00000040490	958
ENSMUSG00000040495	729
ENSMUSG00000040498	2
ENSMUSG00000040502	505
ENSMUSG00000040505	0
ENSMUSG00000040506	1972
ENSMUSG00000040511	138
ENSMUSG00000040514	0
ENSMUSG00000040520	992
ENSMUSG00000040521	384
ENSMUSG00000040522	8
ENSMUSG00000040524	1392
ENSMUSG00000040525	1
ENSMUSG00000040528	3
ENSMUSG00000040532	720
ENSMUSG00000040533	13
ENSMUSG00000040536	4339
ENSMUSG00000040537	6288
ENSMUSG00000040541	0
ENSMUSG00000040543	3615
ENSMUSG00000040548	3541
ENSMUSG00000040549	5431
ENSMUSG00000040550	1619
ENSMUSG00000040552	29
ENSMUSG00000040554	1
ENSMUSG00000040557	370
ENSMUSG00000040560	5916
ENSMUSG00000040562	107
ENSMUSG00000040563	5520
ENSMUSG00000040564	14
ENSMUSG00000040565	751
ENSMUSG00000040569	85
ENSMUSG00000040570	983
ENSMUSG00000040576	0
ENSMUSG00000040583	0
ENSMUSG00000040584	1043
ENSMUSG00000040586	263
ENSMUSG00000040591	2952
ENSMUSG00000040592	5
ENSMUSG00000040594	150
ENSMUSG00000040596	1688
ENSMUSG00000040599	726
ENSMUSG00000040600	1678
ENSMUSG00000040601	0
ENSMUSG00000040605	104
ENSMUSG00000040606	1754
ENSMUSG00000040610	0
ENSMUSG00000040612	4442
ENSMUSG00000040613	45
ENSMUSG00000040614	0
ENSMUSG00000040616	185
ENSMUSG00000040618	511
ENSMUSG00000040620	964
ENSMUSG00000040621	202
ENSMUSG00000040624	418
ENSMUSG00000040627	0
ENSMUSG00000040629	10
ENSMUSG00000040631	411
ENSMUSG00000040632	3
ENSMUSG00000040640	4528
ENSMUSG00000040648	519
ENSMUSG00000040649	728
ENSMUSG00000040650	0
ENSMUSG00000040651	764
ENSMUSG00000040652	3704
ENSMUSG00000040653	439
ENSMUSG00000040658	65
ENSMUSG00000040659	9191
ENSMUSG00000040660	0
ENSMUSG00000040661	692
ENSMUSG00000040663	11
ENSMUSG00000040666	24
ENSMUSG00000040667	1422
ENSMUSG00000040669	1151
ENSMUSG00000040675	315
ENSMUSG00000040680	6
ENSMUSG00000040681	743
ENSMUSG00000040687	7389
ENSMUSG00000040688	644
ENSMUSG00000040690	264
ENSMUSG00000040693	102
ENSMUSG00000040694	7
ENSMUSG00000040697	2030
ENSMUSG00000040699	1986
ENSMUSG00000040701	126
ENSMUSG00000040703	60
ENSMUSG00000040706	14
ENSMUSG00000040710	273
ENSMUSG00000040711	554
ENSMUSG00000040712	8848
ENSMUSG00000040713	958
ENSMUSG00000040714	46
ENSMUSG00000040715	0
ENSMUSG00000040717	235
ENSMUSG00000040720	1228
ENSMUSG00000040721	985
ENSMUSG00000040722	13135
ENSMUSG00000040723	152
ENSMUSG00000040724	7983
ENSMUSG00000040725	2949
ENSMUSG00000040726	0
ENSMUSG00000040728	6
ENSMUSG00000040729	369
ENSMUSG00000040731	9901
ENSMUSG00000040732	188
ENSMUSG00000040734	100
ENSMUSG00000040738	765
ENSMUSG00000040740	130
ENSMUSG00000040746	2034
ENSMUSG00000040747	133
ENSMUSG00000040749	108
ENSMUSG00000040751	50
ENSMUSG00000040752	241
ENSMUSG00000040759	859
ENSMUSG00000040760	2671
ENSMUSG00000040761	1682
ENSMUSG00000040767	381
ENSMUSG00000040770	10
ENSMUSG00000040771	401
ENSMUSG00000040774	884
ENSMUSG00000040775	0
ENSMUSG00000040782	488
ENSMUSG00000040785	33104
ENSMUSG00000040794	1649
ENSMUSG00000040795	299
ENSMUSG00000040797	4366
ENSMUSG00000040808	0
ENSMUSG00000040809	0
ENSMUSG00000040811	3802
ENSMUSG00000040812	15
ENSMUSG00000040813	2003
ENSMUSG00000040818	780
ENSMUSG00000040820	353
ENSMUSG00000040822	515
ENSMUSG00000040824	845
ENSMUSG00000040828	10
ENSMUSG00000040829	5
ENSMUSG00000040836	266
ENSMUSG00000040838	28
ENSMUSG00000040841	64
ENSMUSG00000040842	741
ENSMUSG00000040843	1085
ENSMUSG00000040848	1342
ENSMUSG00000040850	1235
ENSMUSG00000040852	296
ENSMUSG00000040855	5069
ENSMUSG00000040856	33
ENSMUSG00000040857	1546
ENSMUSG00000040859	1967
ENSMUSG00000040860	865
ENSMUSG00000040865	651
ENSMUSG00000040866	8
ENSMUSG00000040867	3502
ENSMUSG00000040875	1144
ENSMUSG00000040877	242
ENSMUSG00000040883	407
ENSMUSG00000040888	384
ENSMUSG00000040891	1
ENSMUSG00000040896	2032
ENSMUSG00000040899	81
ENSMUSG00000040901	0
ENSMUSG00000040904	4
ENSMUSG00000040907	55010
ENSMUSG00000040913	350
ENSMUSG00000040918	323
ENSMUSG00000040919	3
ENSMUSG00000040928	888
ENSMUSG00000040929	1188
ENSMUSG00000040935	20
ENSMUSG00000040936	73
ENSMUSG00000040938	379
ENSMUSG00000040940	933
ENSMUSG00000040943	545
ENSMUSG00000040945	2382
ENSMUSG00000040950	16
ENSMUSG00000040952	749
ENSMUSG00000040957	583
ENSMUSG00000040963	17
ENSMUSG00000040964	1331
ENSMUSG00000040966	20
ENSMUSG00000040969	0
ENSMUSG00000040972	1990
ENSMUSG00000040978	15
ENSMUSG00000040985	4
ENSMUSG00000040987	18
ENSMUSG00000040990	1065
ENSMUSG00000040997	1989
ENSMUSG00000040998	1101
ENSMUSG00000041000	748
ENSMUSG00000041009	0
ENSMUSG00000041012	44
ENSMUSG00000041014	1216
ENSMUSG00000041020	4424
ENSMUSG00000041025	491
ENSMUSG00000041028	10160
ENSMUSG00000041035	1257
ENSMUSG00000041037	3986
ENSMUSG00000041040	1646
ENSMUSG00000041044	0
ENSMUSG00000041046	509
ENSMUSG00000041052	0
ENSMUSG00000041057	653
ENSMUSG00000041058	896
ENSMUSG00000041062	0
ENSMUSG00000041064	11
ENSMUSG00000041068	0
ENSMUSG00000041073	1202
ENSMUSG00000041075	151
ENSMUSG00000041078	1727
ENSMUSG00000041079	318
ENSMUSG00000041084	1063
ENSMUSG00000041096	3101
ENSMUSG00000041112	3993
ENSMUSG00000041115	6793
ENSMUSG00000041117	140
ENSMUSG00000041119	415
ENSMUSG00000041120	3634
ENSMUSG00000041124	1540
ENSMUSG00000041126	611
ENSMUSG00000041130	802
ENSMUSG00000041132	752
ENSMUSG00000041133	3128
ENSMUSG00000041134	256
ENSMUSG00000041135	152
ENSMUSG00000041138	0
ENSMUSG00000041141	6103
ENSMUSG00000041143	70
ENSMUSG00000041144	72
ENSMUSG00000041147	184
ENSMUSG00000041153	440
ENSMUSG00000041161	439
ENSMUSG00000041164	7806
ENSMUSG00000041165	1
ENSMUSG00000041168	2098
ENSMUSG00000041180	331
ENSMUSG00000041187	137
ENSMUSG00000041189	54
ENSMUSG00000041193	174
ENSMUSG00000041199	1901
ENSMUSG00000041202	5
ENSMUSG00000041203	1317
ENSMUSG00000041205	1976
ENSMUSG00000041215	638
ENSMUSG00000041216	504
ENSMUSG00000041219	86
ENSMUSG00000041220	1656
ENSMUSG00000041225	881
ENSMUSG00000041229	858
ENSMUSG00000041231	476
ENSMUSG00000041235	284
ENSMUSG00000041236	5248
ENSMUSG00000041237	1
ENSMUSG00000041238	192
ENSMUSG00000041241	1048
ENSMUSG00000041245	887
ENSMUSG00000041247	18
ENSMUSG00000041248	0
ENSMUSG00000041255	0
ENSMUSG00000041258	1140
ENSMUSG00000041261	288
ENSMUSG00000041263	3252
ENSMUSG00000041264	1148
ENSMUSG00000041268	6102
ENSMUSG00000041272	955
ENSMUSG00000041278	1148
ENSMUSG00000041287	5
ENSMUSG00000041293	0
ENSMUSG00000041297	1464
ENSMUSG00000041298	2431
ENSMUSG00000041301	30
ENSMUSG00000041303	811
ENSMUSG00000041308	648
ENSMUSG00000041309	83
ENSMUSG00000041313	1354
ENSMUSG00000041319	173
ENSMUSG00000041323	2
ENSMUSG00000041324	276
ENSMUSG00000041328	986
ENSMUSG00000041329	13111
ENSMUSG00000041333	0
ENSMUSG00000041341	1303
ENSMUSG00000041343	386
ENSMUSG00000041346	207
ENSMUSG00000041347	1
ENSMUSG00000041351	6394
ENSMUSG00000041353	434
ENSMUSG00000041354	492
ENSMUSG00000041355	2139
ENSMUSG00000041358	8
ENSMUSG00000041359	0
ENSMUSG00000041360	1066
ENSMUSG00000041361	29
ENSMUSG00000041362	616
ENSMUSG00000041372	14
ENSMUSG00000041375	1175
ENSMUSG00000041377	25
ENSMUSG00000041378	1176
ENSMUSG00000041380	650
ENSMUSG00000041390	67
ENSMUSG00000041396	104
ENSMUSG00000041399	0
ENSMUSG00000041406	29
ENSMUSG00000041408	1201
ENSMUSG00000041415	1232
ENSMUSG00000041417	4727
ENSMUSG00000041420	817
ENSMUSG00000041423	103
ENSMUSG00000041426	466
ENSMUSG00000041429	77
ENSMUSG00000041431	84
ENSMUSG00000041438	962
ENSMUSG00000041439	3283
ENSMUSG00000041440	64
ENSMUSG00000041444	10764
ENSMUSG00000041445	179
ENSMUSG00000041453	414
ENSMUSG00000041459	2743
ENSMUSG00000041460	70
ENSMUSG00000041468	451
ENSMUSG00000041471	96
ENSMUSG00000041476	0
ENSMUSG00000041477	299
ENSMUSG00000041479	46
ENSMUSG00000041481	10
ENSMUSG00000041482	11
ENSMUSG00000041483	964
ENSMUSG00000041488	753
ENSMUSG00000041491	250
ENSMUSG00000041498	4
ENSMUSG00000041505	0
ENSMUSG00000041506	516
ENSMUSG00000041515	116
ENSMUSG00000041523	0
ENSMUSG00000041528	1091
ENSMUSG00000041530	2238
ENSMUSG00000041534	0
ENSMUSG00000041536	0
ENSMUSG00000041538	13
ENSMUSG00000041540	1021
ENSMUSG00000041544	764
ENSMUSG00000041548	232
ENSMUSG00000041550	0
ENSMUSG00000041552	136
ENSMUSG00000041556	1831
ENSMUSG00000041559	1328
ENSMUSG00000041560	1681
ENSMUSG00000041565	10
ENSMUSG00000041566	2
ENSMUSG00000041567	5
ENSMUSG00000041570	5628
ENSMUSG00000041571	16669
ENSMUSG00000041577	474
ENSMUSG00000041578	1
ENSMUSG00000041583	0
ENSMUSG00000041592	1069
ENSMUSG00000041594	293
ENSMUSG00000041598	1030
ENSMUSG00000041605	45
ENSMUSG00000041607	33288
ENSMUSG00000041608	155
ENSMUSG00000041609	1599
ENSMUSG00000041616	3
ENSMUSG00000041617	785
ENSMUSG00000041620	0
ENSMUSG00000041623	247
ENSMUSG00000041624	100
ENSMUSG00000041625	376
ENSMUSG00000041629	722
ENSMUSG00000041632	779
ENSMUSG00000041633	120
ENSMUSG00000041638	1745
ENSMUSG00000041642	3221
ENSMUSG00000041644	3
ENSMUSG00000041645	5792
ENSMUSG00000041649	103
ENSMUSG00000041650	745
ENSMUSG00000041653	243
ENSMUSG00000041654	371
ENSMUSG00000041658	1773
ENSMUSG00000041660	7
ENSMUSG00000041669	20
ENSMUSG00000041670	9006
ENSMUSG00000041671	191
ENSMUSG00000041673	8
ENSMUSG00000041679	16
ENSMUSG00000041681	0
ENSMUSG00000041684	539
ENSMUSG00000041685	647
ENSMUSG00000041688	623
ENSMUSG00000041695	544
ENSMUSG00000041696	87
ENSMUSG00000041697	7843
ENSMUSG00000041698	0
ENSMUSG00000041700	0
ENSMUSG00000041702	669
ENSMUSG00000041703	96
ENSMUSG00000041707	12
ENSMUSG00000041708	9321
ENSMUSG00000041710	230
ENSMUSG00000041712	1102
ENSMUSG00000041716	286
ENSMUSG00000041718	115
ENSMUSG00000041720	11151
ENSMUSG00000041722	0
ENSMUSG00000041729	5135
ENSMUSG00000041730	0
ENSMUSG00000041731	137
ENSMUSG00000041733	1208
ENSMUSG00000041734	151
ENSMUSG00000041735	0
ENSMUSG00000041736	70
ENSMUSG00000041737	0
ENSMUSG00000041740	6740
ENSMUSG00000041741	88
ENSMUSG00000041747	514
ENSMUSG00000041754	6
ENSMUSG00000041757	2480
ENSMUSG00000041762	1251
ENSMUSG00000041763	1591
ENSMUSG00000041765	871
ENSMUSG00000041769	1765
ENSMUSG00000041771	639
ENSMUSG00000041773	25992
ENSMUSG00000041774	382
ENSMUSG00000041775	698
ENSMUSG00000041777	158
ENSMUSG00000041779	33
ENSMUSG00000041781	1742
ENSMUSG00000041782	27
ENSMUSG00000041791	0
ENSMUSG00000041794	2719
ENSMUSG00000041797	355
ENSMUSG00000041798	26
ENSMUSG00000041801	760
ENSMUSG00000041805	0
ENSMUSG00000041809	33
ENSMUSG00000041815	1890
ENSMUSG00000041817	1573
ENSMUSG00000041827	14
ENSMUSG00000041828	124
ENSMUSG00000041831	6
ENSMUSG00000041836	837
ENSMUSG00000041837	514
ENSMUSG00000041840	204
ENSMUSG00000041841	628
ENSMUSG00000041842	217
ENSMUSG00000041845	22
ENSMUSG00000041846	1002
ENSMUSG00000041849	50
ENSMUSG00000041852	3180
ENSMUSG00000041857	0
ENSMUSG00000041859	90
ENSMUSG00000041870	954
ENSMUSG00000041872	0
ENSMUSG00000041879	5278
ENSMUSG00000041881	1846
ENSMUSG00000041886	11
ENSMUSG00000041889	4151
ENSMUSG00000041890	893
ENSMUSG00000041891	1110
ENSMUSG00000041895	566
ENSMUSG00000041907	361
ENSMUSG00000041911	1411
ENSMUSG00000041912	844
ENSMUSG00000041915	712
ENSMUSG00000041920	253
ENSMUSG00000041921	257
ENSMUSG00000041923	3652
ENSMUSG00000041926	1116
ENSMUSG00000041930	175
ENSMUSG00000041935	1225
ENSMUSG00000041936	5001
ENSMUSG00000041939	588
ENSMUSG00000041945	162
ENSMUSG00000041949	130
ENSMUSG00000041954	27
ENSMUSG00000041957	122
ENSMUSG00000041958	1535
ENSMUSG00000041959	868
ENSMUSG00000041961	358
ENSMUSG00000041966	292
ENSMUSG00000041974	83
ENSMUSG00000041975	357
ENSMUSG00000041977	2221
ENSMUSG00000041984	1
ENSMUSG00000041986	7655
ENSMUSG00000041991	0
ENSMUSG00000041992	4357
ENSMUSG00000041995	255
ENSMUSG00000041997	3756
ENSMUSG00000042002	0
ENSMUSG00000042010	112
ENSMUSG00000042015	896
ENSMUSG00000042029	113
ENSMUSG00000042031	0
ENSMUSG00000042032	2929
ENSMUSG00000042035	588
ENSMUSG00000042041	0
ENSMUSG00000042042	271
ENSMUSG00000042043	449
ENSMUSG00000042045	5
ENSMUSG00000042046	1343
ENSMUSG00000042050	457
ENSMUSG00000042055	1246
ENSMUSG00000042063	629
ENSMUSG00000042064	22
ENSMUSG00000042066	4080
ENSMUSG00000042073	207
ENSMUSG00000042078	6490
ENSMUSG00000042079	741
ENSMUSG00000042082	3208
ENSMUSG00000042092	0
ENSMUSG00000042096	0
ENSMUSG00000042097	1157
ENSMUSG00000042099	428
ENSMUSG00000042102	20
ENSMUSG00000042104	492
ENSMUSG00000042105	2652
ENSMUSG00000042106	58
ENSMUSG00000042109	3178
ENSMUSG00000042111	519
ENSMUSG00000042115	734
ENSMUSG00000042116	1176
ENSMUSG00000042118	0
ENSMUSG00000042121	797
ENSMUSG00000042124	0
ENSMUSG00000042129	151
ENSMUSG00000042133	1640
ENSMUSG00000042138	213
ENSMUSG00000042148	617
ENSMUSG00000042155	2415
ENSMUSG00000042156	1414
ENSMUSG00000042157	0
ENSMUSG00000042165	1370
ENSMUSG00000042167	146
ENSMUSG00000042178	381
ENSMUSG00000042179	0
ENSMUSG00000042182	4249
ENSMUSG00000042184	0
ENSMUSG00000042185	620
ENSMUSG00000042189	1
ENSMUSG00000042190	100
ENSMUSG00000042195	126
ENSMUSG00000042197	1263
ENSMUSG00000042198	391
ENSMUSG00000042200	13
ENSMUSG00000042202	1276
ENSMUSG00000042203	1772
ENSMUSG00000042207	1744
ENSMUSG00000042208	1271
ENSMUSG00000042210	498
ENSMUSG00000042211	1141
ENSMUSG00000042212	0
ENSMUSG00000042213	95
ENSMUSG00000042215	284
ENSMUSG00000042216	1726
ENSMUSG00000042219	0
ENSMUSG00000042225	38
ENSMUSG00000042228	217
ENSMUSG00000042229	879
ENSMUSG00000042240	0
ENSMUSG00000042243	0
ENSMUSG00000042244	0
ENSMUSG00000042246	378
ENSMUSG00000042248	0
ENSMUSG00000042249	3145
ENSMUSG00000042250	0
ENSMUSG00000042251	107
ENSMUSG00000042254	0
ENSMUSG00000042256	90
ENSMUSG00000042258	2
ENSMUSG00000042262	0
ENSMUSG00000042265	0
ENSMUSG00000042268	3
ENSMUSG00000042269	33
ENSMUSG00000042271	883
ENSMUSG00000042272	1830
ENSMUSG00000042275	498
ENSMUSG00000042279	0
ENSMUSG00000042282	19
ENSMUSG00000042284	187
ENSMUSG00000042286	499
ENSMUSG00000042289	22
ENSMUSG00000042292	1721
ENSMUSG00000042293	99
ENSMUSG00000042298	2617
ENSMUSG00000042302	1729
ENSMUSG00000042303	1886
ENSMUSG00000042305	1962
ENSMUSG00000042306	0
ENSMUSG00000042308	556
ENSMUSG00000042312	462
ENSMUSG00000042320	62
ENSMUSG00000042323	1405
ENSMUSG00000042328	349
ENSMUSG00000042331	2315
ENSMUSG00000042333	23
ENSMUSG00000042340	41
ENSMUSG00000042345	1
ENSMUSG00000042348	951
ENSMUSG00000042349	32
ENSMUSG00000042350	3091
ENSMUSG00000042351	12
ENSMUSG00000042353	1
ENSMUSG00000042354	579
ENSMUSG00000042357	0
ENSMUSG00000042359	1741
ENSMUSG00000042363	2087
ENSMUSG00000042364	582
ENSMUSG00000042367	0
ENSMUSG00000042369	739
ENSMUSG00000042371	1
ENSMUSG00000042372	1
ENSMUSG00000042377	5
ENSMUSG00000042379	4
ENSMUSG00000042380	1096
ENSMUSG00000042385	48
ENSMUSG00000042386	0
ENSMUSG00000042388	7516
ENSMUSG00000042389	450
ENSMUSG00000042390	2310
ENSMUSG00000042396	635
ENSMUSG00000042401	1633
ENSMUSG00000042404	1146
ENSMUSG00000042406	3856
ENSMUSG00000042408	511
ENSMUSG00000042410	963
ENSMUSG00000042414	3
ENSMUSG00000042417	35
ENSMUSG00000042419	311
ENSMUSG00000042423	1155
ENSMUSG00000042425	1628
ENSMUSG00000042426	869
ENSMUSG00000042428	5944
ENSMUSG00000042429	5990
ENSMUSG00000042433	0
ENSMUSG00000042436	145
ENSMUSG00000042439	1644
ENSMUSG00000042444	2033
ENSMUSG00000042446	1450
ENSMUSG00000042447	468
ENSMUSG00000042448	1
ENSMUSG00000042451	3
ENSMUSG00000042453	2448
ENSMUSG00000042459	0
ENSMUSG00000042460	583
ENSMUSG00000042462	303
ENSMUSG00000042472	523
ENSMUSG00000042473	138
ENSMUSG00000042474	3
ENSMUSG00000042476	168
ENSMUSG00000042477	0
ENSMUSG00000042485	76
ENSMUSG00000042487	983
ENSMUSG00000042489	15
ENSMUSG00000042492	2347
ENSMUSG00000042496	708
ENSMUSG00000042498	20
ENSMUSG00000042499	0
ENSMUSG00000042500	310
ENSMUSG00000042501	18
ENSMUSG00000042502	2591
ENSMUSG00000042505	361
ENSMUSG00000042506	6073
ENSMUSG00000042507	575
ENSMUSG00000042508	1926
ENSMUSG00000042510	69
ENSMUSG00000042514	28
ENSMUSG00000042515	54
ENSMUSG00000042520	4126
ENSMUSG00000042523	3577
ENSMUSG00000042524	922
ENSMUSG00000042525	0
ENSMUSG00000042529	446
ENSMUSG00000042532	5346
ENSMUSG00000042535	1529
ENSMUSG00000042540	71
ENSMUSG00000042541	1767
ENSMUSG00000042548	1314
ENSMUSG00000042554	0
ENSMUSG00000042557	1183
ENSMUSG00000042558	699
ENSMUSG00000042564	105
ENSMUSG00000042567	35
ENSMUSG00000042569	530
ENSMUSG00000042570	827
ENSMUSG00000042572	2506
ENSMUSG00000042581	113
ENSMUSG00000042589	2863
ENSMUSG00000042590	1644
ENSMUSG00000042594	595
ENSMUSG00000042595	224
ENSMUSG00000042596	35
ENSMUSG00000042599	1226
ENSMUSG00000042604	579
ENSMUSG00000042605	3056
ENSMUSG00000042606	621
ENSMUSG00000042607	18
ENSMUSG00000042608	1140
ENSMUSG00000042613	1781
ENSMUSG00000042616	1326
ENSMUSG00000042622	30
ENSMUSG00000042625	1287
ENSMUSG00000042626	280
ENSMUSG00000042628	1234
ENSMUSG00000042631	69
ENSMUSG00000042632	871
ENSMUSG00000042638	37
ENSMUSG00000042641	42
ENSMUSG00000042642	758
ENSMUSG00000042644	179
ENSMUSG00000042647	61
ENSMUSG00000042650	1559
ENSMUSG00000042655	1
ENSMUSG00000042659	192
ENSMUSG00000042660	349
ENSMUSG00000042662	472
ENSMUSG00000042670	123
ENSMUSG00000042671	2504
ENSMUSG00000042672	278
ENSMUSG00000042675	4644
ENSMUSG00000042677	17
ENSMUSG00000042678	5
