gene	exgf2.bam
ENSMUSG00000038591	2
ENSMUSG00000038593	367
ENSMUSG00000038594	476
ENSMUSG00000038598	8
ENSMUSG00000038599	0
ENSMUSG00000038600	12
ENSMUSG00000038602	2337
ENSMUSG00000038604	2757
ENSMUSG00000038605	571
ENSMUSG00000038607	29
ENSMUSG00000038608	608
ENSMUSG00000038611	1654
ENSMUSG00000038612	1587
ENSMUSG00000038615	10752
ENSMUSG00000038618	14
ENSMUSG00000038619	8402
ENSMUSG00000038622	199
ENSMUSG00000038623	390
ENSMUSG00000038624	0
ENSMUSG00000038628	879
ENSMUSG00000038630	704
ENSMUSG00000038633	1853
ENSMUSG00000038637	127
ENSMUSG00000038641	0
ENSMUSG00000038642	1138
ENSMUSG00000038644	130
ENSMUSG00000038646	385
ENSMUSG00000038648	351
ENSMUSG00000038650	605
ENSMUSG00000038651	4
ENSMUSG00000038656	0
ENSMUSG00000038658	1034
ENSMUSG00000038663	10
ENSMUSG00000038664	7984
ENSMUSG00000038665	740
ENSMUSG00000038668	507
ENSMUSG00000038670	30
ENSMUSG00000038671	655
ENSMUSG00000038676	3
ENSMUSG00000038677	106
ENSMUSG00000038679	492
ENSMUSG00000038683	951
ENSMUSG00000038685	474
ENSMUSG00000038690	2091
ENSMUSG00000038691	0
ENSMUSG00000038692	1
ENSMUSG00000038695	865
ENSMUSG00000038696	1117
ENSMUSG00000038697	396
ENSMUSG00000038700	0
ENSMUSG00000038702	417
ENSMUSG00000038704	39
ENSMUSG00000038705	664
ENSMUSG00000038708	3286
ENSMUSG00000038709	0
ENSMUSG00000038712	563
ENSMUSG00000038717	105
ENSMUSG00000038718	137
ENSMUSG00000038721	0
ENSMUSG00000038722	777
ENSMUSG00000038725	21
ENSMUSG00000038729	1
ENSMUSG00000038732	29
ENSMUSG00000038733	3428
ENSMUSG00000038736	332
ENSMUSG00000038738	13793
ENSMUSG00000038740	3499
ENSMUSG00000038742	148
ENSMUSG00000038745	15
ENSMUSG00000038750	0
ENSMUSG00000038751	2
ENSMUSG00000038754	0
ENSMUSG00000038756	0
ENSMUSG00000038759	842
ENSMUSG00000038760	35
ENSMUSG00000038762	2793
ENSMUSG00000038763	20
ENSMUSG00000038764	1862
ENSMUSG00000038765	9
ENSMUSG00000038766	412
ENSMUSG00000038768	2
ENSMUSG00000038770	0
ENSMUSG00000038773	1685
ENSMUSG00000038774	768
ENSMUSG00000038775	21
ENSMUSG00000038776	421
ENSMUSG00000038777	493
ENSMUSG00000038780	1924
ENSMUSG00000038781	60
ENSMUSG00000038782	24
ENSMUSG00000038784	1052
ENSMUSG00000038791	0
ENSMUSG00000038793	4
ENSMUSG00000038797	235
ENSMUSG00000038801	1
ENSMUSG00000038803	210
ENSMUSG00000038805	1
ENSMUSG00000038806	515
ENSMUSG00000038807	9922
ENSMUSG00000038811	59
ENSMUSG00000038812	15
ENSMUSG00000038816	395
ENSMUSG00000038822	1462
ENSMUSG00000038827	789
ENSMUSG00000038828	1912
ENSMUSG00000038831	2056
ENSMUSG00000038836	146
ENSMUSG00000038838	787
ENSMUSG00000038840	3
ENSMUSG00000038843	76
ENSMUSG00000038844	354
ENSMUSG00000038845	435
ENSMUSG00000038848	1527
ENSMUSG00000038855	782
ENSMUSG00000038859	28
ENSMUSG00000038860	3238
ENSMUSG00000038861	1242
ENSMUSG00000038866	1116
ENSMUSG00000038871	1394
ENSMUSG00000038872	80
ENSMUSG00000038876	441
ENSMUSG00000038879	150
ENSMUSG00000038880	155
ENSMUSG00000038883	0
ENSMUSG00000038884	1604
ENSMUSG00000038886	5328
ENSMUSG00000038888	152
ENSMUSG00000038891	0
ENSMUSG00000038893	72
ENSMUSG00000038894	1344
ENSMUSG00000038895	379
ENSMUSG00000038900	194
ENSMUSG00000038902	1908
ENSMUSG00000038903	1
ENSMUSG00000038909	2252
ENSMUSG00000038910	2644
ENSMUSG00000038914	1951
ENSMUSG00000038916	1758
ENSMUSG00000038925	1
ENSMUSG00000038930	229
ENSMUSG00000038932	15
ENSMUSG00000038936	2373
ENSMUSG00000038943	24
ENSMUSG00000038949	1279
ENSMUSG00000038954	249
ENSMUSG00000038957	659
ENSMUSG00000038963	59
ENSMUSG00000038965	2795
ENSMUSG00000038967	2534
ENSMUSG00000038968	0
ENSMUSG00000038970	7062
ENSMUSG00000038973	2
ENSMUSG00000038975	960
ENSMUSG00000038976	28449
ENSMUSG00000038980	0
ENSMUSG00000038982	279
ENSMUSG00000038984	1337
ENSMUSG00000038987	59
ENSMUSG00000038990	1030
ENSMUSG00000038991	1350
ENSMUSG00000038994	0
ENSMUSG00000038997	1
ENSMUSG00000039000	2533
ENSMUSG00000039001	907
ENSMUSG00000039004	153
ENSMUSG00000039005	25
ENSMUSG00000039007	320
ENSMUSG00000039013	12
ENSMUSG00000039016	1461
ENSMUSG00000039018	454
ENSMUSG00000039021	25
ENSMUSG00000039031	207
ENSMUSG00000039032	1
ENSMUSG00000039033	469
ENSMUSG00000039037	1967
ENSMUSG00000039041	351
ENSMUSG00000039043	445
ENSMUSG00000039046	885
ENSMUSG00000039047	1737
ENSMUSG00000039048	955
ENSMUSG00000039050	1626
ENSMUSG00000039055	6
ENSMUSG00000039057	981
ENSMUSG00000039058	5632
ENSMUSG00000039059	2605
ENSMUSG00000039062	132
ENSMUSG00000039063	11
ENSMUSG00000039065	251
ENSMUSG00000039067	2560
ENSMUSG00000039068	1374
ENSMUSG00000039069	343
ENSMUSG00000039070	6
ENSMUSG00000039079	35
ENSMUSG00000039081	22
ENSMUSG00000039084	5
ENSMUSG00000039086	1466
ENSMUSG00000039087	704
ENSMUSG00000039089	808
ENSMUSG00000039092	0
ENSMUSG00000039095	2
ENSMUSG00000039096	454
ENSMUSG00000039097	6
ENSMUSG00000039098	3
ENSMUSG00000039099	2
ENSMUSG00000039100	6650
ENSMUSG00000039103	67
ENSMUSG00000039105	1167
ENSMUSG00000039106	666
ENSMUSG00000039108	2309
ENSMUSG00000039109	87
ENSMUSG00000039110	64
ENSMUSG00000039114	6737
ENSMUSG00000039115	128
ENSMUSG00000039116	76
ENSMUSG00000039117	494
ENSMUSG00000039126	1916
ENSMUSG00000039128	1482
ENSMUSG00000039130	487
ENSMUSG00000039131	29
ENSMUSG00000039137	688
ENSMUSG00000039145	4644
ENSMUSG00000039146	0
ENSMUSG00000039148	1728
ENSMUSG00000039153	379
ENSMUSG00000039154	575
ENSMUSG00000039155	3
ENSMUSG00000039156	2065
ENSMUSG00000039157	2147
ENSMUSG00000039158	169
ENSMUSG00000039159	2222
ENSMUSG00000039163	281
ENSMUSG00000039164	148
ENSMUSG00000039166	1193
ENSMUSG00000039167	498
ENSMUSG00000039168	158
ENSMUSG00000039174	0
ENSMUSG00000039176	1549
ENSMUSG00000039178	776
ENSMUSG00000039179	233
ENSMUSG00000039182	509
ENSMUSG00000039183	549
ENSMUSG00000039187	9
ENSMUSG00000039191	545
ENSMUSG00000039193	10
ENSMUSG00000039194	467
ENSMUSG00000039195	4067
ENSMUSG00000039196	0
ENSMUSG00000039197	1215
ENSMUSG00000039198	0
ENSMUSG00000039199	1020
ENSMUSG00000039200	0
ENSMUSG00000039201	463
ENSMUSG00000039202	4781
ENSMUSG00000039205	1959
ENSMUSG00000039206	1224
ENSMUSG00000039208	199
ENSMUSG00000039209	0
ENSMUSG00000039210	557
ENSMUSG00000039215	0
ENSMUSG00000039217	393
ENSMUSG00000039218	19420
ENSMUSG00000039219	1366
ENSMUSG00000039220	1384
ENSMUSG00000039221	172
ENSMUSG00000039224	1
ENSMUSG00000039230	1093
ENSMUSG00000039231	693
ENSMUSG00000039232	2
ENSMUSG00000039233	988
ENSMUSG00000039234	260
ENSMUSG00000039236	12
ENSMUSG00000039238	1
ENSMUSG00000039239	313
ENSMUSG00000039242	372
ENSMUSG00000039244	455
ENSMUSG00000039246	179
ENSMUSG00000039252	2216
ENSMUSG00000039253	945
ENSMUSG00000039254	441
ENSMUSG00000039257	872
ENSMUSG00000039262	16227
ENSMUSG00000039263	303
ENSMUSG00000039264	2
ENSMUSG00000039269	0
ENSMUSG00000039270	4643
ENSMUSG00000039275	3300
ENSMUSG00000039278	3873
ENSMUSG00000039285	1448
ENSMUSG00000039286	363
ENSMUSG00000039294	433
ENSMUSG00000039296	0
ENSMUSG00000039298	539
ENSMUSG00000039304	118
ENSMUSG00000039307	555
ENSMUSG00000039308	386
ENSMUSG00000039313	107
ENSMUSG00000039315	10
ENSMUSG00000039316	129
ENSMUSG00000039318	2248
ENSMUSG00000039321	1
ENSMUSG00000039323	978
ENSMUSG00000039328	80
ENSMUSG00000039329	0
ENSMUSG00000039330	1
ENSMUSG00000039335	1
ENSMUSG00000039337	0
ENSMUSG00000039339	1
ENSMUSG00000039342	0
ENSMUSG00000039345	441
ENSMUSG00000039347	8825
ENSMUSG00000039349	2641
ENSMUSG00000039354	1452
ENSMUSG00000039356	407
ENSMUSG00000039357	412
ENSMUSG00000039358	35
ENSMUSG00000039361	3567
ENSMUSG00000039364	0
ENSMUSG00000039367	2318
ENSMUSG00000039372	771
ENSMUSG00000039375	1168
ENSMUSG00000039376	8
ENSMUSG00000039377	16
ENSMUSG00000039382	483
ENSMUSG00000039384	165
ENSMUSG00000039385	266
ENSMUSG00000039391	26
ENSMUSG00000039395	153
ENSMUSG00000039396	0
ENSMUSG00000039405	630
ENSMUSG00000039410	223
ENSMUSG00000039414	1608
ENSMUSG00000039419	3582
ENSMUSG00000039427	388
ENSMUSG00000039428	1522
ENSMUSG00000039431	1555
ENSMUSG00000039438	2
ENSMUSG00000039449	1184
ENSMUSG00000039450	77
ENSMUSG00000039452	72
ENSMUSG00000039456	587
ENSMUSG00000039457	9
ENSMUSG00000039458	1270
ENSMUSG00000039461	654
ENSMUSG00000039462	4
ENSMUSG00000039463	843
ENSMUSG00000039470	1447
ENSMUSG00000039473	1628
ENSMUSG00000039474	3993
ENSMUSG00000039476	24
ENSMUSG00000039477	2506
ENSMUSG00000039478	2292
ENSMUSG00000039480	51
ENSMUSG00000039481	3
ENSMUSG00000039483	848
ENSMUSG00000039485	13704
ENSMUSG00000039488	189
ENSMUSG00000039492	48
ENSMUSG00000039496	55
ENSMUSG00000039497	122
ENSMUSG00000039501	2597
ENSMUSG00000039508	0
ENSMUSG00000039509	778
ENSMUSG00000039512	742
ENSMUSG00000039515	3818
ENSMUSG00000039518	45
ENSMUSG00000039519	250
ENSMUSG00000039521	8
ENSMUSG00000039523	1247
ENSMUSG00000039529	55
ENSMUSG00000039530	2951
ENSMUSG00000039531	250
ENSMUSG00000039533	2659
ENSMUSG00000039536	2202
ENSMUSG00000039539	94
ENSMUSG00000039540	0
ENSMUSG00000039542	6245
ENSMUSG00000039543	17
ENSMUSG00000039546	1426
ENSMUSG00000039552	60
ENSMUSG00000039555	0
ENSMUSG00000039556	660
ENSMUSG00000039568	1975
ENSMUSG00000039577	523
ENSMUSG00000039578	263
ENSMUSG00000039579	1572
ENSMUSG00000039585	3395
ENSMUSG00000039599	984
ENSMUSG00000039601	4966
ENSMUSG00000039607	354
ENSMUSG00000039608	0
ENSMUSG00000039611	1912
ENSMUSG00000039615	1263
ENSMUSG00000039616	49
ENSMUSG00000039620	233
ENSMUSG00000039621	5932
ENSMUSG00000039623	607
ENSMUSG00000039628	7
ENSMUSG00000039629	828
ENSMUSG00000039630	11833
ENSMUSG00000039632	191
ENSMUSG00000039633	600
ENSMUSG00000039634	208
ENSMUSG00000039637	1612
ENSMUSG00000039639	0
ENSMUSG00000039640	1146
ENSMUSG00000039646	329
ENSMUSG00000039648	278
ENSMUSG00000039652	1582
ENSMUSG00000039653	3
ENSMUSG00000039656	1693
ENSMUSG00000039660	603
ENSMUSG00000039661	1657
ENSMUSG00000039662	1930
ENSMUSG00000039670	118
ENSMUSG00000039671	3436
ENSMUSG00000039672	3
ENSMUSG00000039676	11
ENSMUSG00000039678	1314
ENSMUSG00000039680	358
ENSMUSG00000039682	899
ENSMUSG00000039683	402
ENSMUSG00000039686	6280
ENSMUSG00000039691	1
ENSMUSG00000039693	350
ENSMUSG00000039697	2063
ENSMUSG00000039699	9
ENSMUSG00000039701	513
ENSMUSG00000039703	1949
ENSMUSG00000039704	887
ENSMUSG00000039706	2121
ENSMUSG00000039710	0
ENSMUSG00000039713	2328
ENSMUSG00000039714	292
ENSMUSG00000039715	694
ENSMUSG00000039716	10149
ENSMUSG00000039717	2000
ENSMUSG00000039720	4
ENSMUSG00000039725	320
ENSMUSG00000039728	1
ENSMUSG00000039735	4012
ENSMUSG00000039737	594
ENSMUSG00000039738	933
ENSMUSG00000039740	3353
ENSMUSG00000039741	653
ENSMUSG00000039742	0
ENSMUSG00000039745	249
ENSMUSG00000039747	1492
ENSMUSG00000039748	18
ENSMUSG00000039753	1958
ENSMUSG00000039754	122
ENSMUSG00000039756	667
ENSMUSG00000039759	223
ENSMUSG00000039760	0
ENSMUSG00000039763	350
ENSMUSG00000039765	797
ENSMUSG00000039768	1964
ENSMUSG00000039770	2034
ENSMUSG00000039771	601
ENSMUSG00000039774	34
ENSMUSG00000039775	0
ENSMUSG00000039781	916
ENSMUSG00000039782	1630
ENSMUSG00000039783	20
ENSMUSG00000039785	0
ENSMUSG00000039787	170
ENSMUSG00000039789	461
ENSMUSG00000039795	383
ENSMUSG00000039801	1369
ENSMUSG00000039804	1378
ENSMUSG00000039809	16564
ENSMUSG00000039810	402
ENSMUSG00000039813	150
ENSMUSG00000039814	9
ENSMUSG00000039824	475
ENSMUSG00000039826	593
ENSMUSG00000039828	355
ENSMUSG00000039830	537
ENSMUSG00000039831	854
ENSMUSG00000039834	736
ENSMUSG00000039835	732
ENSMUSG00000039838	1505
ENSMUSG00000039840	1620
ENSMUSG00000039841	306
ENSMUSG00000039842	382
ENSMUSG00000039844	4103
ENSMUSG00000039849	1157
ENSMUSG00000039850	1089
ENSMUSG00000039851	27
ENSMUSG00000039852	3286
ENSMUSG00000039853	8
ENSMUSG00000039860	1325
ENSMUSG00000039865	1
ENSMUSG00000039873	29
ENSMUSG00000039878	9
ENSMUSG00000039879	836
ENSMUSG00000039883	33
ENSMUSG00000039886	301
ENSMUSG00000039887	180
ENSMUSG00000039891	18
ENSMUSG00000039899	32
ENSMUSG00000039901	493
ENSMUSG00000039903	30
ENSMUSG00000039904	642
ENSMUSG00000039908	87
ENSMUSG00000039910	446
ENSMUSG00000039911	248
ENSMUSG00000039913	2361
ENSMUSG00000039914	875
ENSMUSG00000039917	2131
ENSMUSG00000039929	342
ENSMUSG00000039934	174
ENSMUSG00000039936	756
ENSMUSG00000039942	30
ENSMUSG00000039943	3075
ENSMUSG00000039952	3358
ENSMUSG00000039953	46348
ENSMUSG00000039954	51
ENSMUSG00000039956	11
ENSMUSG00000039958	68
ENSMUSG00000039959	1694
ENSMUSG00000039960	1117
ENSMUSG00000039962	0
ENSMUSG00000039963	33
ENSMUSG00000039967	989
ENSMUSG00000039968	681
ENSMUSG00000039976	942
ENSMUSG00000039977	2
ENSMUSG00000039981	4
ENSMUSG00000039982	1819
ENSMUSG00000039983	1362
ENSMUSG00000039985	6
ENSMUSG00000039987	439
ENSMUSG00000039988	1914
ENSMUSG00000039989	1049
ENSMUSG00000039990	649
ENSMUSG00000039994	171
ENSMUSG00000039997	21
ENSMUSG00000040003	3733
ENSMUSG00000040006	275
ENSMUSG00000040007	1248
ENSMUSG00000040009	2777
ENSMUSG00000040010	1476
ENSMUSG00000040013	2
ENSMUSG00000040016	115
ENSMUSG00000040017	0
ENSMUSG00000040018	707
ENSMUSG00000040021	946
ENSMUSG00000040022	1765
ENSMUSG00000040025	744
ENSMUSG00000040026	0
ENSMUSG00000040028	1681
ENSMUSG00000040029	1211
ENSMUSG00000040033	996
ENSMUSG00000040034	77
ENSMUSG00000040035	11239
ENSMUSG00000040037	5191
ENSMUSG00000040040	520
ENSMUSG00000040043	236
ENSMUSG00000040044	900
ENSMUSG00000040046	8
ENSMUSG00000040048	2385
ENSMUSG00000040054	2330
ENSMUSG00000040055	1064
ENSMUSG00000040061	76
ENSMUSG00000040065	0
ENSMUSG00000040084	14
ENSMUSG00000040086	5
ENSMUSG00000040093	75
ENSMUSG00000040097	3843
ENSMUSG00000040102	625
ENSMUSG00000040105	1495
ENSMUSG00000040111	6284
ENSMUSG00000040112	589
ENSMUSG00000040113	11
ENSMUSG00000040118	6808
ENSMUSG00000040121	17
ENSMUSG00000040123	849
ENSMUSG00000040124	232
ENSMUSG00000040125	9895
ENSMUSG00000040127	7
ENSMUSG00000040128	596
ENSMUSG00000040132	0
ENSMUSG00000040133	331
ENSMUSG00000040134	0
ENSMUSG00000040136	977
ENSMUSG00000040138	164
ENSMUSG00000040139	41
ENSMUSG00000040140	21
ENSMUSG00000040146	79
ENSMUSG00000040147	670
ENSMUSG00000040148	0
ENSMUSG00000040151	1888
ENSMUSG00000040152	73
ENSMUSG00000040154	0
ENSMUSG00000040158	45
ENSMUSG00000040163	0
ENSMUSG00000040164	369
ENSMUSG00000040165	0
ENSMUSG00000040167	48
ENSMUSG00000040170	56
ENSMUSG00000040174	200
ENSMUSG00000040177	517
ENSMUSG00000040181	215
ENSMUSG00000040183	1133
ENSMUSG00000040187	134
ENSMUSG00000040188	574
ENSMUSG00000040189	38
ENSMUSG00000040195	88
ENSMUSG00000040197	0
ENSMUSG00000040204	19
ENSMUSG00000040205	11
ENSMUSG00000040209	2159
ENSMUSG00000040212	44
ENSMUSG00000040213	133
ENSMUSG00000040219	64
ENSMUSG00000040220	683
ENSMUSG00000040225	5195
ENSMUSG00000040229	232
ENSMUSG00000040231	5
ENSMUSG00000040234	936
ENSMUSG00000040236	733
ENSMUSG00000040242	2281
ENSMUSG00000040247	30
ENSMUSG00000040249	14699
ENSMUSG00000040250	699
ENSMUSG00000040253	192
ENSMUSG00000040254	159
ENSMUSG00000040258	24
ENSMUSG00000040260	2456
ENSMUSG00000040263	589
ENSMUSG00000040264	2
ENSMUSG00000040265	4404
ENSMUSG00000040268	2309
ENSMUSG00000040269	151
ENSMUSG00000040270	294
ENSMUSG00000040272	81
ENSMUSG00000040274	73
ENSMUSG00000040276	16184
ENSMUSG00000040280	58
ENSMUSG00000040282	176
ENSMUSG00000040283	5
ENSMUSG00000040284	0
ENSMUSG00000040287	74
ENSMUSG00000040289	1419
ENSMUSG00000040296	142
ENSMUSG00000040297	809
ENSMUSG00000040298	5
ENSMUSG00000040302	193
ENSMUSG00000040310	57
ENSMUSG00000040312	92
ENSMUSG00000040314	0
ENSMUSG00000040321	784
ENSMUSG00000040322	62
ENSMUSG00000040325	980
ENSMUSG00000040327	2098
ENSMUSG00000040328	0
ENSMUSG00000040329	3
ENSMUSG00000040331	504
ENSMUSG00000040339	1064
ENSMUSG00000040340	3
ENSMUSG00000040345	24
ENSMUSG00000040350	52
ENSMUSG00000040351	1317
ENSMUSG00000040354	1382
ENSMUSG00000040356	2214
ENSMUSG00000040359	786
ENSMUSG00000040363	1161
ENSMUSG00000040364	30
ENSMUSG00000040365	1514
ENSMUSG00000040367	14
ENSMUSG00000040370	323
ENSMUSG00000040372	77
ENSMUSG00000040373	252
ENSMUSG00000040374	412
ENSMUSG00000040380	17
ENSMUSG00000040383	1519
ENSMUSG00000040385	4891
ENSMUSG00000040387	395
ENSMUSG00000040389	3524
ENSMUSG00000040390	4031
ENSMUSG00000040396	985
ENSMUSG00000040405	0
ENSMUSG00000040407	2743
ENSMUSG00000040410	437
ENSMUSG00000040412	1315
ENSMUSG00000040413	0
ENSMUSG00000040414	677
ENSMUSG00000040415	4892
ENSMUSG00000040420	640
ENSMUSG00000040423	863
ENSMUSG00000040424	2402
ENSMUSG00000040428	50
ENSMUSG00000040429	73
ENSMUSG00000040430	2243
ENSMUSG00000040432	6
ENSMUSG00000040433	1489
ENSMUSG00000040434	7
ENSMUSG00000040435	356
ENSMUSG00000040441	158
ENSMUSG00000040446	1556
ENSMUSG00000040447	1331
ENSMUSG00000040451	893
ENSMUSG00000040452	290
ENSMUSG00000040455	1095
ENSMUSG00000040456	0
ENSMUSG00000040459	3376
ENSMUSG00000040462	4547
ENSMUSG00000040463	1618
ENSMUSG00000040464	125
ENSMUSG00000040466	191
ENSMUSG00000040471	2
ENSMUSG00000040472	949
ENSMUSG00000040473	382
ENSMUSG00000040478	0
ENSMUSG00000040479	24411
ENSMUSG00000040481	3249
ENSMUSG00000040482	419
ENSMUSG00000040483	78
ENSMUSG00000040485	0
ENSMUSG00000040488	1623
ENSMUSG00000040489	3
ENSMUSG00000040490	672
ENSMUSG00000040495	656
ENSMUSG00000040498	3
ENSMUSG00000040502	508
ENSMUSG00000040505	0
ENSMUSG00000040506	2173
ENSMUSG00000040511	181
ENSMUSG00000040514	0
ENSMUSG00000040520	969
ENSMUSG00000040521	307
ENSMUSG00000040522	2
ENSMUSG00000040524	1569
ENSMUSG00000040525	0
ENSMUSG00000040528	3
ENSMUSG00000040532	646
ENSMUSG00000040533	9
ENSMUSG00000040536	4095
ENSMUSG00000040537	7415
ENSMUSG00000040541	0
ENSMUSG00000040543	4562
ENSMUSG00000040548	3068
ENSMUSG00000040549	5052
ENSMUSG00000040550	1421
ENSMUSG00000040552	24
ENSMUSG00000040554	1
ENSMUSG00000040557	379
ENSMUSG00000040560	6136
ENSMUSG00000040562	32
ENSMUSG00000040563	5316
ENSMUSG00000040564	8
ENSMUSG00000040565	931
ENSMUSG00000040569	40
ENSMUSG00000040570	909
ENSMUSG00000040576	0
ENSMUSG00000040583	0
ENSMUSG00000040584	1089
ENSMUSG00000040586	270
ENSMUSG00000040591	2299
ENSMUSG00000040592	3
ENSMUSG00000040594	82
ENSMUSG00000040596	1428
ENSMUSG00000040599	658
ENSMUSG00000040600	1499
ENSMUSG00000040601	0
ENSMUSG00000040605	93
ENSMUSG00000040606	1713
ENSMUSG00000040610	0
ENSMUSG00000040612	4446
ENSMUSG00000040613	43
ENSMUSG00000040614	0
ENSMUSG00000040616	171
ENSMUSG00000040618	508
ENSMUSG00000040620	1078
ENSMUSG00000040621	191
ENSMUSG00000040624	373
ENSMUSG00000040627	0
ENSMUSG00000040629	9
ENSMUSG00000040631	244
ENSMUSG00000040632	6
ENSMUSG00000040640	4576
ENSMUSG00000040648	735
ENSMUSG00000040649	544
ENSMUSG00000040650	0
ENSMUSG00000040651	851
ENSMUSG00000040652	3038
ENSMUSG00000040653	427
ENSMUSG00000040658	50
ENSMUSG00000040659	6704
ENSMUSG00000040660	0
ENSMUSG00000040661	774
ENSMUSG00000040663	25
ENSMUSG00000040666	20
ENSMUSG00000040667	1332
ENSMUSG00000040669	1298
ENSMUSG00000040675	326
ENSMUSG00000040680	15
ENSMUSG00000040681	595
ENSMUSG00000040687	7952
ENSMUSG00000040688	621
ENSMUSG00000040690	369
ENSMUSG00000040693	129
ENSMUSG00000040694	4
ENSMUSG00000040697	2073
ENSMUSG00000040699	1499
ENSMUSG00000040701	182
ENSMUSG00000040703	51
ENSMUSG00000040706	11
ENSMUSG00000040710	252
ENSMUSG00000040711	509
ENSMUSG00000040712	9946
ENSMUSG00000040713	717
ENSMUSG00000040714	29
ENSMUSG00000040715	0
ENSMUSG00000040717	181
ENSMUSG00000040720	1170
ENSMUSG00000040721	1619
ENSMUSG00000040722	11922
ENSMUSG00000040723	134
ENSMUSG00000040724	8694
ENSMUSG00000040725	2648
ENSMUSG00000040726	0
ENSMUSG00000040728	4
ENSMUSG00000040729	443
ENSMUSG00000040731	8390
ENSMUSG00000040732	179
ENSMUSG00000040734	85
ENSMUSG00000040738	680
ENSMUSG00000040740	153
ENSMUSG00000040746	1643
ENSMUSG00000040747	117
ENSMUSG00000040749	108
ENSMUSG00000040751	55
ENSMUSG00000040752	227
ENSMUSG00000040759	526
ENSMUSG00000040760	2610
ENSMUSG00000040761	2104
ENSMUSG00000040767	230
ENSMUSG00000040770	4
ENSMUSG00000040771	265
ENSMUSG00000040774	707
ENSMUSG00000040775	6
ENSMUSG00000040782	464
ENSMUSG00000040785	32660
ENSMUSG00000040794	1197
ENSMUSG00000040795	278
ENSMUSG00000040797	5659
ENSMUSG00000040808	0
ENSMUSG00000040809	2
ENSMUSG00000040811	3978
ENSMUSG00000040812	23
ENSMUSG00000040813	1591
ENSMUSG00000040818	749
ENSMUSG00000040820	357
ENSMUSG00000040822	325
ENSMUSG00000040824	492
ENSMUSG00000040828	14
ENSMUSG00000040829	22
ENSMUSG00000040836	241
ENSMUSG00000040838	52
ENSMUSG00000040841	80
ENSMUSG00000040842	594
ENSMUSG00000040843	1084
ENSMUSG00000040848	1084
ENSMUSG00000040850	1749
ENSMUSG00000040852	344
ENSMUSG00000040855	5831
ENSMUSG00000040856	29
ENSMUSG00000040857	1518
ENSMUSG00000040859	1736
ENSMUSG00000040860	1386
ENSMUSG00000040865	884
ENSMUSG00000040866	8
ENSMUSG00000040867	3559
ENSMUSG00000040875	1128
ENSMUSG00000040877	208
ENSMUSG00000040883	330
ENSMUSG00000040888	384
ENSMUSG00000040891	0
ENSMUSG00000040896	2239
ENSMUSG00000040899	38
ENSMUSG00000040901	1
ENSMUSG00000040904	5
ENSMUSG00000040907	61958
ENSMUSG00000040913	315
ENSMUSG00000040918	301
ENSMUSG00000040919	7
ENSMUSG00000040928	862
ENSMUSG00000040929	1215
ENSMUSG00000040935	20
ENSMUSG00000040936	69
ENSMUSG00000040938	386
ENSMUSG00000040940	1389
ENSMUSG00000040943	778
ENSMUSG00000040945	2489
ENSMUSG00000040950	13
ENSMUSG00000040952	425
ENSMUSG00000040957	552
ENSMUSG00000040963	0
ENSMUSG00000040964	1346
ENSMUSG00000040966	6
ENSMUSG00000040969	1
ENSMUSG00000040972	1625
ENSMUSG00000040978	7
ENSMUSG00000040985	0
ENSMUSG00000040987	10
ENSMUSG00000040990	1042
ENSMUSG00000040997	1549
ENSMUSG00000040998	1135
ENSMUSG00000041000	688
ENSMUSG00000041009	0
ENSMUSG00000041012	32
ENSMUSG00000041014	1289
ENSMUSG00000041020	4832
ENSMUSG00000041025	570
ENSMUSG00000041028	9359
ENSMUSG00000041035	1003
ENSMUSG00000041037	4366
ENSMUSG00000041040	1543
ENSMUSG00000041044	1
ENSMUSG00000041046	299
ENSMUSG00000041052	0
ENSMUSG00000041057	647
ENSMUSG00000041058	1015
ENSMUSG00000041062	13
ENSMUSG00000041064	1
ENSMUSG00000041068	0
ENSMUSG00000041073	1161
ENSMUSG00000041075	127
ENSMUSG00000041078	1710
ENSMUSG00000041079	272
ENSMUSG00000041084	655
ENSMUSG00000041096	3195
ENSMUSG00000041112	3432
ENSMUSG00000041115	7687
ENSMUSG00000041117	99
ENSMUSG00000041119	409
ENSMUSG00000041120	2779
ENSMUSG00000041124	1269
ENSMUSG00000041126	435
ENSMUSG00000041130	940
ENSMUSG00000041132	829
ENSMUSG00000041133	2652
ENSMUSG00000041134	273
ENSMUSG00000041135	142
ENSMUSG00000041138	0
ENSMUSG00000041141	5461
ENSMUSG00000041143	56
ENSMUSG00000041144	80
ENSMUSG00000041147	226
ENSMUSG00000041153	450
ENSMUSG00000041161	438
ENSMUSG00000041164	8433
ENSMUSG00000041165	2
ENSMUSG00000041168	2021
ENSMUSG00000041180	436
ENSMUSG00000041187	159
ENSMUSG00000041189	45
ENSMUSG00000041193	188
ENSMUSG00000041199	1613
ENSMUSG00000041202	9
ENSMUSG00000041203	947
ENSMUSG00000041205	1948
ENSMUSG00000041215	915
ENSMUSG00000041216	504
ENSMUSG00000041219	69
ENSMUSG00000041220	1353
ENSMUSG00000041225	828
ENSMUSG00000041229	859
ENSMUSG00000041231	426
ENSMUSG00000041235	351
ENSMUSG00000041236	4914
ENSMUSG00000041237	2
ENSMUSG00000041238	185
ENSMUSG00000041241	846
ENSMUSG00000041245	947
ENSMUSG00000041247	19
