gene	gf2.bam
ENSMUSG00000038085	109
ENSMUSG00000038086	5
ENSMUSG00000038092	0
ENSMUSG00000038094	332
ENSMUSG00000038095	4334
ENSMUSG00000038102	1723
ENSMUSG00000038112	163
ENSMUSG00000038115	17
ENSMUSG00000038116	2020
ENSMUSG00000038119	294
ENSMUSG00000038121	1316
ENSMUSG00000038122	431
ENSMUSG00000038126	449
ENSMUSG00000038127	1619
ENSMUSG00000038128	7968
ENSMUSG00000038132	595
ENSMUSG00000038135	7
ENSMUSG00000038141	1155
ENSMUSG00000038143	3527
ENSMUSG00000038145	1677
ENSMUSG00000038146	348
ENSMUSG00000038147	42
ENSMUSG00000038148	0
ENSMUSG00000038150	1279
ENSMUSG00000038151	36
ENSMUSG00000038155	19
ENSMUSG00000038156	2137
ENSMUSG00000038160	646
ENSMUSG00000038167	3
ENSMUSG00000038168	72
ENSMUSG00000038170	5534
ENSMUSG00000038172	2066
ENSMUSG00000038173	161
ENSMUSG00000038174	2970
ENSMUSG00000038175	586
ENSMUSG00000038178	1360
ENSMUSG00000038179	3
ENSMUSG00000038180	52
ENSMUSG00000038181	578
ENSMUSG00000038187	3124
ENSMUSG00000038188	79
ENSMUSG00000038192	8
ENSMUSG00000038193	0
ENSMUSG00000038195	47
ENSMUSG00000038199	3
ENSMUSG00000038201	0
ENSMUSG00000038203	0
ENSMUSG00000038204	6
ENSMUSG00000038205	1201
ENSMUSG00000038206	467
ENSMUSG00000038208	207
ENSMUSG00000038209	0
ENSMUSG00000038210	0
ENSMUSG00000038212	1250
ENSMUSG00000038213	197
ENSMUSG00000038214	168
ENSMUSG00000038215	175
ENSMUSG00000038216	1
ENSMUSG00000038217	127
ENSMUSG00000038224	2
ENSMUSG00000038225	79
ENSMUSG00000038227	0
ENSMUSG00000038233	91
ENSMUSG00000038235	220
ENSMUSG00000038236	0
ENSMUSG00000038239	15
ENSMUSG00000038240	297
ENSMUSG00000038241	591
ENSMUSG00000038242	86
ENSMUSG00000038244	11276
ENSMUSG00000038246	0
ENSMUSG00000038248	2739
ENSMUSG00000038250	795
ENSMUSG00000038252	304
ENSMUSG00000038253	0
ENSMUSG00000038255	1735
ENSMUSG00000038256	1416
ENSMUSG00000038257	581
ENSMUSG00000038259	10
ENSMUSG00000038260	326
ENSMUSG00000038264	4414
ENSMUSG00000038267	2176
ENSMUSG00000038268	246
ENSMUSG00000038271	1029
ENSMUSG00000038274	402
ENSMUSG00000038276	3
ENSMUSG00000038279	562
ENSMUSG00000038280	1518
ENSMUSG00000038286	441
ENSMUSG00000038290	1313
ENSMUSG00000038291	985
ENSMUSG00000038292	111
ENSMUSG00000038295	86
ENSMUSG00000038296	729
ENSMUSG00000038298	7
ENSMUSG00000038299	709
ENSMUSG00000038300	0
ENSMUSG00000038301	3836
ENSMUSG00000038302	568
ENSMUSG00000038304	26
ENSMUSG00000038305	895
ENSMUSG00000038312	523
ENSMUSG00000038319	846
ENSMUSG00000038323	878
ENSMUSG00000038324	3943
ENSMUSG00000038327	0
ENSMUSG00000038330	0
ENSMUSG00000038331	2453
ENSMUSG00000038332	1704
ENSMUSG00000038335	1098
ENSMUSG00000038342	732
ENSMUSG00000038344	415
ENSMUSG00000038346	762
ENSMUSG00000038347	194
ENSMUSG00000038349	980
ENSMUSG00000038351	3828
ENSMUSG00000038352	57
ENSMUSG00000038354	256
ENSMUSG00000038357	4
ENSMUSG00000038365	1407
ENSMUSG00000038366	4430
ENSMUSG00000038368	562
ENSMUSG00000038369	2573
ENSMUSG00000038370	1967
ENSMUSG00000038371	1445
ENSMUSG00000038372	179
ENSMUSG00000038374	957
ENSMUSG00000038375	5418
ENSMUSG00000038379	25
ENSMUSG00000038383	728
ENSMUSG00000038384	1132
ENSMUSG00000038387	199
ENSMUSG00000038388	1146
ENSMUSG00000038390	4033
ENSMUSG00000038393	450
ENSMUSG00000038398	825
ENSMUSG00000038400	1712
ENSMUSG00000038402	91
ENSMUSG00000038403	56
ENSMUSG00000038406	3910
ENSMUSG00000038412	1746
ENSMUSG00000038415	31
ENSMUSG00000038416	1146
ENSMUSG00000038417	1077
ENSMUSG00000038418	10978
ENSMUSG00000038421	0
ENSMUSG00000038422	321
ENSMUSG00000038425	300
ENSMUSG00000038429	5237
ENSMUSG00000038437	2559
ENSMUSG00000038446	1354
ENSMUSG00000038451	62
ENSMUSG00000038453	8203
ENSMUSG00000038456	539
ENSMUSG00000038457	41
ENSMUSG00000038459	598
ENSMUSG00000038462	2290
ENSMUSG00000038463	71
ENSMUSG00000038467	4351
ENSMUSG00000038473	2065
ENSMUSG00000038481	1953
ENSMUSG00000038482	657
ENSMUSG00000038485	3310
ENSMUSG00000038486	12130
ENSMUSG00000038489	201
ENSMUSG00000038495	923
ENSMUSG00000038496	121
ENSMUSG00000038497	1170
ENSMUSG00000038498	0
ENSMUSG00000038500	482
ENSMUSG00000038502	2503
ENSMUSG00000038503	1479
ENSMUSG00000038506	1281
ENSMUSG00000038507	177
ENSMUSG00000038508	0
ENSMUSG00000038510	490
ENSMUSG00000038515	94
ENSMUSG00000038517	726
ENSMUSG00000038518	881
ENSMUSG00000038520	899
ENSMUSG00000038521	26
ENSMUSG00000038522	11
ENSMUSG00000038523	6
ENSMUSG00000038524	154
ENSMUSG00000038525	502
ENSMUSG00000038526	94
ENSMUSG00000038527	12
ENSMUSG00000038528	1
ENSMUSG00000038530	17533
ENSMUSG00000038533	1268
ENSMUSG00000038534	288
ENSMUSG00000038535	1223
ENSMUSG00000038537	5
ENSMUSG00000038538	1000
ENSMUSG00000038539	275
ENSMUSG00000038540	191
ENSMUSG00000038541	0
ENSMUSG00000038542	799
ENSMUSG00000038543	71
ENSMUSG00000038544	607
ENSMUSG00000038545	919
ENSMUSG00000038546	2350
ENSMUSG00000038550	258
ENSMUSG00000038552	2309
ENSMUSG00000038555	3212
ENSMUSG00000038560	106
ENSMUSG00000038563	417
ENSMUSG00000038564	1296
ENSMUSG00000038567	1
ENSMUSG00000038569	43
ENSMUSG00000038570	77
ENSMUSG00000038572	0
ENSMUSG00000038576	4213
ENSMUSG00000038578	170
ENSMUSG00000038580	0
ENSMUSG00000038582	814
ENSMUSG00000038583	35
ENSMUSG00000038587	871
ENSMUSG00000038591	0
ENSMUSG00000038593	263
ENSMUSG00000038594	471
ENSMUSG00000038598	11
ENSMUSG00000038599	0
ENSMUSG00000038600	9
ENSMUSG00000038602	2682
ENSMUSG00000038604	2465
ENSMUSG00000038605	501
ENSMUSG00000038607	45
ENSMUSG00000038608	723
ENSMUSG00000038611	1391
ENSMUSG00000038612	1891
ENSMUSG00000038615	9567
ENSMUSG00000038618	10
ENSMUSG00000038619	10106
ENSMUSG00000038622	277
ENSMUSG00000038623	326
ENSMUSG00000038624	0
ENSMUSG00000038628	1067
ENSMUSG00000038630	705
ENSMUSG00000038633	2195
ENSMUSG00000038637	88
ENSMUSG00000038641	0
ENSMUSG00000038642	2014
ENSMUSG00000038644	103
ENSMUSG00000038646	751
ENSMUSG00000038648	305
ENSMUSG00000038650	533
ENSMUSG00000038651	2
ENSMUSG00000038656	0
ENSMUSG00000038658	871
ENSMUSG00000038663	12
ENSMUSG00000038664	6532
ENSMUSG00000038665	757
ENSMUSG00000038668	732
ENSMUSG00000038670	15
ENSMUSG00000038671	621
ENSMUSG00000038676	2
ENSMUSG00000038677	45
ENSMUSG00000038679	585
ENSMUSG00000038683	1056
ENSMUSG00000038685	276
ENSMUSG00000038690	2369
ENSMUSG00000038691	0
ENSMUSG00000038692	0
ENSMUSG00000038695	647
ENSMUSG00000038696	1079
ENSMUSG00000038697	350
ENSMUSG00000038700	0
ENSMUSG00000038702	494
ENSMUSG00000038704	24
ENSMUSG00000038705	522
ENSMUSG00000038708	2686
ENSMUSG00000038709	0
ENSMUSG00000038712	484
ENSMUSG00000038717	85
ENSMUSG00000038718	176
ENSMUSG00000038721	0
ENSMUSG00000038722	1219
ENSMUSG00000038725	19
ENSMUSG00000038729	1
ENSMUSG00000038732	33
ENSMUSG00000038733	3482
ENSMUSG00000038736	398
ENSMUSG00000038738	10689
ENSMUSG00000038740	2970
ENSMUSG00000038742	211
ENSMUSG00000038745	23
ENSMUSG00000038750	0
ENSMUSG00000038751	0
ENSMUSG00000038754	0
ENSMUSG00000038756	0
ENSMUSG00000038759	683
ENSMUSG00000038760	66
ENSMUSG00000038762	2426
ENSMUSG00000038763	14
ENSMUSG00000038764	1665
ENSMUSG00000038765	11
ENSMUSG00000038766	341
ENSMUSG00000038768	0
ENSMUSG00000038770	0
ENSMUSG00000038773	1498
ENSMUSG00000038774	753
ENSMUSG00000038775	8
ENSMUSG00000038776	487
ENSMUSG00000038777	292
ENSMUSG00000038780	1619
ENSMUSG00000038781	37
ENSMUSG00000038782	28
ENSMUSG00000038784	1066
ENSMUSG00000038791	0
ENSMUSG00000038793	8
ENSMUSG00000038797	219
ENSMUSG00000038801	1
ENSMUSG00000038803	285
ENSMUSG00000038805	8
ENSMUSG00000038806	590
ENSMUSG00000038807	8715
ENSMUSG00000038811	46
ENSMUSG00000038812	28
ENSMUSG00000038816	314
ENSMUSG00000038822	1400
ENSMUSG00000038827	709
ENSMUSG00000038828	1563
ENSMUSG00000038831	1666
ENSMUSG00000038836	181
ENSMUSG00000038838	677
ENSMUSG00000038840	0
ENSMUSG00000038843	80
ENSMUSG00000038844	328
ENSMUSG00000038845	525
ENSMUSG00000038848	1691
ENSMUSG00000038855	602
ENSMUSG00000038859	31
ENSMUSG00000038860	2239
ENSMUSG00000038861	1204
ENSMUSG00000038866	912
ENSMUSG00000038871	1529
ENSMUSG00000038872	55
ENSMUSG00000038876	411
ENSMUSG00000038879	169
ENSMUSG00000038880	188
ENSMUSG00000038883	0
ENSMUSG00000038884	1063
ENSMUSG00000038886	4194
ENSMUSG00000038888	161
ENSMUSG00000038891	0
ENSMUSG00000038893	115
ENSMUSG00000038894	1521
ENSMUSG00000038895	323
ENSMUSG00000038900	264
ENSMUSG00000038902	1577
ENSMUSG00000038903	2
ENSMUSG00000038909	2035
ENSMUSG00000038910	2875
ENSMUSG00000038914	1579
ENSMUSG00000038916	1643
ENSMUSG00000038925	0
ENSMUSG00000038930	142
ENSMUSG00000038932	25
ENSMUSG00000038936	2995
ENSMUSG00000038943	28
ENSMUSG00000038949	1203
ENSMUSG00000038954	254
ENSMUSG00000038957	668
ENSMUSG00000038963	46
ENSMUSG00000038965	2993
ENSMUSG00000038967	2501
ENSMUSG00000038968	0
ENSMUSG00000038970	5682
ENSMUSG00000038973	0
ENSMUSG00000038975	1237
ENSMUSG00000038976	25950
ENSMUSG00000038980	0
ENSMUSG00000038982	504
ENSMUSG00000038984	1298
ENSMUSG00000038987	66
ENSMUSG00000038990	786
ENSMUSG00000038991	1484
ENSMUSG00000038994	0
ENSMUSG00000038997	1
ENSMUSG00000039000	2426
ENSMUSG00000039001	1405
ENSMUSG00000039004	156
ENSMUSG00000039005	48
ENSMUSG00000039007	389
ENSMUSG00000039013	14
ENSMUSG00000039016	2384
ENSMUSG00000039018	531
ENSMUSG00000039021	5
ENSMUSG00000039031	240
ENSMUSG00000039032	2
ENSMUSG00000039033	501
ENSMUSG00000039037	2192
ENSMUSG00000039041	323
ENSMUSG00000039043	426
ENSMUSG00000039046	899
ENSMUSG00000039047	1818
ENSMUSG00000039048	648
ENSMUSG00000039050	1849
ENSMUSG00000039055	6
ENSMUSG00000039057	1025
ENSMUSG00000039058	5600
ENSMUSG00000039059	2336
ENSMUSG00000039062	147
ENSMUSG00000039063	10
ENSMUSG00000039065	198
ENSMUSG00000039067	2948
ENSMUSG00000039068	1361
ENSMUSG00000039069	300
ENSMUSG00000039070	12
ENSMUSG00000039079	28
ENSMUSG00000039081	15
ENSMUSG00000039084	7
ENSMUSG00000039086	1647
ENSMUSG00000039087	287
ENSMUSG00000039089	837
ENSMUSG00000039092	0
ENSMUSG00000039095	4
ENSMUSG00000039096	374
ENSMUSG00000039097	9
ENSMUSG00000039098	3
ENSMUSG00000039099	5
ENSMUSG00000039100	7381
ENSMUSG00000039103	58
ENSMUSG00000039105	1756
ENSMUSG00000039106	763
ENSMUSG00000039108	2393
ENSMUSG00000039109	82
ENSMUSG00000039110	37
ENSMUSG00000039114	8714
ENSMUSG00000039115	127
ENSMUSG00000039116	81
ENSMUSG00000039117	436
ENSMUSG00000039126	2172
ENSMUSG00000039128	1844
ENSMUSG00000039130	457
ENSMUSG00000039131	27
ENSMUSG00000039137	524
ENSMUSG00000039145	3800
ENSMUSG00000039146	0
ENSMUSG00000039148	1310
ENSMUSG00000039153	266
ENSMUSG00000039154	491
ENSMUSG00000039155	2
ENSMUSG00000039156	2122
ENSMUSG00000039157	2151
ENSMUSG00000039158	124
ENSMUSG00000039159	2110
ENSMUSG00000039163	350
ENSMUSG00000039164	163
ENSMUSG00000039166	1343
ENSMUSG00000039167	543
ENSMUSG00000039168	158
ENSMUSG00000039174	0
ENSMUSG00000039176	1096
ENSMUSG00000039178	782
ENSMUSG00000039179	246
ENSMUSG00000039182	600
ENSMUSG00000039183	651
ENSMUSG00000039187	9
ENSMUSG00000039191	541
ENSMUSG00000039193	4
ENSMUSG00000039194	518
ENSMUSG00000039195	3888
ENSMUSG00000039196	2
ENSMUSG00000039197	1493
ENSMUSG00000039198	0
ENSMUSG00000039199	688
ENSMUSG00000039200	0
ENSMUSG00000039201	442
ENSMUSG00000039202	4077
ENSMUSG00000039205	1165
ENSMUSG00000039206	1204
ENSMUSG00000039208	218
ENSMUSG00000039209	0
ENSMUSG00000039210	567
ENSMUSG00000039215	0
ENSMUSG00000039217	388
ENSMUSG00000039218	10183
ENSMUSG00000039219	1496
ENSMUSG00000039220	1216
ENSMUSG00000039221	188
ENSMUSG00000039224	2
ENSMUSG00000039230	795
ENSMUSG00000039231	682
ENSMUSG00000039232	0
ENSMUSG00000039233	800
ENSMUSG00000039234	275
ENSMUSG00000039236	13
ENSMUSG00000039238	1
ENSMUSG00000039239	384
ENSMUSG00000039242	284
ENSMUSG00000039244	439
ENSMUSG00000039246	283
ENSMUSG00000039252	1774
ENSMUSG00000039253	750
ENSMUSG00000039254	378
ENSMUSG00000039257	783
ENSMUSG00000039262	13461
ENSMUSG00000039263	282
ENSMUSG00000039264	1
ENSMUSG00000039269	0
ENSMUSG00000039270	5365
ENSMUSG00000039275	3273
ENSMUSG00000039278	3769
ENSMUSG00000039285	1434
ENSMUSG00000039286	371
ENSMUSG00000039294	359
ENSMUSG00000039296	0
ENSMUSG00000039298	573
ENSMUSG00000039304	92
ENSMUSG00000039307	391
ENSMUSG00000039308	270
ENSMUSG00000039313	137
ENSMUSG00000039315	6
ENSMUSG00000039316	160
ENSMUSG00000039318	1946
ENSMUSG00000039321	0
ENSMUSG00000039323	1362
ENSMUSG00000039328	90
ENSMUSG00000039329	0
ENSMUSG00000039330	1
ENSMUSG00000039335	7
ENSMUSG00000039337	0
ENSMUSG00000039339	0
ENSMUSG00000039342	0
ENSMUSG00000039345	448
ENSMUSG00000039347	9193
ENSMUSG00000039349	2848
ENSMUSG00000039354	1269
ENSMUSG00000039356	435
ENSMUSG00000039357	444
ENSMUSG00000039358	33
ENSMUSG00000039361	4455
ENSMUSG00000039364	0
ENSMUSG00000039367	2069
ENSMUSG00000039372	875
ENSMUSG00000039375	1278
ENSMUSG00000039376	13
ENSMUSG00000039377	12
ENSMUSG00000039382	507
ENSMUSG00000039384	196
ENSMUSG00000039385	244
ENSMUSG00000039391	13
ENSMUSG00000039395	166
ENSMUSG00000039396	5
ENSMUSG00000039405	715
ENSMUSG00000039410	214
ENSMUSG00000039414	1559
ENSMUSG00000039419	3741
ENSMUSG00000039427	413
ENSMUSG00000039428	1723
ENSMUSG00000039431	1534
ENSMUSG00000039438	0
ENSMUSG00000039449	1122
ENSMUSG00000039450	110
ENSMUSG00000039452	50
ENSMUSG00000039456	587
ENSMUSG00000039457	6
ENSMUSG00000039458	1359
ENSMUSG00000039461	536
ENSMUSG00000039462	15
ENSMUSG00000039463	628
ENSMUSG00000039470	1705
ENSMUSG00000039473	1568
ENSMUSG00000039474	4071
ENSMUSG00000039476	30
ENSMUSG00000039477	1984
ENSMUSG00000039478	2749
ENSMUSG00000039480	35
ENSMUSG00000039481	14
ENSMUSG00000039483	686
ENSMUSG00000039485	13556
ENSMUSG00000039488	190
ENSMUSG00000039492	26
ENSMUSG00000039496	42
ENSMUSG00000039497	120
ENSMUSG00000039501	1916
ENSMUSG00000039508	0
ENSMUSG00000039509	689
ENSMUSG00000039512	591
ENSMUSG00000039515	3692
ENSMUSG00000039518	44
ENSMUSG00000039519	269
ENSMUSG00000039521	3
ENSMUSG00000039523	1226
ENSMUSG00000039529	56
ENSMUSG00000039530	4414
ENSMUSG00000039531	214
ENSMUSG00000039533	3086
ENSMUSG00000039536	2019
ENSMUSG00000039539	53
ENSMUSG00000039540	0
ENSMUSG00000039542	5915
ENSMUSG00000039543	16
ENSMUSG00000039546	1511
ENSMUSG00000039552	103
ENSMUSG00000039555	0
ENSMUSG00000039556	574
ENSMUSG00000039568	2047
ENSMUSG00000039577	426
ENSMUSG00000039578	267
ENSMUSG00000039579	1416
ENSMUSG00000039585	3510
ENSMUSG00000039599	904
ENSMUSG00000039601	5249
ENSMUSG00000039607	323
ENSMUSG00000039608	0
ENSMUSG00000039611	1801
ENSMUSG00000039615	1215
ENSMUSG00000039616	27
ENSMUSG00000039620	194
ENSMUSG00000039621	5141
ENSMUSG00000039623	512
ENSMUSG00000039628	11
ENSMUSG00000039629	810
ENSMUSG00000039630	9111
ENSMUSG00000039632	164
ENSMUSG00000039633	581
ENSMUSG00000039634	257
ENSMUSG00000039637	1269
ENSMUSG00000039639	2
ENSMUSG00000039640	1241
ENSMUSG00000039646	369
ENSMUSG00000039648	228
ENSMUSG00000039652	1574
ENSMUSG00000039653	1
ENSMUSG00000039656	1427
ENSMUSG00000039660	556
ENSMUSG00000039661	1548
ENSMUSG00000039662	1718
ENSMUSG00000039670	139
ENSMUSG00000039671	2857
ENSMUSG00000039672	0
ENSMUSG00000039676	13
ENSMUSG00000039678	1183
ENSMUSG00000039680	432
ENSMUSG00000039682	1239
ENSMUSG00000039683	322
ENSMUSG00000039686	5110
ENSMUSG00000039691	2
ENSMUSG00000039693	385
ENSMUSG00000039697	2484
ENSMUSG00000039699	2
ENSMUSG00000039701	602
ENSMUSG00000039703	1802
ENSMUSG00000039704	1164
ENSMUSG00000039706	1973
ENSMUSG00000039710	0
ENSMUSG00000039713	2007
ENSMUSG00000039714	243
ENSMUSG00000039715	610
ENSMUSG00000039716	9188
ENSMUSG00000039717	2687
ENSMUSG00000039720	1
ENSMUSG00000039725	316
ENSMUSG00000039728	6
ENSMUSG00000039735	3239
ENSMUSG00000039737	603
ENSMUSG00000039738	823
ENSMUSG00000039740	3402
ENSMUSG00000039741	539
ENSMUSG00000039742	0
ENSMUSG00000039745	209
ENSMUSG00000039747	1293
ENSMUSG00000039748	3
ENSMUSG00000039753	2330
ENSMUSG00000039754	117
ENSMUSG00000039756	813
ENSMUSG00000039759	149
ENSMUSG00000039760	0
ENSMUSG00000039763	373
ENSMUSG00000039765	607
ENSMUSG00000039768	1726
ENSMUSG00000039770	2386
ENSMUSG00000039771	855
ENSMUSG00000039774	14
ENSMUSG00000039775	0
ENSMUSG00000039781	615
ENSMUSG00000039782	1808
ENSMUSG00000039783	17
ENSMUSG00000039785	0
ENSMUSG00000039787	104
ENSMUSG00000039789	523
ENSMUSG00000039795	356
ENSMUSG00000039801	815
ENSMUSG00000039804	1270
ENSMUSG00000039809	14316
ENSMUSG00000039810	344
ENSMUSG00000039813	58
ENSMUSG00000039814	3
ENSMUSG00000039824	335
ENSMUSG00000039826	716
ENSMUSG00000039828	319
ENSMUSG00000039830	502
ENSMUSG00000039831	871
ENSMUSG00000039834	494
ENSMUSG00000039835	765
ENSMUSG00000039838	1343
ENSMUSG00000039840	1372
ENSMUSG00000039841	423
ENSMUSG00000039842	333
ENSMUSG00000039844	3388
ENSMUSG00000039849	932
ENSMUSG00000039850	873
ENSMUSG00000039851	50
ENSMUSG00000039852	3033
ENSMUSG00000039853	1
ENSMUSG00000039860	1029
ENSMUSG00000039865	3
ENSMUSG00000039873	37
ENSMUSG00000039878	4
ENSMUSG00000039879	998
ENSMUSG00000039883	31
ENSMUSG00000039886	403
ENSMUSG00000039887	235
ENSMUSG00000039891	33
ENSMUSG00000039899	33
ENSMUSG00000039901	525
ENSMUSG00000039903	26
ENSMUSG00000039904	892
ENSMUSG00000039908	57
ENSMUSG00000039910	689
ENSMUSG00000039911	255
ENSMUSG00000039913	3103
ENSMUSG00000039914	874
ENSMUSG00000039917	2213
ENSMUSG00000039929	249
ENSMUSG00000039934	134
ENSMUSG00000039936	487
ENSMUSG00000039942	22
ENSMUSG00000039943	3063
ENSMUSG00000039952	3113
ENSMUSG00000039953	39641
ENSMUSG00000039954	76
ENSMUSG00000039956	7
ENSMUSG00000039958	47
ENSMUSG00000039959	1436
ENSMUSG00000039960	1173
ENSMUSG00000039962	0
ENSMUSG00000039963	30
ENSMUSG00000039967	1001
ENSMUSG00000039968	762
ENSMUSG00000039976	825
ENSMUSG00000039977	0
ENSMUSG00000039981	2
ENSMUSG00000039982	1553
ENSMUSG00000039983	1562
ENSMUSG00000039985	5
ENSMUSG00000039987	437
ENSMUSG00000039988	2349
ENSMUSG00000039989	1024
ENSMUSG00000039990	603
ENSMUSG00000039994	139
ENSMUSG00000039997	34
ENSMUSG00000040003	3566
ENSMUSG00000040006	370
ENSMUSG00000040007	993
ENSMUSG00000040009	2631
ENSMUSG00000040010	1625
ENSMUSG00000040013	0
ENSMUSG00000040016	109
ENSMUSG00000040017	0
ENSMUSG00000040018	786
ENSMUSG00000040021	1024
ENSMUSG00000040022	2019
ENSMUSG00000040025	857
ENSMUSG00000040026	0
ENSMUSG00000040028	1783
ENSMUSG00000040029	1172
ENSMUSG00000040033	873
ENSMUSG00000040034	125
ENSMUSG00000040035	8791
ENSMUSG00000040037	6404
ENSMUSG00000040040	490
ENSMUSG00000040043	226
ENSMUSG00000040044	947
ENSMUSG00000040046	9
ENSMUSG00000040048	2851
ENSMUSG00000040054	1731
ENSMUSG00000040055	1194
ENSMUSG00000040061	49
ENSMUSG00000040065	0
ENSMUSG00000040084	10
ENSMUSG00000040086	6
ENSMUSG00000040093	60
ENSMUSG00000040097	2838
ENSMUSG00000040102	660
ENSMUSG00000040105	1684
ENSMUSG00000040111	5620
ENSMUSG00000040112	524
ENSMUSG00000040113	28
ENSMUSG00000040118	8361
ENSMUSG00000040121	13
ENSMUSG00000040123	876
ENSMUSG00000040124	300
ENSMUSG00000040125	8142
ENSMUSG00000040127	0
ENSMUSG00000040128	785
ENSMUSG00000040132	0
ENSMUSG00000040133	257
ENSMUSG00000040134	0
ENSMUSG00000040136	658
ENSMUSG00000040138	212
ENSMUSG00000040139	66
ENSMUSG00000040140	23
ENSMUSG00000040146	72
ENSMUSG00000040147	786
ENSMUSG00000040148	0
ENSMUSG00000040151	2210
ENSMUSG00000040152	103
ENSMUSG00000040154	0
ENSMUSG00000040158	47
ENSMUSG00000040163	0
ENSMUSG00000040164	316
ENSMUSG00000040165	0
ENSMUSG00000040167	107
ENSMUSG00000040170	30
ENSMUSG00000040174	182
ENSMUSG00000040177	527
ENSMUSG00000040181	222
ENSMUSG00000040183	1104
ENSMUSG00000040187	105
ENSMUSG00000040188	438
ENSMUSG00000040189	29
ENSMUSG00000040195	83
ENSMUSG00000040197	2
ENSMUSG00000040204	12
ENSMUSG00000040205	8
ENSMUSG00000040209	2084
ENSMUSG00000040212	54
ENSMUSG00000040213	134
ENSMUSG00000040219	44
ENSMUSG00000040220	479
ENSMUSG00000040225	4860
ENSMUSG00000040229	397
ENSMUSG00000040231	3
ENSMUSG00000040234	961
ENSMUSG00000040236	958
ENSMUSG00000040242	3006
ENSMUSG00000040247	12
ENSMUSG00000040249	11071
ENSMUSG00000040250	626
ENSMUSG00000040253	245
ENSMUSG00000040254	255
ENSMUSG00000040258	48
ENSMUSG00000040260	1800
ENSMUSG00000040263	410
ENSMUSG00000040264	1
ENSMUSG00000040265	4570
ENSMUSG00000040268	2240
ENSMUSG00000040269	266
ENSMUSG00000040270	256
ENSMUSG00000040272	79
ENSMUSG00000040274	55
ENSMUSG00000040276	13984
ENSMUSG00000040280	42
ENSMUSG00000040282	178
ENSMUSG00000040283	0
ENSMUSG00000040284	0
ENSMUSG00000040287	42
ENSMUSG00000040289	1627
ENSMUSG00000040296	163
ENSMUSG00000040297	1056
ENSMUSG00000040298	7
ENSMUSG00000040302	219
ENSMUSG00000040310	30
ENSMUSG00000040312	55
ENSMUSG00000040314	0
ENSMUSG00000040321	1002
ENSMUSG00000040322	121
ENSMUSG00000040325	1024
ENSMUSG00000040327	1632
ENSMUSG00000040328	0
ENSMUSG00000040329	1
ENSMUSG00000040331	764
ENSMUSG00000040339	997
ENSMUSG00000040340	2
ENSMUSG00000040345	32
ENSMUSG00000040350	33
ENSMUSG00000040351	1380
ENSMUSG00000040354	1134
ENSMUSG00000040356	1561
ENSMUSG00000040359	760
ENSMUSG00000040363	1315
ENSMUSG00000040364	6
ENSMUSG00000040365	1177
ENSMUSG00000040367	13
ENSMUSG00000040370	491
ENSMUSG00000040372	86
ENSMUSG00000040373	198
ENSMUSG00000040374	486
ENSMUSG00000040380	8
ENSMUSG00000040383	1276
ENSMUSG00000040385	5389
ENSMUSG00000040387	397
ENSMUSG00000040389	3693
ENSMUSG00000040390	3319
ENSMUSG00000040396	1310
ENSMUSG00000040405	1
ENSMUSG00000040407	2487
ENSMUSG00000040410	501
ENSMUSG00000040412	1143
ENSMUSG00000040413	0
ENSMUSG00000040414	587
ENSMUSG00000040415	3513
ENSMUSG00000040420	685
ENSMUSG00000040423	973
ENSMUSG00000040424	1634
ENSMUSG00000040428	53
ENSMUSG00000040429	76
ENSMUSG00000040430	1978
ENSMUSG00000040432	2
ENSMUSG00000040433	1645
ENSMUSG00000040434	3
ENSMUSG00000040435	346
ENSMUSG00000040441	86
ENSMUSG00000040446	1752
ENSMUSG00000040447	1163
ENSMUSG00000040451	1217
ENSMUSG00000040452	405
ENSMUSG00000040455	1293
ENSMUSG00000040456	0
ENSMUSG00000040459	2635
ENSMUSG00000040462	4255
ENSMUSG00000040463	1275
ENSMUSG00000040464	161
ENSMUSG00000040466	258
ENSMUSG00000040471	1
ENSMUSG00000040472	828
ENSMUSG00000040473	295
ENSMUSG00000040478	0
ENSMUSG00000040479	18536
ENSMUSG00000040481	2864
ENSMUSG00000040482	343
ENSMUSG00000040483	65
ENSMUSG00000040485	0
ENSMUSG00000040488	1198
ENSMUSG00000040489	6
ENSMUSG00000040490	797
ENSMUSG00000040495	622
ENSMUSG00000040498	0
ENSMUSG00000040502	474
ENSMUSG00000040505	0
ENSMUSG00000040506	1933
ENSMUSG00000040511	143
ENSMUSG00000040514	4
ENSMUSG00000040520	1081
ENSMUSG00000040521	292
ENSMUSG00000040522	4
ENSMUSG00000040524	1425
ENSMUSG00000040525	1
ENSMUSG00000040528	3
ENSMUSG00000040532	524
ENSMUSG00000040533	3
ENSMUSG00000040536	5625
ENSMUSG00000040537	7056
ENSMUSG00000040541	0
ENSMUSG00000040543	3424
ENSMUSG00000040548	2800
ENSMUSG00000040549	4927
ENSMUSG00000040550	1830
ENSMUSG00000040552	16
ENSMUSG00000040554	0
ENSMUSG00000040557	348
ENSMUSG00000040560	6403
ENSMUSG00000040562	59
ENSMUSG00000040563	4673
ENSMUSG00000040564	11
ENSMUSG00000040565	889
ENSMUSG00000040569	65
ENSMUSG00000040570	1029
ENSMUSG00000040576	0
ENSMUSG00000040583	0
ENSMUSG00000040584	1009
ENSMUSG00000040586	247
ENSMUSG00000040591	2501
