gene	gf1.bam
ENSMUSG00000042439	909
ENSMUSG00000042444	915
ENSMUSG00000042446	798
ENSMUSG00000042447	253
ENSMUSG00000042448	0
ENSMUSG00000042451	3
ENSMUSG00000042453	1224
ENSMUSG00000042459	0
ENSMUSG00000042460	211
ENSMUSG00000042462	200
ENSMUSG00000042472	293
ENSMUSG00000042473	62
ENSMUSG00000042474	5
ENSMUSG00000042476	61
ENSMUSG00000042477	0
ENSMUSG00000042485	29
ENSMUSG00000042487	444
ENSMUSG00000042489	6
ENSMUSG00000042492	1298
ENSMUSG00000042496	423
ENSMUSG00000042498	3
ENSMUSG00000042499	0
ENSMUSG00000042500	171
ENSMUSG00000042501	8
ENSMUSG00000042502	1390
ENSMUSG00000042505	165
ENSMUSG00000042506	3482
ENSMUSG00000042507	288
ENSMUSG00000042508	983
ENSMUSG00000042510	41
ENSMUSG00000042514	18
ENSMUSG00000042515	39
ENSMUSG00000042520	2218
ENSMUSG00000042523	1879
ENSMUSG00000042524	551
ENSMUSG00000042525	0
ENSMUSG00000042529	242
ENSMUSG00000042532	3413
ENSMUSG00000042535	896
ENSMUSG00000042540	44
ENSMUSG00000042541	976
ENSMUSG00000042548	813
ENSMUSG00000042554	0
ENSMUSG00000042557	720
ENSMUSG00000042558	434
ENSMUSG00000042564	85
ENSMUSG00000042567	4
ENSMUSG00000042569	384
ENSMUSG00000042570	458
ENSMUSG00000042572	1606
ENSMUSG00000042581	56
ENSMUSG00000042589	1663
ENSMUSG00000042590	961
ENSMUSG00000042594	267
ENSMUSG00000042595	111
ENSMUSG00000042596	21
ENSMUSG00000042599	664
ENSMUSG00000042604	276
ENSMUSG00000042605	1567
ENSMUSG00000042606	409
ENSMUSG00000042607	14
ENSMUSG00000042608	606
ENSMUSG00000042613	973
ENSMUSG00000042616	794
ENSMUSG00000042622	16
ENSMUSG00000042625	874
ENSMUSG00000042626	132
ENSMUSG00000042628	683
ENSMUSG00000042631	30
ENSMUSG00000042632	505
ENSMUSG00000042638	18
ENSMUSG00000042641	21
ENSMUSG00000042642	482
ENSMUSG00000042644	83
ENSMUSG00000042647	35
ENSMUSG00000042650	817
ENSMUSG00000042655	4
ENSMUSG00000042659	94
ENSMUSG00000042660	246
ENSMUSG00000042662	281
ENSMUSG00000042670	61
ENSMUSG00000042671	1544
ENSMUSG00000042672	214
ENSMUSG00000042675	2596
ENSMUSG00000042677	12
ENSMUSG00000042678	3
ENSMUSG00000042680	349
ENSMUSG00000042682	581
ENSMUSG00000042684	84
ENSMUSG00000042686	330
ENSMUSG00000042688	1262
ENSMUSG00000042694	299
ENSMUSG00000042699	1575
ENSMUSG00000042700	7638
ENSMUSG00000042705	363
ENSMUSG00000042707	5
ENSMUSG00000042708	25
ENSMUSG00000042709	340
ENSMUSG00000042712	1020
ENSMUSG00000042717	0
ENSMUSG00000042719	559
ENSMUSG00000042724	542
ENSMUSG00000042726	906
ENSMUSG00000042729	31
ENSMUSG00000042734	676
ENSMUSG00000042737	118
ENSMUSG00000042742	249
ENSMUSG00000042743	3370
ENSMUSG00000042744	4315
ENSMUSG00000042745	148
ENSMUSG00000042747	568
ENSMUSG00000042750	3635
ENSMUSG00000042751	2646
ENSMUSG00000042757	304
ENSMUSG00000042759	17
ENSMUSG00000042761	130
ENSMUSG00000042763	912
ENSMUSG00000042766	1287
ENSMUSG00000042770	325
ENSMUSG00000042772	1688
ENSMUSG00000042774	0
ENSMUSG00000042784	6
ENSMUSG00000042787	406
ENSMUSG00000042788	6
ENSMUSG00000042790	673
ENSMUSG00000042793	41
ENSMUSG00000042796	0
ENSMUSG00000042797	233
ENSMUSG00000042800	0
ENSMUSG00000042801	0
ENSMUSG00000042804	518
ENSMUSG00000042807	1314
ENSMUSG00000042808	5
ENSMUSG00000042810	657
ENSMUSG00000042812	19
ENSMUSG00000042814	205
ENSMUSG00000042816	9
ENSMUSG00000042817	88
ENSMUSG00000042821	6
ENSMUSG00000042826	284
ENSMUSG00000042828	11
ENSMUSG00000042831	426
ENSMUSG00000042834	936
ENSMUSG00000042842	15
ENSMUSG00000042845	0
ENSMUSG00000042846	773
ENSMUSG00000042848	0
ENSMUSG00000042849	0
ENSMUSG00000042851	225
ENSMUSG00000042854	78
ENSMUSG00000042861	0
ENSMUSG00000042863	0
ENSMUSG00000042869	0
ENSMUSG00000042870	15
ENSMUSG00000042873	2095
ENSMUSG00000042874	0
ENSMUSG00000042888	0
ENSMUSG00000042894	0
ENSMUSG00000042895	7
ENSMUSG00000042901	498
ENSMUSG00000042903	273
ENSMUSG00000042909	0
ENSMUSG00000042918	31
ENSMUSG00000042942	205
ENSMUSG00000042961	93
ENSMUSG00000042978	1211
ENSMUSG00000042985	0
ENSMUSG00000042988	57
ENSMUSG00000042992	559
ENSMUSG00000042993	0
ENSMUSG00000042997	254
ENSMUSG00000043003	0
ENSMUSG00000043004	2990
ENSMUSG00000043008	40
ENSMUSG00000043013	1
ENSMUSG00000043015	74
ENSMUSG00000043017	2
ENSMUSG00000043019	588
ENSMUSG00000043020	0
ENSMUSG00000043029	16
ENSMUSG00000043036	3
ENSMUSG00000043050	0
ENSMUSG00000043051	15
ENSMUSG00000043059	387
ENSMUSG00000043060	0
ENSMUSG00000043061	623
ENSMUSG00000043065	189
ENSMUSG00000043066	0
ENSMUSG00000043067	2002
ENSMUSG00000043068	7
ENSMUSG00000043073	0
ENSMUSG00000043079	3878
ENSMUSG00000043085	3
ENSMUSG00000043087	0
ENSMUSG00000043088	3
ENSMUSG00000043090	245
ENSMUSG00000043091	458
ENSMUSG00000043099	25
ENSMUSG00000043102	1
ENSMUSG00000043110	0
ENSMUSG00000043119	0
ENSMUSG00000043122	5
ENSMUSG00000043131	310
ENSMUSG00000043140	242
ENSMUSG00000043144	14
ENSMUSG00000043153	134
ENSMUSG00000043154	542
ENSMUSG00000043155	31
ENSMUSG00000043157	2
ENSMUSG00000043162	480
ENSMUSG00000043164	0
ENSMUSG00000043165	42
ENSMUSG00000043183	219
ENSMUSG00000043190	310
ENSMUSG00000043207	487
ENSMUSG00000043219	0
ENSMUSG00000043226	0
ENSMUSG00000043230	2
ENSMUSG00000043241	1115
ENSMUSG00000043243	27
ENSMUSG00000043251	107
ENSMUSG00000043252	787
ENSMUSG00000043257	91
ENSMUSG00000043259	737
ENSMUSG00000043262	109
ENSMUSG00000043263	0
ENSMUSG00000043267	0
ENSMUSG00000043274	0
ENSMUSG00000043279	121
ENSMUSG00000043282	0
ENSMUSG00000043284	487
ENSMUSG00000043286	30
ENSMUSG00000043289	7
ENSMUSG00000043290	1
ENSMUSG00000043298	11
ENSMUSG00000043300	662
ENSMUSG00000043301	359
ENSMUSG00000043308	0
ENSMUSG00000043310	0
ENSMUSG00000043311	230
ENSMUSG00000043312	0
ENSMUSG00000043313	110
ENSMUSG00000043314	0
ENSMUSG00000043319	0
ENSMUSG00000043323	606
ENSMUSG00000043331	0
ENSMUSG00000043333	6
ENSMUSG00000043336	65
ENSMUSG00000043342	0
ENSMUSG00000043346	12
ENSMUSG00000043354	0
ENSMUSG00000043357	0
ENSMUSG00000043366	15
ENSMUSG00000043372	124
ENSMUSG00000043383	0
ENSMUSG00000043384	6800
ENSMUSG00000043385	0
ENSMUSG00000043388	2557
ENSMUSG00000043391	1029
ENSMUSG00000043398	196
ENSMUSG00000043410	7
ENSMUSG00000043411	1362
ENSMUSG00000043415	321
ENSMUSG00000043418	0
ENSMUSG00000043419	2457
ENSMUSG00000043421	65
ENSMUSG00000043424	333
ENSMUSG00000043429	0
ENSMUSG00000043430	0
ENSMUSG00000043432	158
ENSMUSG00000043439	1175
ENSMUSG00000043441	4
ENSMUSG00000043445	545
ENSMUSG00000043448	62
ENSMUSG00000043453	0
ENSMUSG00000043456	133
ENSMUSG00000043458	84
ENSMUSG00000043460	1163
ENSMUSG00000043461	35
ENSMUSG00000043463	280
ENSMUSG00000043467	108
ENSMUSG00000043468	0
ENSMUSG00000043472	0
ENSMUSG00000043485	0
ENSMUSG00000043487	95
ENSMUSG00000043496	732
ENSMUSG00000043501	0
ENSMUSG00000043505	13
ENSMUSG00000043510	73
ENSMUSG00000043518	147
ENSMUSG00000043529	0
ENSMUSG00000043531	718
ENSMUSG00000043535	1034
ENSMUSG00000043537	0
ENSMUSG00000043541	1
ENSMUSG00000043542	710
ENSMUSG00000043549	0
ENSMUSG00000043556	7
ENSMUSG00000043557	252
ENSMUSG00000043569	0
ENSMUSG00000043572	152
ENSMUSG00000043583	4
ENSMUSG00000043587	279
ENSMUSG00000043592	5
ENSMUSG00000043602	176
ENSMUSG00000043605	0
ENSMUSG00000043613	0
ENSMUSG00000043614	246
ENSMUSG00000043621	11
ENSMUSG00000043629	162
ENSMUSG00000043631	55
ENSMUSG00000043633	1151
ENSMUSG00000043635	254
ENSMUSG00000043639	70
ENSMUSG00000043648	24
ENSMUSG00000043659	81
ENSMUSG00000043664	0
ENSMUSG00000043668	114
ENSMUSG00000043670	2078
ENSMUSG00000043671	681
ENSMUSG00000043673	103
ENSMUSG00000043681	0
ENSMUSG00000043683	1001
ENSMUSG00000043687	5
ENSMUSG00000043692	0
ENSMUSG00000043698	0
ENSMUSG00000043702	209
ENSMUSG00000043705	0
ENSMUSG00000043715	0
ENSMUSG00000043716	1449
ENSMUSG00000043719	18
ENSMUSG00000043727	0
ENSMUSG00000043733	2763
ENSMUSG00000043740	10
ENSMUSG00000043747	1
ENSMUSG00000043753	0
ENSMUSG00000043760	11
ENSMUSG00000043782	0
ENSMUSG00000043787	0
ENSMUSG00000043789	0
ENSMUSG00000043807	0
ENSMUSG00000043811	1894
ENSMUSG00000043822	129
ENSMUSG00000043827	0
ENSMUSG00000043831	544
ENSMUSG00000043832	13
ENSMUSG00000043843	420
ENSMUSG00000043850	13
ENSMUSG00000043855	0
ENSMUSG00000043857	1369
ENSMUSG00000043865	0
ENSMUSG00000043866	282
ENSMUSG00000043872	200
ENSMUSG00000043873	1
ENSMUSG00000043880	0
ENSMUSG00000043881	390
ENSMUSG00000043885	985
ENSMUSG00000043892	0
ENSMUSG00000043895	34
ENSMUSG00000043897	0
ENSMUSG00000043909	1616
ENSMUSG00000043911	0
ENSMUSG00000043913	11
ENSMUSG00000043923	124
ENSMUSG00000043924	13
ENSMUSG00000043925	0
ENSMUSG00000043929	131
ENSMUSG00000043931	0
ENSMUSG00000043932	0
ENSMUSG00000043939	0
ENSMUSG00000043940	2837
ENSMUSG00000043943	23
ENSMUSG00000043945	0
ENSMUSG00000043948	0
ENSMUSG00000043953	9
ENSMUSG00000043962	1160
ENSMUSG00000043964	327
ENSMUSG00000043969	214
ENSMUSG00000043972	2
ENSMUSG00000043982	0
ENSMUSG00000043986	1
ENSMUSG00000043987	253
ENSMUSG00000043991	247
ENSMUSG00000043998	329
ENSMUSG00000043999	115
ENSMUSG00000044005	430
ENSMUSG00000044006	18
ENSMUSG00000044014	74
ENSMUSG00000044017	122
ENSMUSG00000044018	594
ENSMUSG00000044022	26
ENSMUSG00000044024	547
ENSMUSG00000044025	0
ENSMUSG00000044026	36
ENSMUSG00000044029	0
ENSMUSG00000044030	508
ENSMUSG00000044033	249
ENSMUSG00000044034	2
ENSMUSG00000044037	130
ENSMUSG00000044039	0
ENSMUSG00000044040	0
ENSMUSG00000044041	0
ENSMUSG00000044042	398
ENSMUSG00000044043	111
ENSMUSG00000044052	3
ENSMUSG00000044055	0
ENSMUSG00000044056	9
ENSMUSG00000044060	0
ENSMUSG00000044066	466
ENSMUSG00000044067	554
ENSMUSG00000044068	885
ENSMUSG00000044071	312
ENSMUSG00000044072	295
ENSMUSG00000044080	1194
ENSMUSG00000044083	0
ENSMUSG00000044084	1
ENSMUSG00000044086	0
ENSMUSG00000044092	2
ENSMUSG00000044098	315
ENSMUSG00000044103	1
ENSMUSG00000044106	0
ENSMUSG00000044117	4502
ENSMUSG00000044120	0
ENSMUSG00000044121	0
ENSMUSG00000044122	69
ENSMUSG00000044134	142
ENSMUSG00000044139	10
ENSMUSG00000044145	24
ENSMUSG00000044147	498
ENSMUSG00000044148	319
ENSMUSG00000044149	566
ENSMUSG00000044150	94
ENSMUSG00000044155	257
ENSMUSG00000044156	8
ENSMUSG00000044162	0
ENSMUSG00000044164	107
ENSMUSG00000044165	12
ENSMUSG00000044167	209
ENSMUSG00000044170	0
ENSMUSG00000044172	0
ENSMUSG00000044176	31
ENSMUSG00000044177	34
ENSMUSG00000044186	0
ENSMUSG00000044197	361
ENSMUSG00000044199	7
ENSMUSG00000044201	1
ENSMUSG00000044205	0
ENSMUSG00000044206	0
ENSMUSG00000044213	0
ENSMUSG00000044216	1842
ENSMUSG00000044217	6
ENSMUSG00000044220	0
ENSMUSG00000044221	1554
ENSMUSG00000044222	0
ENSMUSG00000044224	458
ENSMUSG00000044227	0
ENSMUSG00000044229	172
ENSMUSG00000044231	239
ENSMUSG00000044243	25
ENSMUSG00000044244	0
ENSMUSG00000044248	0
ENSMUSG00000044249	0
ENSMUSG00000044250	97
ENSMUSG00000044252	7535
ENSMUSG00000044254	43
ENSMUSG00000044258	75
ENSMUSG00000044265	0
ENSMUSG00000044279	15
ENSMUSG00000044286	0
ENSMUSG00000044287	0
ENSMUSG00000044288	2093
ENSMUSG00000044292	0
ENSMUSG00000044293	0
ENSMUSG00000044294	0
ENSMUSG00000044296	45
ENSMUSG00000044303	0
ENSMUSG00000044308	2540
ENSMUSG00000044309	1
ENSMUSG00000044312	0
ENSMUSG00000044313	1
ENSMUSG00000044317	46
ENSMUSG00000044320	103
ENSMUSG00000044322	0
ENSMUSG00000044328	41
ENSMUSG00000044337	235
ENSMUSG00000044338	15
ENSMUSG00000044339	34
ENSMUSG00000044340	1308
ENSMUSG00000044345	165
ENSMUSG00000044348	265
ENSMUSG00000044349	9885
ENSMUSG00000044350	76
ENSMUSG00000044352	810
ENSMUSG00000044359	0
ENSMUSG00000044361	18
ENSMUSG00000044362	4
ENSMUSG00000044364	83
ENSMUSG00000044365	421
ENSMUSG00000044367	100
ENSMUSG00000044375	8
ENSMUSG00000044378	3
ENSMUSG00000044390	41
ENSMUSG00000044393	35
ENSMUSG00000044400	0
ENSMUSG00000044405	0
ENSMUSG00000044408	135
ENSMUSG00000044424	154
ENSMUSG00000044429	1
ENSMUSG00000044430	0
ENSMUSG00000044433	392
ENSMUSG00000044441	0
ENSMUSG00000044442	274
ENSMUSG00000044444	0
ENSMUSG00000044447	128
ENSMUSG00000044452	394
ENSMUSG00000044453	0
ENSMUSG00000044454	0
ENSMUSG00000044456	39
ENSMUSG00000044461	36
ENSMUSG00000044465	1276
ENSMUSG00000044468	28
ENSMUSG00000044469	108
ENSMUSG00000044475	217
ENSMUSG00000044477	1025
ENSMUSG00000044485	0
ENSMUSG00000044487	0
ENSMUSG00000044496	367
ENSMUSG00000044499	63
ENSMUSG00000044501	58
ENSMUSG00000044502	1095
ENSMUSG00000044505	14
ENSMUSG00000044518	0
ENSMUSG00000044519	35
ENSMUSG00000044526	0
ENSMUSG00000044528	411
ENSMUSG00000044533	19
ENSMUSG00000044534	135
ENSMUSG00000044542	1
ENSMUSG00000044548	137
ENSMUSG00000044550	2238
ENSMUSG00000044551	21
ENSMUSG00000044556	1
ENSMUSG00000044560	0
ENSMUSG00000044562	212
ENSMUSG00000044566	57
ENSMUSG00000044573	59
ENSMUSG00000044576	217
ENSMUSG00000044581	0
ENSMUSG00000044583	42
ENSMUSG00000044594	0
ENSMUSG00000044595	10
ENSMUSG00000044597	0
ENSMUSG00000044600	1337
ENSMUSG00000044617	129
ENSMUSG00000044624	0
ENSMUSG00000044626	12
ENSMUSG00000044627	2444
ENSMUSG00000044628	1791
ENSMUSG00000044629	1075
ENSMUSG00000044636	409
ENSMUSG00000044641	72
ENSMUSG00000044645	163
ENSMUSG00000044646	103
ENSMUSG00000044647	1149
ENSMUSG00000044649	0
ENSMUSG00000044664	0
ENSMUSG00000044667	3387
ENSMUSG00000044674	130
ENSMUSG00000044676	1182
ENSMUSG00000044678	0
ENSMUSG00000044681	1
ENSMUSG00000044700	1185
ENSMUSG00000044701	0
ENSMUSG00000044702	19
ENSMUSG00000044703	0
ENSMUSG00000044705	0
ENSMUSG00000044707	51
ENSMUSG00000044708	5238
ENSMUSG00000044709	323
ENSMUSG00000044712	34
ENSMUSG00000044715	367
ENSMUSG00000044716	248
ENSMUSG00000044719	0
ENSMUSG00000044724	4
ENSMUSG00000044726	3
ENSMUSG00000044734	54
ENSMUSG00000044737	0
ENSMUSG00000044743	0
ENSMUSG00000044748	0
ENSMUSG00000044749	22
ENSMUSG00000044763	160
ENSMUSG00000044768	909
ENSMUSG00000044770	25
ENSMUSG00000044772	0
ENSMUSG00000044783	222
ENSMUSG00000044786	46
ENSMUSG00000044787	16
ENSMUSG00000044788	297
ENSMUSG00000044791	1470
ENSMUSG00000044792	1508
ENSMUSG00000044795	191
ENSMUSG00000044798	0
ENSMUSG00000044801	0
ENSMUSG00000044807	545
ENSMUSG00000044811	38
ENSMUSG00000044813	68
ENSMUSG00000044814	2
ENSMUSG00000044816	45
ENSMUSG00000044819	1
ENSMUSG00000044820	0
ENSMUSG00000044824	0
ENSMUSG00000044827	42
ENSMUSG00000044835	1040
ENSMUSG00000044847	769
ENSMUSG00000044854	0
ENSMUSG00000044857	388
ENSMUSG00000044860	0
ENSMUSG00000044863	0
ENSMUSG00000044864	904
ENSMUSG00000044876	509
ENSMUSG00000044881	103
ENSMUSG00000044894	1393
ENSMUSG00000044897	0
ENSMUSG00000044899	0
ENSMUSG00000044903	0
ENSMUSG00000044906	113
ENSMUSG00000044912	1621
ENSMUSG00000044916	32
ENSMUSG00000044921	17
ENSMUSG00000044923	0
ENSMUSG00000044927	203
ENSMUSG00000044933	720
ENSMUSG00000044934	209
ENSMUSG00000044937	19
ENSMUSG00000044938	0
ENSMUSG00000044948	27
ENSMUSG00000044949	282
ENSMUSG00000044950	292
ENSMUSG00000044951	1
ENSMUSG00000044952	318
ENSMUSG00000044957	0
ENSMUSG00000044966	13
ENSMUSG00000044968	313
ENSMUSG00000044976	0
ENSMUSG00000044982	66
ENSMUSG00000044985	0
ENSMUSG00000044986	402
ENSMUSG00000044988	0
ENSMUSG00000044991	93
ENSMUSG00000044994	0
ENSMUSG00000045004	26
ENSMUSG00000045005	23
ENSMUSG00000045007	1232
ENSMUSG00000045008	38
ENSMUSG00000045009	792
ENSMUSG00000045010	0
ENSMUSG00000045013	0
ENSMUSG00000045019	0
ENSMUSG00000045022	0
ENSMUSG00000045027	18
ENSMUSG00000045030	0
ENSMUSG00000045031	29
ENSMUSG00000045034	326
ENSMUSG00000045036	35
ENSMUSG00000045038	6525
ENSMUSG00000045039	2740
ENSMUSG00000045045	458
ENSMUSG00000045052	0
ENSMUSG00000045053	6
ENSMUSG00000045062	118
ENSMUSG00000045064	55
ENSMUSG00000045065	0
ENSMUSG00000045071	108
ENSMUSG00000045078	778
ENSMUSG00000045083	455
ENSMUSG00000045087	190
ENSMUSG00000045091	0
ENSMUSG00000045092	2200
ENSMUSG00000045094	11
ENSMUSG00000045095	2408
ENSMUSG00000045098	640
ENSMUSG00000045100	205
ENSMUSG00000045102	11
ENSMUSG00000045103	848
ENSMUSG00000045106	77
ENSMUSG00000045107	137
ENSMUSG00000045109	0
ENSMUSG00000045111	0
ENSMUSG00000045114	19
ENSMUSG00000045126	0
ENSMUSG00000045128	1164
ENSMUSG00000045132	0
ENSMUSG00000045136	1685
ENSMUSG00000045140	65
ENSMUSG00000045148	0
ENSMUSG00000045150	0
ENSMUSG00000045160	410
ENSMUSG00000045165	37
ENSMUSG00000045174	647
ENSMUSG00000045176	342
ENSMUSG00000045179	9
ENSMUSG00000045180	1283
ENSMUSG00000045193	771
ENSMUSG00000045201	223
ENSMUSG00000045202	0
ENSMUSG00000045204	0
ENSMUSG00000045205	296
ENSMUSG00000045210	862
ENSMUSG00000045211	1038
ENSMUSG00000045215	170
ENSMUSG00000045216	1197
ENSMUSG00000045225	0
ENSMUSG00000045231	5
ENSMUSG00000045232	0
ENSMUSG00000045236	0
ENSMUSG00000045237	161
ENSMUSG00000045246	219
ENSMUSG00000045248	159
ENSMUSG00000045251	135
ENSMUSG00000045252	527
ENSMUSG00000045257	136
ENSMUSG00000045259	56
ENSMUSG00000045267	0
ENSMUSG00000045268	69
ENSMUSG00000045273	4
ENSMUSG00000045275	33
ENSMUSG00000045281	12
ENSMUSG00000045282	57
ENSMUSG00000045284	434
ENSMUSG00000045287	1329
ENSMUSG00000045288	4
ENSMUSG00000045291	0
ENSMUSG00000045294	909
ENSMUSG00000045302	1587
ENSMUSG00000045306	0
ENSMUSG00000045312	225
ENSMUSG00000045314	398
ENSMUSG00000045316	245
ENSMUSG00000045318	209
ENSMUSG00000045319	46
ENSMUSG00000045322	14
ENSMUSG00000045326	1
ENSMUSG00000045328	20
ENSMUSG00000045330	0
ENSMUSG00000045331	0
ENSMUSG00000045333	221
ENSMUSG00000045336	0
ENSMUSG00000045337	0
ENSMUSG00000045340	0
ENSMUSG00000045341	0
ENSMUSG00000045348	1273
ENSMUSG00000045349	1130
ENSMUSG00000045350	2
ENSMUSG00000045362	6
ENSMUSG00000045364	0
ENSMUSG00000045374	400
ENSMUSG00000045377	48
ENSMUSG00000045378	0
ENSMUSG00000045381	0
ENSMUSG00000045382	28
ENSMUSG00000045392	0
ENSMUSG00000045394	0
ENSMUSG00000045395	0
ENSMUSG00000045404	56
ENSMUSG00000045409	318
ENSMUSG00000045410	271
ENSMUSG00000045411	687
ENSMUSG00000045414	563
ENSMUSG00000045417	0
ENSMUSG00000045421	0
ENSMUSG00000045427	1818
ENSMUSG00000045435	167
ENSMUSG00000045438	439
ENSMUSG00000045440	9
ENSMUSG00000045441	120
ENSMUSG00000045466	354
ENSMUSG00000045467	24
ENSMUSG00000045471	0
ENSMUSG00000045474	0
ENSMUSG00000045475	0
ENSMUSG00000045479	0
ENSMUSG00000045482	2098
ENSMUSG00000045493	2
ENSMUSG00000045498	98
ENSMUSG00000045502	1
ENSMUSG00000045503	326
ENSMUSG00000045506	0
ENSMUSG00000045508	0
ENSMUSG00000045509	30
ENSMUSG00000045514	0
ENSMUSG00000045515	1313
ENSMUSG00000045518	0
ENSMUSG00000045519	78
ENSMUSG00000045521	2
ENSMUSG00000045528	0
ENSMUSG00000045532	130
ENSMUSG00000045534	35
ENSMUSG00000045538	152
ENSMUSG00000045539	0
ENSMUSG00000045540	0
ENSMUSG00000045545	0
ENSMUSG00000045551	0
ENSMUSG00000045555	23
ENSMUSG00000045559	0
ENSMUSG00000045566	0
ENSMUSG00000045569	0
ENSMUSG00000045573	1146
ENSMUSG00000045575	0
ENSMUSG00000045576	292
ENSMUSG00000045581	0
ENSMUSG00000045584	0
ENSMUSG00000045587	0
ENSMUSG00000045589	4855
ENSMUSG00000045591	0
ENSMUSG00000045594	437
ENSMUSG00000045598	381
ENSMUSG00000045608	204
ENSMUSG00000045613	196
ENSMUSG00000045620	0
ENSMUSG00000045624	439
ENSMUSG00000045625	137
ENSMUSG00000045629	51
ENSMUSG00000045631	0
ENSMUSG00000045636	566
ENSMUSG00000045639	522
ENSMUSG00000045648	58
ENSMUSG00000045655	0
ENSMUSG00000045657	48
ENSMUSG00000045658	542
ENSMUSG00000045659	432
ENSMUSG00000045662	15
ENSMUSG00000045664	138
ENSMUSG00000045665	539
ENSMUSG00000045667	6
ENSMUSG00000045671	1458
ENSMUSG00000045672	143
ENSMUSG00000045678	0
ENSMUSG00000045679	63
ENSMUSG00000045680	0
ENSMUSG00000045684	0
ENSMUSG00000045689	24
ENSMUSG00000045690	1519
ENSMUSG00000045691	570
ENSMUSG00000045693	0
ENSMUSG00000045699	0
ENSMUSG00000045708	0
ENSMUSG00000045713	0
ENSMUSG00000045725	30
ENSMUSG00000045730	34
ENSMUSG00000045731	114
ENSMUSG00000045733	4669
ENSMUSG00000045744	0
ENSMUSG00000045751	21
ENSMUSG00000045752	477
ENSMUSG00000045757	60
ENSMUSG00000045761	32
ENSMUSG00000045763	9609
ENSMUSG00000045767	1237
ENSMUSG00000045775	14
ENSMUSG00000045776	1
ENSMUSG00000045777	290
ENSMUSG00000045780	0
ENSMUSG00000045790	934
ENSMUSG00000045792	0
ENSMUSG00000045794	0
ENSMUSG00000045795	219
ENSMUSG00000045797	0
ENSMUSG00000045802	0
ENSMUSG00000045812	0
ENSMUSG00000045817	165
ENSMUSG00000045822	191
ENSMUSG00000045824	0
ENSMUSG00000045826	5
ENSMUSG00000045827	104
ENSMUSG00000045835	0
ENSMUSG00000045838	125
ENSMUSG00000045854	246
ENSMUSG00000045867	104
ENSMUSG00000045868	1
ENSMUSG00000045871	2
ENSMUSG00000045875	193
ENSMUSG00000045876	55
ENSMUSG00000045877	11
ENSMUSG00000045883	0
ENSMUSG00000045886	311
ENSMUSG00000045896	947
ENSMUSG00000045903	338
ENSMUSG00000045912	345
ENSMUSG00000045915	20
ENSMUSG00000045917	184
ENSMUSG00000045929	0
ENSMUSG00000045930	61
ENSMUSG00000045932	201
ENSMUSG00000045934	177
ENSMUSG00000045942	1
ENSMUSG00000045948	639
ENSMUSG00000045954	142
ENSMUSG00000045962	2702
ENSMUSG00000045967	2467
ENSMUSG00000045968	29
ENSMUSG00000045969	468
ENSMUSG00000045973	838
ENSMUSG00000045975	230
ENSMUSG00000045980	309
ENSMUSG00000045983	5157
ENSMUSG00000045989	3
ENSMUSG00000045991	38
ENSMUSG00000045994	4306
ENSMUSG00000045996	21
ENSMUSG00000046000	7
ENSMUSG00000046006	3
ENSMUSG00000046008	32
ENSMUSG00000046010	161
ENSMUSG00000046016	0
ENSMUSG00000046020	350
ENSMUSG00000046027	62
ENSMUSG00000046031	3
ENSMUSG00000046032	578
ENSMUSG00000046034	255
ENSMUSG00000046041	0
ENSMUSG00000046049	3
ENSMUSG00000046056	49
ENSMUSG00000046058	589
ENSMUSG00000046062	780
ENSMUSG00000046070	0
ENSMUSG00000046079	641
ENSMUSG00000046080	3
ENSMUSG00000046082	0
ENSMUSG00000046085	3
ENSMUSG00000046088	0
ENSMUSG00000046093	23204
ENSMUSG00000046095	0
ENSMUSG00000046096	705
ENSMUSG00000046101	22
ENSMUSG00000046108	1
ENSMUSG00000046110	0
ENSMUSG00000046111	362
ENSMUSG00000046130	0
ENSMUSG00000046133	0
ENSMUSG00000046138	694
ENSMUSG00000046139	377
ENSMUSG00000046150	0
ENSMUSG00000046152	70
ENSMUSG00000046157	594
ENSMUSG00000046159	1141
ENSMUSG00000046160	910
ENSMUSG00000046167	35
ENSMUSG00000046168	7
ENSMUSG00000046169	27
ENSMUSG00000046173	0
ENSMUSG00000046178	474
ENSMUSG00000046179	5
ENSMUSG00000046180	0
ENSMUSG00000046182	1835
ENSMUSG00000046185	213
ENSMUSG00000046186	7
ENSMUSG00000046191	147
ENSMUSG00000046192	22
ENSMUSG00000046196	2
ENSMUSG00000046201	856
ENSMUSG00000046204	948
ENSMUSG00000046207	140
ENSMUSG00000046210	0
ENSMUSG00000046213	0
ENSMUSG00000046215	707
ENSMUSG00000046223	24
ENSMUSG00000046229	40
ENSMUSG00000046230	627
ENSMUSG00000046240	1288
ENSMUSG00000046242	0
ENSMUSG00000046245	4
ENSMUSG00000046248	0
ENSMUSG00000046258	0
ENSMUSG00000046259	0
ENSMUSG00000046262	0
ENSMUSG00000046269	168
ENSMUSG00000046272	0
ENSMUSG00000046275	10
ENSMUSG00000046280	83
ENSMUSG00000046282	0
ENSMUSG00000046287	324
ENSMUSG00000046295	7
ENSMUSG00000046300	0
ENSMUSG00000046311	443
ENSMUSG00000046312	521
ENSMUSG00000046314	873
ENSMUSG00000046317	0
ENSMUSG00000046318	82
ENSMUSG00000046321	1361
ENSMUSG00000046323	0
ENSMUSG00000046324	706
