gene	con3.bam
ENSMUSG00000035632	1183
ENSMUSG00000035637	763
ENSMUSG00000035638	0
ENSMUSG00000035640	7139
ENSMUSG00000035642	559
ENSMUSG00000035649	972
ENSMUSG00000035651	0
ENSMUSG00000035653	2972
ENSMUSG00000035666	1651
ENSMUSG00000035671	703
ENSMUSG00000035673	534
ENSMUSG00000035674	2762
ENSMUSG00000035678	8
ENSMUSG00000035681	3444
ENSMUSG00000035683	61
ENSMUSG00000035686	765
ENSMUSG00000035692	85
ENSMUSG00000035694	7
ENSMUSG00000035696	1315
ENSMUSG00000035697	206
ENSMUSG00000035699	0
ENSMUSG00000035704	252
ENSMUSG00000035711	130
ENSMUSG00000035713	656
ENSMUSG00000035722	703
ENSMUSG00000035725	338
ENSMUSG00000035726	2628
ENSMUSG00000035735	4694
ENSMUSG00000035745	9
ENSMUSG00000035754	2329
ENSMUSG00000035757	365
ENSMUSG00000035759	186
ENSMUSG00000035762	554
ENSMUSG00000035764	2456
ENSMUSG00000035765	1869
ENSMUSG00000035769	239
ENSMUSG00000035770	7931
ENSMUSG00000035772	1316
ENSMUSG00000035773	158
ENSMUSG00000035775	62
ENSMUSG00000035776	4312
ENSMUSG00000035778	169
ENSMUSG00000035780	0
ENSMUSG00000035781	6096
ENSMUSG00000035783	395
ENSMUSG00000035785	0
ENSMUSG00000035790	2508
ENSMUSG00000035798	3414
ENSMUSG00000035799	35
ENSMUSG00000035804	0
ENSMUSG00000035805	4888
ENSMUSG00000035811	0
ENSMUSG00000035818	51
ENSMUSG00000035824	1531
ENSMUSG00000035828	700
ENSMUSG00000035829	1386
ENSMUSG00000035831	1
ENSMUSG00000035834	208
ENSMUSG00000035835	1067
ENSMUSG00000035836	0
ENSMUSG00000035840	198
ENSMUSG00000035842	44
ENSMUSG00000035845	339
ENSMUSG00000035847	16802
ENSMUSG00000035849	1557
ENSMUSG00000035851	2238
ENSMUSG00000035852	2
ENSMUSG00000035860	27
ENSMUSG00000035861	0
ENSMUSG00000035863	8718
ENSMUSG00000035864	72948
ENSMUSG00000035868	183
ENSMUSG00000035873	61
ENSMUSG00000035875	0
ENSMUSG00000035877	2122
ENSMUSG00000035878	99
ENSMUSG00000035885	10865
ENSMUSG00000035890	1665
ENSMUSG00000035891	2907
ENSMUSG00000035896	6
ENSMUSG00000035898	709
ENSMUSG00000035900	2129
ENSMUSG00000035901	10822
ENSMUSG00000035910	429
ENSMUSG00000035914	407
ENSMUSG00000035916	3
ENSMUSG00000035919	699
ENSMUSG00000035923	1
ENSMUSG00000035929	167
ENSMUSG00000035930	3
ENSMUSG00000035932	1
ENSMUSG00000035933	901
ENSMUSG00000035934	2686
ENSMUSG00000035936	3054
ENSMUSG00000035941	695
ENSMUSG00000035944	237
ENSMUSG00000035946	1
ENSMUSG00000035948	9
ENSMUSG00000035949	2737
ENSMUSG00000035951	3
ENSMUSG00000035953	1793
ENSMUSG00000035954	3774
ENSMUSG00000035958	492
ENSMUSG00000035960	592
ENSMUSG00000035963	6
ENSMUSG00000035964	5107
ENSMUSG00000035967	1335
ENSMUSG00000035969	4458
ENSMUSG00000035984	384
ENSMUSG00000035992	1313
ENSMUSG00000036002	1124
ENSMUSG00000036006	1944
ENSMUSG00000036009	105
ENSMUSG00000036013	0
ENSMUSG00000036019	351
ENSMUSG00000036022	118
ENSMUSG00000036023	605
ENSMUSG00000036026	4882
ENSMUSG00000036027	0
ENSMUSG00000036030	113
ENSMUSG00000036036	283
ENSMUSG00000036040	478
ENSMUSG00000036046	3423
ENSMUSG00000036052	7061
ENSMUSG00000036053	1497
ENSMUSG00000036054	3860
ENSMUSG00000036057	1762
ENSMUSG00000036061	429
ENSMUSG00000036062	16580
ENSMUSG00000036067	1038
ENSMUSG00000036073	1947
ENSMUSG00000036078	3199
ENSMUSG00000036083	1
ENSMUSG00000036086	357
ENSMUSG00000036087	628
ENSMUSG00000036091	25
ENSMUSG00000036093	1375
ENSMUSG00000036095	4801
ENSMUSG00000036097	1249
ENSMUSG00000036098	719
ENSMUSG00000036099	2499
ENSMUSG00000036103	572
ENSMUSG00000036104	3793
ENSMUSG00000036106	129
ENSMUSG00000036109	1
ENSMUSG00000036110	2
ENSMUSG00000036111	179
ENSMUSG00000036112	1630
ENSMUSG00000036114	509
ENSMUSG00000036117	1
ENSMUSG00000036120	233
ENSMUSG00000036123	36
ENSMUSG00000036131	82
ENSMUSG00000036136	0
ENSMUSG00000036138	612
ENSMUSG00000036139	0
ENSMUSG00000036144	0
ENSMUSG00000036151	25
ENSMUSG00000036155	4971
ENSMUSG00000036158	3916
ENSMUSG00000036160	671
ENSMUSG00000036167	1079
ENSMUSG00000036168	5
ENSMUSG00000036169	9
ENSMUSG00000036172	0
ENSMUSG00000036180	957
ENSMUSG00000036181	287
ENSMUSG00000036185	1
ENSMUSG00000036186	930
ENSMUSG00000036188	1818
ENSMUSG00000036192	1036
ENSMUSG00000036196	106
ENSMUSG00000036197	488
ENSMUSG00000036198	37
ENSMUSG00000036199	5463
ENSMUSG00000036202	974
ENSMUSG00000036206	656
ENSMUSG00000036208	156
ENSMUSG00000036211	0
ENSMUSG00000036214	105
ENSMUSG00000036216	3
ENSMUSG00000036218	349
ENSMUSG00000036223	6
ENSMUSG00000036225	3124
ENSMUSG00000036231	0
ENSMUSG00000036241	2895
ENSMUSG00000036242	1099
ENSMUSG00000036244	0
ENSMUSG00000036246	382
ENSMUSG00000036249	722
ENSMUSG00000036251	4
ENSMUSG00000036256	810
ENSMUSG00000036257	3895
ENSMUSG00000036264	887
ENSMUSG00000036270	2245
ENSMUSG00000036273	1904
ENSMUSG00000036275	2621
ENSMUSG00000036278	188
ENSMUSG00000036281	1052
ENSMUSG00000036282	758
ENSMUSG00000036285	761
ENSMUSG00000036291	475
ENSMUSG00000036292	35
ENSMUSG00000036295	2223
ENSMUSG00000036298	4141
ENSMUSG00000036299	3088
ENSMUSG00000036304	259
ENSMUSG00000036306	3825
ENSMUSG00000036309	9035
ENSMUSG00000036315	474
ENSMUSG00000036323	3638
ENSMUSG00000036327	946
ENSMUSG00000036330	1
ENSMUSG00000036333	13663
ENSMUSG00000036334	136
ENSMUSG00000036339	335
ENSMUSG00000036352	1429
ENSMUSG00000036353	1082
ENSMUSG00000036356	897
ENSMUSG00000036357	12
ENSMUSG00000036362	733
ENSMUSG00000036368	194
ENSMUSG00000036371	6477
ENSMUSG00000036372	897
ENSMUSG00000036376	500
ENSMUSG00000036377	2592
ENSMUSG00000036381	74
ENSMUSG00000036390	260
ENSMUSG00000036391	392
ENSMUSG00000036395	17
ENSMUSG00000036398	3176
ENSMUSG00000036401	0
ENSMUSG00000036402	2341
ENSMUSG00000036403	260
ENSMUSG00000036411	219
ENSMUSG00000036412	41
ENSMUSG00000036422	835
ENSMUSG00000036427	17154
ENSMUSG00000036430	522
ENSMUSG00000036432	532
ENSMUSG00000036435	1732
ENSMUSG00000036437	912
ENSMUSG00000036438	45078
ENSMUSG00000036442	933
ENSMUSG00000036446	92
ENSMUSG00000036449	0
ENSMUSG00000036450	1439
ENSMUSG00000036452	5075
ENSMUSG00000036459	123
ENSMUSG00000036461	198
ENSMUSG00000036463	0
ENSMUSG00000036466	844
ENSMUSG00000036469	891
ENSMUSG00000036473	3349
ENSMUSG00000036478	552
ENSMUSG00000036480	125
ENSMUSG00000036492	196
ENSMUSG00000036499	1773
ENSMUSG00000036500	0
ENSMUSG00000036501	2172
ENSMUSG00000036502	278
ENSMUSG00000036503	2605
ENSMUSG00000036504	207
ENSMUSG00000036510	1945
ENSMUSG00000036513	394
ENSMUSG00000036521	0
ENSMUSG00000036523	125
ENSMUSG00000036526	12
ENSMUSG00000036528	228
ENSMUSG00000036529	6286
ENSMUSG00000036533	541
ENSMUSG00000036534	1168
ENSMUSG00000036537	277
ENSMUSG00000036545	322
ENSMUSG00000036550	3517
ENSMUSG00000036551	0
ENSMUSG00000036552	227
ENSMUSG00000036553	68
ENSMUSG00000036555	761
ENSMUSG00000036557	0
ENSMUSG00000036560	343
ENSMUSG00000036561	2912
ENSMUSG00000036564	59414
ENSMUSG00000036565	7866
ENSMUSG00000036568	1714
ENSMUSG00000036570	795
ENSMUSG00000036572	831
ENSMUSG00000036574	0
ENSMUSG00000036578	2600
ENSMUSG00000036580	1046
ENSMUSG00000036585	2695
ENSMUSG00000036586	3
ENSMUSG00000036587	4
ENSMUSG00000036591	6464
ENSMUSG00000036594	79
ENSMUSG00000036596	4
ENSMUSG00000036598	114
ENSMUSG00000036599	618
ENSMUSG00000036602	6
ENSMUSG00000036606	1929
ENSMUSG00000036611	698
ENSMUSG00000036613	1445
ENSMUSG00000036615	785
ENSMUSG00000036617	5467
ENSMUSG00000036620	1640
ENSMUSG00000036622	5211
ENSMUSG00000036632	530
ENSMUSG00000036634	2288
ENSMUSG00000036636	1831
ENSMUSG00000036639	139
ENSMUSG00000036641	596
ENSMUSG00000036644	9792
ENSMUSG00000036646	2561
ENSMUSG00000036647	0
ENSMUSG00000036655	11
ENSMUSG00000036658	0
ENSMUSG00000036661	229
ENSMUSG00000036667	13781
ENSMUSG00000036672	433
ENSMUSG00000036676	293
ENSMUSG00000036678	423
ENSMUSG00000036686	1919
ENSMUSG00000036687	0
ENSMUSG00000036693	865
ENSMUSG00000036698	3134
ENSMUSG00000036699	1511
ENSMUSG00000036707	6298
ENSMUSG00000036712	4854
ENSMUSG00000036718	90
ENSMUSG00000036721	295
ENSMUSG00000036731	0
ENSMUSG00000036733	1321
ENSMUSG00000036737	1341
ENSMUSG00000036743	10
ENSMUSG00000036744	0
ENSMUSG00000036745	8696
ENSMUSG00000036748	3962
ENSMUSG00000036749	3
ENSMUSG00000036751	9193
ENSMUSG00000036752	9437
ENSMUSG00000036760	376
ENSMUSG00000036764	315
ENSMUSG00000036766	3549
ENSMUSG00000036768	21
ENSMUSG00000036769	564
ENSMUSG00000036770	1
ENSMUSG00000036775	1096
ENSMUSG00000036777	222
ENSMUSG00000036779	1267
ENSMUSG00000036781	172
ENSMUSG00000036782	801
ENSMUSG00000036790	1055
ENSMUSG00000036792	2696
ENSMUSG00000036800	757
ENSMUSG00000036805	0
ENSMUSG00000036810	757
ENSMUSG00000036813	0
ENSMUSG00000036814	608
ENSMUSG00000036815	6625
ENSMUSG00000036816	32
ENSMUSG00000036817	3979
ENSMUSG00000036819	1507
ENSMUSG00000036820	297
ENSMUSG00000036822	908
ENSMUSG00000036825	3566
ENSMUSG00000036826	0
ENSMUSG00000036832	3
ENSMUSG00000036833	261
ENSMUSG00000036834	694
ENSMUSG00000036835	220
ENSMUSG00000036840	650
ENSMUSG00000036845	628
ENSMUSG00000036850	1998
ENSMUSG00000036853	0
ENSMUSG00000036854	192
ENSMUSG00000036855	3
ENSMUSG00000036856	998
ENSMUSG00000036858	16
ENSMUSG00000036860	479
ENSMUSG00000036862	505
ENSMUSG00000036863	68
ENSMUSG00000036864	86
ENSMUSG00000036867	55
ENSMUSG00000036872	2
ENSMUSG00000036873	685
ENSMUSG00000036875	18
ENSMUSG00000036879	1253
ENSMUSG00000036880	541
ENSMUSG00000036882	8426
ENSMUSG00000036885	1003
ENSMUSG00000036887	1562
ENSMUSG00000036890	2061
ENSMUSG00000036892	0
ENSMUSG00000036893	2057
ENSMUSG00000036894	1324
ENSMUSG00000036896	807
ENSMUSG00000036898	737
ENSMUSG00000036899	0
ENSMUSG00000036902	1837
ENSMUSG00000036904	133
ENSMUSG00000036905	1252
ENSMUSG00000036907	27
ENSMUSG00000036908	458
ENSMUSG00000036912	0
ENSMUSG00000036913	154
ENSMUSG00000036915	233
ENSMUSG00000036916	414
ENSMUSG00000036918	343
ENSMUSG00000036921	0
ENSMUSG00000036923	90
ENSMUSG00000036924	0
ENSMUSG00000036925	0
ENSMUSG00000036928	20
ENSMUSG00000036931	58
ENSMUSG00000036932	909
ENSMUSG00000036934	304
ENSMUSG00000036938	0
ENSMUSG00000036940	2372
ENSMUSG00000036941	1032
ENSMUSG00000036943	930
ENSMUSG00000036944	11
ENSMUSG00000036948	1903
ENSMUSG00000036949	2018
ENSMUSG00000036951	0
ENSMUSG00000036955	6044
ENSMUSG00000036957	726
ENSMUSG00000036958	3
ENSMUSG00000036959	1010
ENSMUSG00000036960	0
ENSMUSG00000036961	1
ENSMUSG00000036962	1
ENSMUSG00000036964	142
ENSMUSG00000036966	6355
ENSMUSG00000036968	441
ENSMUSG00000036972	136
ENSMUSG00000036975	409
ENSMUSG00000036977	413
ENSMUSG00000036980	913
ENSMUSG00000036983	171
ENSMUSG00000036985	2013
ENSMUSG00000036986	416
ENSMUSG00000036989	4519
ENSMUSG00000036990	1565
ENSMUSG00000036992	199
ENSMUSG00000036995	131
ENSMUSG00000037001	413
ENSMUSG00000037003	479
ENSMUSG00000037005	9
ENSMUSG00000037007	304
ENSMUSG00000037010	958
ENSMUSG00000037012	17680
ENSMUSG00000037013	789
ENSMUSG00000037014	350
ENSMUSG00000037016	109
ENSMUSG00000037017	541
ENSMUSG00000037020	26
ENSMUSG00000037022	868
ENSMUSG00000037025	0
ENSMUSG00000037028	0
ENSMUSG00000037029	1304
ENSMUSG00000037031	348
ENSMUSG00000037032	17137
ENSMUSG00000037033	0
ENSMUSG00000037034	0
ENSMUSG00000037035	210
ENSMUSG00000037049	4440
ENSMUSG00000037053	0
ENSMUSG00000037058	3774
ENSMUSG00000037060	748
ENSMUSG00000037062	2801
ENSMUSG00000037070	690
ENSMUSG00000037071	6905
ENSMUSG00000037072	3781
ENSMUSG00000037075	962
ENSMUSG00000037085	410
ENSMUSG00000037086	1
ENSMUSG00000037089	707
ENSMUSG00000037095	39
ENSMUSG00000037098	4670
ENSMUSG00000037101	0
ENSMUSG00000037103	632
ENSMUSG00000037104	3373
ENSMUSG00000037106	5
ENSMUSG00000037108	178
ENSMUSG00000037110	853
ENSMUSG00000037111	8705
ENSMUSG00000037112	715
ENSMUSG00000037119	2328
ENSMUSG00000037124	0
ENSMUSG00000037126	14302
ENSMUSG00000037129	0
ENSMUSG00000037130	0
ENSMUSG00000037134	552
ENSMUSG00000037138	2348
ENSMUSG00000037139	162
ENSMUSG00000037140	0
ENSMUSG00000037143	167
ENSMUSG00000037145	0
ENSMUSG00000037148	965
ENSMUSG00000037149	5827
ENSMUSG00000037151	958
ENSMUSG00000037152	615
ENSMUSG00000037157	4
ENSMUSG00000037159	11
ENSMUSG00000037161	2
ENSMUSG00000037166	104
ENSMUSG00000037167	2
ENSMUSG00000037169	258
ENSMUSG00000037171	6
ENSMUSG00000037172	3325
ENSMUSG00000037174	781
ENSMUSG00000037185	124
ENSMUSG00000037188	37
ENSMUSG00000037190	321
ENSMUSG00000037196	470
ENSMUSG00000037197	1878
ENSMUSG00000037202	1
ENSMUSG00000037204	779
ENSMUSG00000037206	845
ENSMUSG00000037210	1972
ENSMUSG00000037211	210
ENSMUSG00000037214	271
ENSMUSG00000037216	188
ENSMUSG00000037217	29738
ENSMUSG00000037221	325
ENSMUSG00000037224	1774
ENSMUSG00000037225	214
ENSMUSG00000037234	2015
ENSMUSG00000037235	2549
ENSMUSG00000037236	11073
ENSMUSG00000037239	2321
ENSMUSG00000037242	2103
ENSMUSG00000037243	612
ENSMUSG00000037246	0
ENSMUSG00000037251	1411
ENSMUSG00000037253	1226
ENSMUSG00000037254	321
ENSMUSG00000037257	2581
ENSMUSG00000037259	9558
ENSMUSG00000037260	1433
ENSMUSG00000037262	360
ENSMUSG00000037263	5
ENSMUSG00000037266	6453
ENSMUSG00000037270	6219
ENSMUSG00000037275	848
ENSMUSG00000037278	469
ENSMUSG00000037279	257
ENSMUSG00000037280	177
ENSMUSG00000037286	843
ENSMUSG00000037287	1692
ENSMUSG00000037295	131
ENSMUSG00000037296	529
ENSMUSG00000037300	1090
ENSMUSG00000037306	1551
ENSMUSG00000037307	0
ENSMUSG00000037313	148
ENSMUSG00000037315	298
ENSMUSG00000037316	1912
ENSMUSG00000037318	26
ENSMUSG00000037321	55
ENSMUSG00000037325	783
ENSMUSG00000037326	1132
ENSMUSG00000037331	5318
ENSMUSG00000037334	0
ENSMUSG00000037335	2
ENSMUSG00000037336	10
ENSMUSG00000037337	30
ENSMUSG00000037339	640
ENSMUSG00000037341	522
ENSMUSG00000037343	1357
ENSMUSG00000037344	594
ENSMUSG00000037346	0
ENSMUSG00000037347	36
ENSMUSG00000037348	2321
ENSMUSG00000037349	207
ENSMUSG00000037351	12304
ENSMUSG00000037353	1959
ENSMUSG00000037355	257
ENSMUSG00000037358	46
ENSMUSG00000037361	1543
ENSMUSG00000037362	4913
ENSMUSG00000037363	336
ENSMUSG00000037364	3619
ENSMUSG00000037366	353
ENSMUSG00000037369	917
ENSMUSG00000037370	103
ENSMUSG00000037373	5804
ENSMUSG00000037375	19
ENSMUSG00000037376	967
ENSMUSG00000037379	5
ENSMUSG00000037386	3759
ENSMUSG00000037390	0
ENSMUSG00000037393	0
ENSMUSG00000037395	533
ENSMUSG00000037400	2973
ENSMUSG00000037405	135
ENSMUSG00000037406	37
ENSMUSG00000037408	566
ENSMUSG00000037410	474
ENSMUSG00000037411	25
ENSMUSG00000037415	1370
ENSMUSG00000037416	1700
ENSMUSG00000037418	39
ENSMUSG00000037419	2615
ENSMUSG00000037424	0
ENSMUSG00000037426	2188
ENSMUSG00000037428	7059
ENSMUSG00000037432	418
ENSMUSG00000037434	1034
ENSMUSG00000037437	10
ENSMUSG00000037440	36
ENSMUSG00000037443	512
ENSMUSG00000037446	4
ENSMUSG00000037447	278
ENSMUSG00000037451	0
ENSMUSG00000037455	641
ENSMUSG00000037458	5013
ENSMUSG00000037461	906
ENSMUSG00000037463	338
ENSMUSG00000037465	1327
ENSMUSG00000037466	34
ENSMUSG00000037469	36
ENSMUSG00000037470	2876
ENSMUSG00000037474	408
ENSMUSG00000037475	1315
ENSMUSG00000037477	1
ENSMUSG00000037482	9
ENSMUSG00000037486	799
ENSMUSG00000037487	5170
ENSMUSG00000037490	176
ENSMUSG00000037492	1913
ENSMUSG00000037493	832
ENSMUSG00000037499	1339
ENSMUSG00000037503	12097
ENSMUSG00000037509	8222
ENSMUSG00000037514	1603
ENSMUSG00000037519	997
ENSMUSG00000037523	231
ENSMUSG00000037525	137
ENSMUSG00000037526	716
ENSMUSG00000037529	0
ENSMUSG00000037531	484
ENSMUSG00000037533	1010
ENSMUSG00000037536	2328
ENSMUSG00000037537	0
ENSMUSG00000037541	8813
ENSMUSG00000037542	4
ENSMUSG00000037544	16
ENSMUSG00000037548	15
ENSMUSG00000037552	207
ENSMUSG00000037553	991
ENSMUSG00000037563	413
ENSMUSG00000037568	120
ENSMUSG00000037570	835
ENSMUSG00000037572	119
ENSMUSG00000037573	899
ENSMUSG00000037577	16
ENSMUSG00000037578	9
ENSMUSG00000037579	6130
ENSMUSG00000037580	38
ENSMUSG00000037583	1
ENSMUSG00000037593	369
ENSMUSG00000037594	479
ENSMUSG00000037600	4
ENSMUSG00000037601	3159
ENSMUSG00000037603	0
ENSMUSG00000037605	3629
ENSMUSG00000037606	1090
ENSMUSG00000037608	4441
ENSMUSG00000037610	125
ENSMUSG00000037613	31
ENSMUSG00000037617	213
ENSMUSG00000037621	31
ENSMUSG00000037622	2317
ENSMUSG00000037624	1712
ENSMUSG00000037625	1207
ENSMUSG00000037627	10
ENSMUSG00000037628	32
ENSMUSG00000037636	7
ENSMUSG00000037638	26
ENSMUSG00000037640	984
ENSMUSG00000037643	2690
ENSMUSG00000037646	2433
ENSMUSG00000037649	574
ENSMUSG00000037652	1700
ENSMUSG00000037653	150
ENSMUSG00000037656	2093
ENSMUSG00000037660	1
ENSMUSG00000037661	6
ENSMUSG00000037664	201
ENSMUSG00000037669	1394
ENSMUSG00000037674	1209
ENSMUSG00000037679	5102
ENSMUSG00000037681	69
ENSMUSG00000037683	16
ENSMUSG00000037685	8182
ENSMUSG00000037686	134
ENSMUSG00000037689	0
ENSMUSG00000037692	2053
ENSMUSG00000037697	2155
ENSMUSG00000037703	9339
ENSMUSG00000037705	17
ENSMUSG00000037706	8219
ENSMUSG00000037708	140
ENSMUSG00000037709	549
ENSMUSG00000037710	1966
ENSMUSG00000037712	2919
ENSMUSG00000037716	18
ENSMUSG00000037720	2754
ENSMUSG00000037722	175
ENSMUSG00000037725	3
ENSMUSG00000037727	2
ENSMUSG00000037730	394
ENSMUSG00000037731	67
ENSMUSG00000037736	3481
ENSMUSG00000037737	28
ENSMUSG00000037738	3
ENSMUSG00000037740	1428
ENSMUSG00000037742	40764
ENSMUSG00000037747	6049
ENSMUSG00000037750	1187
ENSMUSG00000037752	158
ENSMUSG00000037754	6821
ENSMUSG00000037759	5
ENSMUSG00000037761	139
ENSMUSG00000037762	106
ENSMUSG00000037771	2100
ENSMUSG00000037772	60
ENSMUSG00000037773	1052
ENSMUSG00000037780	0
ENSMUSG00000037784	599
ENSMUSG00000037787	1116
ENSMUSG00000037788	5548
ENSMUSG00000037790	0
ENSMUSG00000037791	1793
ENSMUSG00000037795	220
ENSMUSG00000037797	0
ENSMUSG00000037798	0
ENSMUSG00000037801	9
ENSMUSG00000037805	290
ENSMUSG00000037808	354
ENSMUSG00000037813	246
ENSMUSG00000037815	2541
ENSMUSG00000037816	231
ENSMUSG00000037818	342
ENSMUSG00000037820	510
ENSMUSG00000037822	3649
ENSMUSG00000037824	1478
ENSMUSG00000037826	2391
ENSMUSG00000037833	18
ENSMUSG00000037843	1882
ENSMUSG00000037845	71
ENSMUSG00000037846	125
ENSMUSG00000037847	120
ENSMUSG00000037849	0
ENSMUSG00000037851	2026
ENSMUSG00000037852	68979
ENSMUSG00000037855	27142
ENSMUSG00000037857	862
ENSMUSG00000037860	51
ENSMUSG00000037868	318
ENSMUSG00000037872	1295
ENSMUSG00000037876	2710
ENSMUSG00000037885	911
ENSMUSG00000037887	5318
ENSMUSG00000037890	986
ENSMUSG00000037892	282
ENSMUSG00000037894	151
ENSMUSG00000037896	756
ENSMUSG00000037902	21973
ENSMUSG00000037904	351
ENSMUSG00000037905	3916
ENSMUSG00000037907	3210
ENSMUSG00000037913	10
ENSMUSG00000037916	4706
ENSMUSG00000037921	32
ENSMUSG00000037922	37
ENSMUSG00000037924	0
ENSMUSG00000037926	1702
ENSMUSG00000037933	3249
ENSMUSG00000037935	990
ENSMUSG00000037936	984
ENSMUSG00000037938	283
ENSMUSG00000037940	208
ENSMUSG00000037942	0
ENSMUSG00000037944	1
ENSMUSG00000037946	271
ENSMUSG00000037949	822
ENSMUSG00000037953	7
ENSMUSG00000037957	560
ENSMUSG00000037958	865
ENSMUSG00000037960	135
ENSMUSG00000037962	17
ENSMUSG00000037965	1162
ENSMUSG00000037966	371
ENSMUSG00000037971	1004
ENSMUSG00000037972	8936
ENSMUSG00000037973	148
ENSMUSG00000037974	0
ENSMUSG00000037977	200
ENSMUSG00000037979	2789
ENSMUSG00000037984	5900
ENSMUSG00000037989	5054
ENSMUSG00000037990	1717
ENSMUSG00000037991	5
ENSMUSG00000037992	352
ENSMUSG00000037993	1733
ENSMUSG00000037994	132
ENSMUSG00000037995	128
ENSMUSG00000037996	18288
ENSMUSG00000037997	664
ENSMUSG00000037999	3764
ENSMUSG00000038000	1003
ENSMUSG00000038002	1020
ENSMUSG00000038005	1326
ENSMUSG00000038007	270
ENSMUSG00000038009	0
ENSMUSG00000038010	131
ENSMUSG00000038011	93
ENSMUSG00000038013	2984
ENSMUSG00000038014	4892
ENSMUSG00000038015	0
ENSMUSG00000038020	6178
ENSMUSG00000038022	226
ENSMUSG00000038023	2614
ENSMUSG00000038024	361
ENSMUSG00000038025	1457
ENSMUSG00000038026	8320
ENSMUSG00000038028	1630
ENSMUSG00000038034	5889
ENSMUSG00000038037	7
ENSMUSG00000038039	3078
ENSMUSG00000038042	735
ENSMUSG00000038044	2
ENSMUSG00000038045	11
ENSMUSG00000038046	427
ENSMUSG00000038047	210
ENSMUSG00000038048	94
ENSMUSG00000038055	965
ENSMUSG00000038056	3336
ENSMUSG00000038057	8
ENSMUSG00000038058	131
ENSMUSG00000038059	185
ENSMUSG00000038060	95
ENSMUSG00000038064	0
ENSMUSG00000038065	5963
ENSMUSG00000038067	0
ENSMUSG00000038068	946
ENSMUSG00000038069	557
ENSMUSG00000038070	527
ENSMUSG00000038071	0
ENSMUSG00000038072	2141
ENSMUSG00000038074	194
ENSMUSG00000038077	4781
ENSMUSG00000038079	668
ENSMUSG00000038080	286
ENSMUSG00000038084	6153
ENSMUSG00000038085	107
ENSMUSG00000038086	5
ENSMUSG00000038092	0
ENSMUSG00000038094	512
ENSMUSG00000038095	6090
ENSMUSG00000038102	2196
ENSMUSG00000038112	205
ENSMUSG00000038115	19
ENSMUSG00000038116	2441
ENSMUSG00000038119	458
ENSMUSG00000038121	1578
ENSMUSG00000038122	519
ENSMUSG00000038126	540
ENSMUSG00000038127	1443
ENSMUSG00000038128	11108
ENSMUSG00000038132	608
ENSMUSG00000038135	2
ENSMUSG00000038141	1416
ENSMUSG00000038143	4576
ENSMUSG00000038145	2679
ENSMUSG00000038146	513
ENSMUSG00000038147	56
ENSMUSG00000038148	0
ENSMUSG00000038150	1711
ENSMUSG00000038151	52
ENSMUSG00000038155	19
ENSMUSG00000038156	3588
ENSMUSG00000038160	830
ENSMUSG00000038167	14
ENSMUSG00000038168	138
ENSMUSG00000038170	8714
ENSMUSG00000038172	2342
ENSMUSG00000038173	111
ENSMUSG00000038174	2300
ENSMUSG00000038175	749
ENSMUSG00000038178	2148
ENSMUSG00000038179	1
ENSMUSG00000038180	93
ENSMUSG00000038181	965
ENSMUSG00000038187	3506
ENSMUSG00000038188	115
ENSMUSG00000038192	5
ENSMUSG00000038193	0
ENSMUSG00000038195	21
ENSMUSG00000038199	6
ENSMUSG00000038201	0
ENSMUSG00000038203	0
ENSMUSG00000038204	4
ENSMUSG00000038205	1634
ENSMUSG00000038206	593
ENSMUSG00000038208	340
ENSMUSG00000038209	0
ENSMUSG00000038210	0
ENSMUSG00000038212	1167
ENSMUSG00000038213	380
ENSMUSG00000038214	245
ENSMUSG00000038215	223
ENSMUSG00000038216	4
ENSMUSG00000038217	146
ENSMUSG00000038224	4
ENSMUSG00000038225	99
ENSMUSG00000038227	0
ENSMUSG00000038233	156
ENSMUSG00000038235	247
ENSMUSG00000038236	0
ENSMUSG00000038239	27
ENSMUSG00000038240	404
ENSMUSG00000038241	1063
ENSMUSG00000038242	67
ENSMUSG00000038244	18399
ENSMUSG00000038246	0
ENSMUSG00000038248	3464
ENSMUSG00000038250	952
ENSMUSG00000038252	461
ENSMUSG00000038253	0
ENSMUSG00000038255	2161
ENSMUSG00000038256	1991
ENSMUSG00000038257	302
ENSMUSG00000038259	15
ENSMUSG00000038260	532
ENSMUSG00000038264	6535
ENSMUSG00000038267	3267
ENSMUSG00000038268	394
ENSMUSG00000038271	1464
ENSMUSG00000038274	695
ENSMUSG00000038276	6
ENSMUSG00000038279	900
ENSMUSG00000038280	1817
ENSMUSG00000038286	682
ENSMUSG00000038290	1953
ENSMUSG00000038291	1676
ENSMUSG00000038292	166
ENSMUSG00000038295	175
ENSMUSG00000038296	1230
ENSMUSG00000038298	22
ENSMUSG00000038299	942
ENSMUSG00000038300	1
ENSMUSG00000038301	3521
ENSMUSG00000038302	715
ENSMUSG00000038304	19
ENSMUSG00000038305	1285
ENSMUSG00000038312	643
ENSMUSG00000038319	1064
ENSMUSG00000038323	586
ENSMUSG00000038324	5635
ENSMUSG00000038327	0
ENSMUSG00000038330	0
ENSMUSG00000038331	3159
ENSMUSG00000038332	2013
ENSMUSG00000038335	1644
ENSMUSG00000038342	910
ENSMUSG00000038344	487
ENSMUSG00000038346	1076
ENSMUSG00000038347	257
ENSMUSG00000038349	1195
ENSMUSG00000038351	5991
ENSMUSG00000038352	102
