gene	gf4.bam
ENSMUSG00000053961	1
ENSMUSG00000053963	9687
ENSMUSG00000053964	26
ENSMUSG00000053965	323
ENSMUSG00000053977	0
ENSMUSG00000053985	347
ENSMUSG00000054000	114
ENSMUSG00000054003	12
ENSMUSG00000054005	0
ENSMUSG00000054008	1834
ENSMUSG00000054013	2199
ENSMUSG00000054021	272
ENSMUSG00000054027	1635
ENSMUSG00000054033	0
ENSMUSG00000054034	2214
ENSMUSG00000054036	0
ENSMUSG00000054046	0
ENSMUSG00000054051	541
ENSMUSG00000054052	0
ENSMUSG00000054054	0
ENSMUSG00000054057	151
ENSMUSG00000054065	1
ENSMUSG00000054069	0
ENSMUSG00000054072	16
ENSMUSG00000054074	176
ENSMUSG00000054079	456
ENSMUSG00000054083	44
ENSMUSG00000054087	0
ENSMUSG00000054091	960
ENSMUSG00000054099	234
ENSMUSG00000054102	0
ENSMUSG00000054106	0
ENSMUSG00000054115	93
ENSMUSG00000054116	0
ENSMUSG00000054117	0
ENSMUSG00000054128	7
ENSMUSG00000054134	9
ENSMUSG00000054136	0
ENSMUSG00000054141	0
ENSMUSG00000054142	0
ENSMUSG00000054146	0
ENSMUSG00000054150	22
ENSMUSG00000054156	0
ENSMUSG00000054160	0
ENSMUSG00000054161	3
ENSMUSG00000054162	1123
ENSMUSG00000054169	1
ENSMUSG00000054178	50
ENSMUSG00000054191	10
ENSMUSG00000054196	125
ENSMUSG00000054199	917
ENSMUSG00000054200	0
ENSMUSG00000054203	2
ENSMUSG00000054204	21
ENSMUSG00000054206	14
ENSMUSG00000054215	0
ENSMUSG00000054226	1151
ENSMUSG00000054236	0
ENSMUSG00000054237	156
ENSMUSG00000054252	1642
ENSMUSG00000054256	480
ENSMUSG00000054258	0
ENSMUSG00000054263	806
ENSMUSG00000054266	0
ENSMUSG00000054272	0
ENSMUSG00000054277	471
ENSMUSG00000054280	1175
ENSMUSG00000054293	0
ENSMUSG00000054302	1068
ENSMUSG00000054309	934
ENSMUSG00000054310	0
ENSMUSG00000054312	791
ENSMUSG00000054320	2
ENSMUSG00000054321	137
ENSMUSG00000054325	0
ENSMUSG00000054342	6
ENSMUSG00000054351	0
ENSMUSG00000054360	6
ENSMUSG00000054362	11
ENSMUSG00000054364	2771
ENSMUSG00000054381	101
ENSMUSG00000054383	101
ENSMUSG00000054385	18
ENSMUSG00000054387	931
ENSMUSG00000054400	45
ENSMUSG00000054404	278
ENSMUSG00000054405	1994
ENSMUSG00000054406	0
ENSMUSG00000054408	2257
ENSMUSG00000054409	173
ENSMUSG00000054414	410
ENSMUSG00000054417	0
ENSMUSG00000054422	0
ENSMUSG00000054423	5473
ENSMUSG00000054428	3806
ENSMUSG00000054431	0
ENSMUSG00000054434	165
ENSMUSG00000054435	39
ENSMUSG00000054446	0
ENSMUSG00000054450	3
ENSMUSG00000054452	6739
ENSMUSG00000054453	43
ENSMUSG00000054455	3115
ENSMUSG00000054459	15131
ENSMUSG00000054469	966
ENSMUSG00000054474	66
ENSMUSG00000054477	879
ENSMUSG00000054484	667
ENSMUSG00000054497	0
ENSMUSG00000054498	0
ENSMUSG00000054499	344
ENSMUSG00000054509	110
ENSMUSG00000054517	106
ENSMUSG00000054519	244
ENSMUSG00000054520	83
ENSMUSG00000054523	0
ENSMUSG00000054526	0
ENSMUSG00000054537	0
ENSMUSG00000054545	0
ENSMUSG00000054555	87
ENSMUSG00000054568	0
ENSMUSG00000054580	9
ENSMUSG00000054582	0
ENSMUSG00000054589	1
ENSMUSG00000054594	10
ENSMUSG00000054598	0
ENSMUSG00000054604	1333
ENSMUSG00000054611	2179
ENSMUSG00000054612	5
ENSMUSG00000054619	511
ENSMUSG00000054626	10
ENSMUSG00000054630	0
ENSMUSG00000054640	543
ENSMUSG00000054641	0
ENSMUSG00000054648	357
ENSMUSG00000054659	19
ENSMUSG00000054662	0
ENSMUSG00000054666	0
ENSMUSG00000054667	2
ENSMUSG00000054672	0
ENSMUSG00000054675	414
ENSMUSG00000054676	478
ENSMUSG00000054679	426
ENSMUSG00000054690	204
ENSMUSG00000054693	2116
ENSMUSG00000054702	56
ENSMUSG00000054708	693
ENSMUSG00000054715	232
ENSMUSG00000054716	190
ENSMUSG00000054717	21
ENSMUSG00000054720	593
ENSMUSG00000054723	158
ENSMUSG00000054727	0
ENSMUSG00000054728	10217
ENSMUSG00000054733	795
ENSMUSG00000054737	134
ENSMUSG00000054745	15
ENSMUSG00000054746	2
ENSMUSG00000054752	560
ENSMUSG00000054753	0
ENSMUSG00000054757	0
ENSMUSG00000054759	0
ENSMUSG00000054763	5
ENSMUSG00000054764	1
ENSMUSG00000054766	1410
ENSMUSG00000054770	201
ENSMUSG00000054792	868
ENSMUSG00000054793	5057
ENSMUSG00000054808	4039
ENSMUSG00000054814	2703
ENSMUSG00000054823	1627
ENSMUSG00000054827	0
ENSMUSG00000054836	175
ENSMUSG00000054843	3372
ENSMUSG00000054850	544
ENSMUSG00000054855	874
ENSMUSG00000054863	2226
ENSMUSG00000054871	453
ENSMUSG00000054874	994
ENSMUSG00000054885	1
ENSMUSG00000054889	5
ENSMUSG00000054890	6
ENSMUSG00000054892	11
ENSMUSG00000054893	487
ENSMUSG00000054894	415
ENSMUSG00000054901	8
ENSMUSG00000054905	0
ENSMUSG00000054920	889
ENSMUSG00000054931	71
ENSMUSG00000054932	8
ENSMUSG00000054934	2092
ENSMUSG00000054938	0
ENSMUSG00000054939	136
ENSMUSG00000054940	0
ENSMUSG00000054942	2474
ENSMUSG00000054945	8
ENSMUSG00000054951	3
ENSMUSG00000054958	33
ENSMUSG00000054966	35
ENSMUSG00000054967	25
ENSMUSG00000054976	837
ENSMUSG00000054978	8
ENSMUSG00000054986	15
ENSMUSG00000054988	1
ENSMUSG00000054994	0
ENSMUSG00000054999	8
ENSMUSG00000055003	1263
ENSMUSG00000055010	7
ENSMUSG00000055013	2047
ENSMUSG00000055015	0
ENSMUSG00000055022	9172
ENSMUSG00000055024	1263
ENSMUSG00000055026	799
ENSMUSG00000055027	35
ENSMUSG00000055030	0
ENSMUSG00000055033	0
ENSMUSG00000055041	297
ENSMUSG00000055044	89
ENSMUSG00000055053	2055
ENSMUSG00000055065	4662
ENSMUSG00000055067	799
ENSMUSG00000055069	30
ENSMUSG00000055072	0
ENSMUSG00000055078	1485
ENSMUSG00000055088	0
ENSMUSG00000055095	0
ENSMUSG00000055102	0
ENSMUSG00000055108	0
ENSMUSG00000055109	4
ENSMUSG00000055114	0
ENSMUSG00000055116	984
ENSMUSG00000055128	475
ENSMUSG00000055137	93
ENSMUSG00000055138	0
ENSMUSG00000055148	97
ENSMUSG00000055150	58
ENSMUSG00000055170	0
ENSMUSG00000055172	47
ENSMUSG00000055177	10
ENSMUSG00000055184	20
ENSMUSG00000055193	0
ENSMUSG00000055194	0
ENSMUSG00000055197	0
ENSMUSG00000055198	0
ENSMUSG00000055200	62
ENSMUSG00000055202	186
ENSMUSG00000055204	3892
ENSMUSG00000055210	2
ENSMUSG00000055214	126
ENSMUSG00000055228	0
ENSMUSG00000055235	6
ENSMUSG00000055239	1313
ENSMUSG00000055240	210
ENSMUSG00000055254	15732
ENSMUSG00000055271	3
ENSMUSG00000055296	2024
ENSMUSG00000055298	0
ENSMUSG00000055301	0
ENSMUSG00000055302	4009
ENSMUSG00000055305	218
ENSMUSG00000055312	0
ENSMUSG00000055313	63
ENSMUSG00000055319	912
ENSMUSG00000055320	255
ENSMUSG00000055322	932
ENSMUSG00000055333	15
ENSMUSG00000055334	295
ENSMUSG00000055341	27
ENSMUSG00000055357	0
ENSMUSG00000055360	0
ENSMUSG00000055368	0
ENSMUSG00000055371	656
ENSMUSG00000055373	2060
ENSMUSG00000055385	0
ENSMUSG00000055401	597
ENSMUSG00000055407	3397
ENSMUSG00000055409	1396
ENSMUSG00000055415	21
ENSMUSG00000055416	6
ENSMUSG00000055421	2721
ENSMUSG00000055424	0
ENSMUSG00000055430	7497
ENSMUSG00000055435	457
ENSMUSG00000055436	1453
ENSMUSG00000055447	5016
ENSMUSG00000055456	0
ENSMUSG00000055471	137
ENSMUSG00000055480	153
ENSMUSG00000055485	351
ENSMUSG00000055489	28
ENSMUSG00000055491	548
ENSMUSG00000055493	1026
ENSMUSG00000055515	0
ENSMUSG00000055523	374
ENSMUSG00000055531	1373
ENSMUSG00000055538	1499
ENSMUSG00000055540	230
ENSMUSG00000055541	161
ENSMUSG00000055546	0
ENSMUSG00000055547	0
ENSMUSG00000055553	517
ENSMUSG00000055555	2
ENSMUSG00000055560	41
ENSMUSG00000055561	0
ENSMUSG00000055567	5191
ENSMUSG00000055571	0
ENSMUSG00000055594	0
ENSMUSG00000055602	1
ENSMUSG00000055609	0
ENSMUSG00000055610	0
ENSMUSG00000055612	61
ENSMUSG00000055629	1655
ENSMUSG00000055632	13
ENSMUSG00000055633	215
ENSMUSG00000055639	51
ENSMUSG00000055643	0
ENSMUSG00000055652	183
ENSMUSG00000055653	115
ENSMUSG00000055660	97
ENSMUSG00000055670	1166
ENSMUSG00000055675	2166
ENSMUSG00000055679	0
ENSMUSG00000055681	1529
ENSMUSG00000055691	4
ENSMUSG00000055692	1140
ENSMUSG00000055707	1064
ENSMUSG00000055717	916
ENSMUSG00000055720	1754
ENSMUSG00000055723	259
ENSMUSG00000055725	144
ENSMUSG00000055730	0
ENSMUSG00000055732	0
ENSMUSG00000055733	959
ENSMUSG00000055737	198
ENSMUSG00000055745	1903
ENSMUSG00000055746	0
ENSMUSG00000055748	0
ENSMUSG00000055760	106
ENSMUSG00000055761	29
ENSMUSG00000055762	1097
ENSMUSG00000055775	23
ENSMUSG00000055780	0
ENSMUSG00000055782	1118
ENSMUSG00000055789	0
ENSMUSG00000055795	366
ENSMUSG00000055799	76
ENSMUSG00000055805	2983
ENSMUSG00000055809	6
ENSMUSG00000055811	0
ENSMUSG00000055817	1875
ENSMUSG00000055820	0
ENSMUSG00000055826	0
ENSMUSG00000055827	0
ENSMUSG00000055835	390
ENSMUSG00000055838	0
ENSMUSG00000055839	1161
ENSMUSG00000055850	1422
ENSMUSG00000055862	118
ENSMUSG00000055865	0
ENSMUSG00000055866	1021
ENSMUSG00000055874	0
ENSMUSG00000055882	0
ENSMUSG00000055884	239
ENSMUSG00000055891	0
ENSMUSG00000055895	0
ENSMUSG00000055900	142
ENSMUSG00000055912	148
ENSMUSG00000055917	375
ENSMUSG00000055923	176
ENSMUSG00000055926	12
ENSMUSG00000055932	3374
ENSMUSG00000055933	0
ENSMUSG00000055937	0
ENSMUSG00000055942	0
ENSMUSG00000055943	2514
ENSMUSG00000055945	484
ENSMUSG00000055960	0
ENSMUSG00000055963	306
ENSMUSG00000055971	0
ENSMUSG00000055976	8
ENSMUSG00000055978	12
ENSMUSG00000055980	184
ENSMUSG00000055991	359
ENSMUSG00000055994	6
ENSMUSG00000056004	1272
ENSMUSG00000056008	0
ENSMUSG00000056014	377
ENSMUSG00000056018	0
ENSMUSG00000056019	134
ENSMUSG00000056025	13
ENSMUSG00000056035	0
ENSMUSG00000056043	5
ENSMUSG00000056050	2292
ENSMUSG00000056054	3
ENSMUSG00000056055	56
ENSMUSG00000056069	432
ENSMUSG00000056071	6
ENSMUSG00000056073	1356
ENSMUSG00000056076	2290
ENSMUSG00000056078	0
ENSMUSG00000056089	23
ENSMUSG00000056091	3784
ENSMUSG00000056115	0
ENSMUSG00000056116	345
ENSMUSG00000056121	714
ENSMUSG00000056124	3414
ENSMUSG00000056130	8
ENSMUSG00000056131	199
ENSMUSG00000056133	0
ENSMUSG00000056144	13
ENSMUSG00000056148	0
ENSMUSG00000056153	269
ENSMUSG00000056155	8
ENSMUSG00000056158	4620
ENSMUSG00000056162	7
ENSMUSG00000056167	782
ENSMUSG00000056174	35
ENSMUSG00000056184	0
ENSMUSG00000056185	1655
ENSMUSG00000056197	0
ENSMUSG00000056201	20295
ENSMUSG00000056203	0
ENSMUSG00000056204	249
ENSMUSG00000056209	21
ENSMUSG00000056211	7624
ENSMUSG00000056214	122
ENSMUSG00000056215	21
ENSMUSG00000056216	918
ENSMUSG00000056220	66
ENSMUSG00000056222	8223
ENSMUSG00000056223	0
ENSMUSG00000056228	153
ENSMUSG00000056234	252
ENSMUSG00000056257	0
ENSMUSG00000056258	3616
ENSMUSG00000056260	314
ENSMUSG00000056267	244
ENSMUSG00000056268	147
ENSMUSG00000056270	0
ENSMUSG00000056271	5
ENSMUSG00000056281	0
ENSMUSG00000056290	1
ENSMUSG00000056293	0
ENSMUSG00000056296	1448
ENSMUSG00000056300	0
ENSMUSG00000056305	777
ENSMUSG00000056306	1012
ENSMUSG00000056310	269
ENSMUSG00000056313	38
ENSMUSG00000056328	40
ENSMUSG00000056342	2507
ENSMUSG00000056350	0
ENSMUSG00000056367	2528
ENSMUSG00000056370	0
ENSMUSG00000056379	0
ENSMUSG00000056380	10
ENSMUSG00000056383	161
ENSMUSG00000056394	200
ENSMUSG00000056399	0
ENSMUSG00000056413	4501
ENSMUSG00000056423	1
ENSMUSG00000056426	0
ENSMUSG00000056427	520
ENSMUSG00000056429	3516
ENSMUSG00000056436	2
ENSMUSG00000056457	0
ENSMUSG00000056458	204
ENSMUSG00000056459	206
ENSMUSG00000056468	0
ENSMUSG00000056476	579
ENSMUSG00000056481	93
ENSMUSG00000056486	30556
ENSMUSG00000056487	0
ENSMUSG00000056492	942
ENSMUSG00000056493	1460
ENSMUSG00000056494	0
ENSMUSG00000056498	4
ENSMUSG00000056501	34
ENSMUSG00000056508	6
ENSMUSG00000056509	0
ENSMUSG00000056515	1447
ENSMUSG00000056529	33
ENSMUSG00000056531	47
ENSMUSG00000056536	286
ENSMUSG00000056537	1072
ENSMUSG00000056544	0
ENSMUSG00000056553	8037
ENSMUSG00000056564	0
ENSMUSG00000056569	0
ENSMUSG00000056586	8
ENSMUSG00000056592	183
ENSMUSG00000056596	2056
ENSMUSG00000056598	250
ENSMUSG00000056600	0
ENSMUSG00000056602	3125
ENSMUSG00000056605	0
ENSMUSG00000056608	1636
ENSMUSG00000056612	105
ENSMUSG00000056617	0
ENSMUSG00000056629	1944
ENSMUSG00000056632	0
ENSMUSG00000056643	0
ENSMUSG00000056648	0
ENSMUSG00000056656	101
ENSMUSG00000056665	717
ENSMUSG00000056666	266
ENSMUSG00000056671	13
ENSMUSG00000056673	450
ENSMUSG00000056679	315
ENSMUSG00000056692	6973
ENSMUSG00000056696	0
ENSMUSG00000056698	318
ENSMUSG00000056706	0
ENSMUSG00000056708	2361
ENSMUSG00000056718	7
ENSMUSG00000056724	178
ENSMUSG00000056728	0
ENSMUSG00000056737	14
ENSMUSG00000056749	261
ENSMUSG00000056752	48
ENSMUSG00000056755	1475
ENSMUSG00000056758	3
ENSMUSG00000056763	383
ENSMUSG00000056770	2503
ENSMUSG00000056782	0
ENSMUSG00000056812	3930
ENSMUSG00000056815	0
ENSMUSG00000056820	5348
ENSMUSG00000056822	0
ENSMUSG00000056824	2
ENSMUSG00000056829	0
ENSMUSG00000056832	214
ENSMUSG00000056851	2938
ENSMUSG00000056853	0
ENSMUSG00000056854	150
ENSMUSG00000056856	510
ENSMUSG00000056858	0
ENSMUSG00000056863	0
ENSMUSG00000056870	70
ENSMUSG00000056880	1332
ENSMUSG00000056883	0
ENSMUSG00000056885	0
ENSMUSG00000056888	26
ENSMUSG00000056895	209
ENSMUSG00000056899	52
ENSMUSG00000056900	595
ENSMUSG00000056901	0
ENSMUSG00000056910	0
ENSMUSG00000056912	0
ENSMUSG00000056917	282
ENSMUSG00000056919	244
ENSMUSG00000056921	0
ENSMUSG00000056926	0
ENSMUSG00000056938	539
ENSMUSG00000056941	466
ENSMUSG00000056946	0
ENSMUSG00000056947	1
ENSMUSG00000056952	885
ENSMUSG00000056959	0
ENSMUSG00000056961	0
ENSMUSG00000056962	574
ENSMUSG00000056966	380
ENSMUSG00000056972	14
ENSMUSG00000056973	0
ENSMUSG00000056978	0
ENSMUSG00000056987	5
ENSMUSG00000056995	0
ENSMUSG00000056999	1189
ENSMUSG00000057000	1
ENSMUSG00000057003	36
ENSMUSG00000057037	0
ENSMUSG00000057047	0
ENSMUSG00000057050	0
ENSMUSG00000057054	54
ENSMUSG00000057058	43
ENSMUSG00000057060	682
ENSMUSG00000057067	0
ENSMUSG00000057068	1
ENSMUSG00000057069	412
ENSMUSG00000057072	4
ENSMUSG00000057074	1
ENSMUSG00000057092	0
ENSMUSG00000057093	280
ENSMUSG00000057098	77
ENSMUSG00000057101	1298
ENSMUSG00000057103	106
ENSMUSG00000057110	193
ENSMUSG00000057113	846
ENSMUSG00000057116	0
ENSMUSG00000057123	15
ENSMUSG00000057130	533
ENSMUSG00000057132	34
ENSMUSG00000057133	1667
ENSMUSG00000057134	1090
ENSMUSG00000057135	1
ENSMUSG00000057137	9
ENSMUSG00000057143	27
ENSMUSG00000057147	415
ENSMUSG00000057149	0
ENSMUSG00000057156	343
ENSMUSG00000057161	0
ENSMUSG00000057163	0
ENSMUSG00000057170	0
ENSMUSG00000057173	1
ENSMUSG00000057174	0
ENSMUSG00000057176	93
ENSMUSG00000057177	5473
ENSMUSG00000057179	0
ENSMUSG00000057181	1705
ENSMUSG00000057182	748
ENSMUSG00000057191	4
ENSMUSG00000057193	729
ENSMUSG00000057195	0
ENSMUSG00000057203	0
ENSMUSG00000057207	0
ENSMUSG00000057219	273
ENSMUSG00000057228	11
ENSMUSG00000057229	690
ENSMUSG00000057230	8320
ENSMUSG00000057234	70
ENSMUSG00000057236	2266
ENSMUSG00000057240	0
ENSMUSG00000057246	33
ENSMUSG00000057262	34
ENSMUSG00000057265	76
ENSMUSG00000057270	0
ENSMUSG00000057278	53
ENSMUSG00000057280	19
ENSMUSG00000057286	53
ENSMUSG00000057315	159
ENSMUSG00000057321	0
ENSMUSG00000057322	17
ENSMUSG00000057329	476
ENSMUSG00000057335	1921
ENSMUSG00000057337	55
ENSMUSG00000057342	523
ENSMUSG00000057346	3
ENSMUSG00000057349	0
ENSMUSG00000057363	956
ENSMUSG00000057367	642
ENSMUSG00000057375	473
ENSMUSG00000057378	368
ENSMUSG00000057381	0
ENSMUSG00000057388	604
ENSMUSG00000057396	183
ENSMUSG00000057400	0
ENSMUSG00000057402	0
ENSMUSG00000057406	2218
ENSMUSG00000057409	69
ENSMUSG00000057411	610
ENSMUSG00000057417	0
ENSMUSG00000057421	1013
ENSMUSG00000057424	0
ENSMUSG00000057425	0
ENSMUSG00000057439	1
ENSMUSG00000057440	114
ENSMUSG00000057443	0
ENSMUSG00000057446	0
ENSMUSG00000057447	0
ENSMUSG00000057454	0
ENSMUSG00000057455	1462
ENSMUSG00000057457	12
ENSMUSG00000057461	0
ENSMUSG00000057464	0
ENSMUSG00000057465	2
ENSMUSG00000057469	574
ENSMUSG00000057497	407
ENSMUSG00000057503	0
ENSMUSG00000057506	257
ENSMUSG00000057513	0
ENSMUSG00000057522	4777
ENSMUSG00000057530	1708
ENSMUSG00000057531	1491
ENSMUSG00000057534	2
ENSMUSG00000057540	0
ENSMUSG00000057541	338
ENSMUSG00000057551	524
ENSMUSG00000057554	451
ENSMUSG00000057561	1151
ENSMUSG00000057564	0
ENSMUSG00000057572	148
ENSMUSG00000057592	0
ENSMUSG00000057594	633
ENSMUSG00000057596	20
ENSMUSG00000057604	120
ENSMUSG00000057606	51
ENSMUSG00000057609	1
ENSMUSG00000057612	0
ENSMUSG00000057614	3118
ENSMUSG00000057615	27
ENSMUSG00000057637	1710
ENSMUSG00000057649	1528
ENSMUSG00000057650	0
ENSMUSG00000057654	0
ENSMUSG00000057666	400
ENSMUSG00000057667	238
ENSMUSG00000057672	538
ENSMUSG00000057674	0
ENSMUSG00000057691	593
ENSMUSG00000057697	0
ENSMUSG00000057699	0
ENSMUSG00000057706	317
ENSMUSG00000057710	1
ENSMUSG00000057715	1735
ENSMUSG00000057716	4224
ENSMUSG00000057719	7
ENSMUSG00000057722	66
ENSMUSG00000057723	0
ENSMUSG00000057726	0
ENSMUSG00000057729	15
ENSMUSG00000057735	0
ENSMUSG00000057738	32292
ENSMUSG00000057751	29
ENSMUSG00000057754	0
ENSMUSG00000057761	0
ENSMUSG00000057762	73
ENSMUSG00000057766	535
ENSMUSG00000057770	0
ENSMUSG00000057777	0
ENSMUSG00000057778	244
ENSMUSG00000057788	269
ENSMUSG00000057789	215
ENSMUSG00000057799	0
ENSMUSG00000057801	0
ENSMUSG00000057805	0
ENSMUSG00000057816	13
ENSMUSG00000057817	0
ENSMUSG00000057835	61
ENSMUSG00000057836	11
ENSMUSG00000057841	2589
ENSMUSG00000057842	62
ENSMUSG00000057855	0
ENSMUSG00000057858	232
ENSMUSG00000057863	328
ENSMUSG00000057880	5896
ENSMUSG00000057890	0
ENSMUSG00000057894	421
ENSMUSG00000057895	66
ENSMUSG00000057897	20149
ENSMUSG00000057899	4
ENSMUSG00000057903	0
ENSMUSG00000057913	0
ENSMUSG00000057914	1108
ENSMUSG00000057933	0
ENSMUSG00000057948	21
ENSMUSG00000057963	1121
ENSMUSG00000057967	30
ENSMUSG00000057969	64
ENSMUSG00000057977	0
ENSMUSG00000057981	0
ENSMUSG00000057982	286
ENSMUSG00000057997	0
ENSMUSG00000058005	0
ENSMUSG00000058006	894
ENSMUSG00000058013	4037
ENSMUSG00000058014	0
ENSMUSG00000058017	0
ENSMUSG00000058019	9
ENSMUSG00000058022	17
ENSMUSG00000058028	0
ENSMUSG00000058030	0
ENSMUSG00000058046	2
ENSMUSG00000058052	0
ENSMUSG00000058056	103
ENSMUSG00000058057	0
ENSMUSG00000058063	0
ENSMUSG00000058064	76
ENSMUSG00000058070	1389
ENSMUSG00000058071	0
ENSMUSG00000058076	1321
ENSMUSG00000058084	0
ENSMUSG00000058093	368
ENSMUSG00000058099	59
ENSMUSG00000058114	0
ENSMUSG00000058119	0
ENSMUSG00000058124	1
ENSMUSG00000058126	2562
ENSMUSG00000058132	0
ENSMUSG00000058135	2243
ENSMUSG00000058145	76
ENSMUSG00000058147	2
ENSMUSG00000058152	293
ENSMUSG00000058153	5111
ENSMUSG00000058163	8
ENSMUSG00000058172	0
ENSMUSG00000058173	12
ENSMUSG00000058174	2754
ENSMUSG00000058176	0
ENSMUSG00000058183	23
ENSMUSG00000058186	3
ENSMUSG00000058188	0
ENSMUSG00000058192	427
ENSMUSG00000058194	0
ENSMUSG00000058200	0
ENSMUSG00000058207	2
ENSMUSG00000058216	0
ENSMUSG00000058230	5234
ENSMUSG00000058239	1336
ENSMUSG00000058240	1073
ENSMUSG00000058244	0
ENSMUSG00000058246	47
ENSMUSG00000058248	2860
ENSMUSG00000058250	0
ENSMUSG00000058251	0
ENSMUSG00000058252	0
ENSMUSG00000058254	24131
ENSMUSG00000058258	76
ENSMUSG00000058260	11
ENSMUSG00000058267	567
ENSMUSG00000058270	0
ENSMUSG00000058275	0
ENSMUSG00000058287	0
ENSMUSG00000058290	14
ENSMUSG00000058291	842
ENSMUSG00000058295	0
ENSMUSG00000058297	17819
ENSMUSG00000058298	200
ENSMUSG00000058301	1098
ENSMUSG00000058317	1648
ENSMUSG00000058318	779
ENSMUSG00000058325	627
ENSMUSG00000058328	0
ENSMUSG00000058331	101
ENSMUSG00000058349	0
ENSMUSG00000058351	97
ENSMUSG00000058354	0
ENSMUSG00000058355	2645
ENSMUSG00000058368	0
ENSMUSG00000058385	6
ENSMUSG00000058388	860
ENSMUSG00000058392	157
ENSMUSG00000058396	37
ENSMUSG00000058398	2
ENSMUSG00000058399	0
ENSMUSG00000058400	16
ENSMUSG00000058402	275
ENSMUSG00000058407	974
ENSMUSG00000058420	1663
ENSMUSG00000058427	0
ENSMUSG00000058435	0
ENSMUSG00000058440	287
ENSMUSG00000058441	1876
ENSMUSG00000058443	32
ENSMUSG00000058444	704
ENSMUSG00000058446	381
ENSMUSG00000058447	0
ENSMUSG00000058454	669
ENSMUSG00000058470	3
ENSMUSG00000058486	499
ENSMUSG00000058488	48
ENSMUSG00000058491	0
ENSMUSG00000058498	70
ENSMUSG00000058499	0
ENSMUSG00000058503	557
ENSMUSG00000058513	0
ENSMUSG00000058515	0
ENSMUSG00000058523	3
ENSMUSG00000058537	0
ENSMUSG00000058546	59
ENSMUSG00000058550	0
ENSMUSG00000058558	134
ENSMUSG00000058568	0
ENSMUSG00000058569	1786
ENSMUSG00000058571	409
ENSMUSG00000058579	0
ENSMUSG00000058586	58
ENSMUSG00000058587	668
ENSMUSG00000058588	1
ENSMUSG00000058589	6627
ENSMUSG00000058594	1963
ENSMUSG00000058600	147
ENSMUSG00000058618	0
ENSMUSG00000058620	4
ENSMUSG00000058624	7238
ENSMUSG00000058626	6
ENSMUSG00000058628	0
ENSMUSG00000058631	0
ENSMUSG00000058638	258
ENSMUSG00000058643	0
ENSMUSG00000058655	4387
ENSMUSG00000058656	90
ENSMUSG00000058659	0
ENSMUSG00000058662	0
ENSMUSG00000058665	0
ENSMUSG00000058669	2
ENSMUSG00000058670	0
ENSMUSG00000058672	11372
ENSMUSG00000058685	0
ENSMUSG00000058690	2261
ENSMUSG00000058692	0
ENSMUSG00000058704	313
ENSMUSG00000058706	317
ENSMUSG00000058709	1485
ENSMUSG00000058715	109
ENSMUSG00000058717	0
ENSMUSG00000058725	0
ENSMUSG00000058728	0
ENSMUSG00000058729	114
ENSMUSG00000058731	0
ENSMUSG00000058740	1837
ENSMUSG00000058741	2
ENSMUSG00000058743	23
ENSMUSG00000058748	137
ENSMUSG00000058755	4
ENSMUSG00000058756	15459
ENSMUSG00000058761	504
ENSMUSG00000058773	1
ENSMUSG00000058793	11228
ENSMUSG00000058794	1
ENSMUSG00000058799	2312
ENSMUSG00000058802	0
ENSMUSG00000058806	36
ENSMUSG00000058807	0
ENSMUSG00000058818	1
ENSMUSG00000058820	0
ENSMUSG00000058831	4
ENSMUSG00000058833	445
ENSMUSG00000058835	2440
ENSMUSG00000058856	0
ENSMUSG00000058881	212
ENSMUSG00000058883	0
ENSMUSG00000058884	0
ENSMUSG00000058886	912
ENSMUSG00000058897	1983
ENSMUSG00000058900	37
ENSMUSG00000058904	0
ENSMUSG00000058914	3
ENSMUSG00000058921	4
ENSMUSG00000058923	0
ENSMUSG00000058925	0
ENSMUSG00000058927	1347
ENSMUSG00000058932	14
ENSMUSG00000058935	0
ENSMUSG00000058952	3
ENSMUSG00000058966	1288
ENSMUSG00000058975	3146
ENSMUSG00000058976	0
ENSMUSG00000058979	348
ENSMUSG00000058981	0
ENSMUSG00000058997	975
ENSMUSG00000059003	2040
ENSMUSG00000059005	863
ENSMUSG00000059013	478
ENSMUSG00000059022	27
ENSMUSG00000059023	0
ENSMUSG00000059030	0
ENSMUSG00000059031	23
ENSMUSG00000059040	2391
ENSMUSG00000059042	0
ENSMUSG00000059043	0
ENSMUSG00000059049	103
ENSMUSG00000059060	5
ENSMUSG00000059069	0
ENSMUSG00000059070	357
ENSMUSG00000059077	0
ENSMUSG00000059087	0
ENSMUSG00000059089	5
ENSMUSG00000059105	0
ENSMUSG00000059106	0
ENSMUSG00000059108	2
ENSMUSG00000059112	0
ENSMUSG00000059113	0
ENSMUSG00000059114	0
ENSMUSG00000059119	2259
ENSMUSG00000059128	0
ENSMUSG00000059134	0
ENSMUSG00000059136	22
ENSMUSG00000059142	441
ENSMUSG00000059146	3167
ENSMUSG00000059149	1540
ENSMUSG00000059169	0
ENSMUSG00000059173	6959
ENSMUSG00000059182	222
ENSMUSG00000059183	249
ENSMUSG00000059187	1018
ENSMUSG00000059189	0
ENSMUSG00000059201	0
ENSMUSG00000059203	116
ENSMUSG00000059205	0
ENSMUSG00000059206	0
ENSMUSG00000059208	1770
ENSMUSG00000059213	35373
ENSMUSG00000059218	0
ENSMUSG00000059230	0
ENSMUSG00000059246	0
ENSMUSG00000059248	2030
